Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.585419411506368	0.6007905138339921	0.5803689064558629	0.5957400087834871	0.5704874835309618	0.5805884936319718	0.6007905138339921	0.5953008344312694	0.5904699165568731	0.6005709266578831	0.5753184014053578	0.6054018445322793	0.5707070707070707	0.5911286780851999	0.5810276679841898	0.5904699165568731	0.6003513394817743	0.590689503732982	0.6157224418093983	0.5959595959595959	0.590689503732982	
0.15000000000000002	0.5707070707070707	0.564558629776021	0.575098814229249	0.6198945981554678	0.6251646903820817	0.6258234519104084	0.6249451032059726	0.5704874835309617	0.6047430830039526	0.6097935880544576	0.5693895476504172	0.6201141853315766	0.6150636802810716	0.6247255160298638	0.6451471234079931	0.6249451032059727	0.645147123407993	0.5953008344312694	0.6152832674571803	0.5948616600790514	0.5902503293807642	
0.10000000000000002	0.5948616600790514	0.6299956082564778	0.6102327624066753	0.6350461133069829	0.5707070707070707	0.6100131752305665	0.6247255160298638	0.6249451032059726	0.6297760210803688	0.5845410628019324	0.6251646903820818	0.6701800614844093	0.6196750109793588	0.6403162055335969	0.585199824330259	0.6497584541062802	0.6203337725076855	0.6602986385595081	0.6352657004830918	0.6354852876592008	0.6097935880544576	
0.05000000000000002	0.5750988142292489	0.6548089591567852	0.634387351778656	0.6357048748353096	0.6102327624066755	0.569828722002635	0.6253842775581906	0.5845410628019324	0.6054018445322793	0.5900307422046551	0.6054018445322793	0.6157224418093983	0.6350461133069828	0.5744400527009222	0.6440491875274483	0.5601668862538427	0.6545893719806762	0.6308739569609135	0.5957400087834871	0.6001317523056654	0.6007905138339921	



Data Set	Hidden Size	Error Threshold	Accuracy0
7	18	0.2	68.18%
8	18	0.2	59.09%
0	19	0.2	47.83%
1	19	0.2	60.87%
2	19	0.2	68.18%
3	19	0.2	40.91%
4	19	0.2	50%
5	19	0.2	68.18%
6	19	0.2	72.73%
7	19	0.2	72.73%
8	19	0.2	59.09%
0	20	0.2	52.17%
1	20	0.2	56.52%
2	20	0.2	63.64%
3	20	0.2	36.36%
4	20	0.2	45.45%
5	20	0.2	68.18%
6	20	0.2	72.73%
7	20	0.2	68.18%
8	20	0.2	54.55%
0	21	0.2	52.17%
1	21	0.2	60.87%
2	21	0.2	68.18%
3	21	0.2	31.82%
4	21	0.2	63.64%
5	21	0.2	63.64%
6	21	0.2	72.73%
7	21	0.2	68.18%
8	21	0.2	63.64%
0	22	0.2	47.83%
1	22	0.2	52.17%
2	22	0.2	63.64%
3	22	0.2	31.82%
4	22	0.2	54.55%
5	22	0.2	68.18%
6	22	0.2	68.18%
7	22	0.2	72.73%
8	22	0.2	54.55%
0	23	0.2	47.83%
1	23	0.2	47.83%
2	23	0.2	68.18%
3	23	0.2	36.36%
4	23	0.2	54.55%
5	23	0.2	72.73%
6	23	0.2	72.73%
7	23	0.2	68.18%
8	23	0.2	63.64%
0	24	0.2	47.83%
1	24	0.2	47.83%
2	24	0.2	63.64%
3	24	0.2	45.45%
4	24	0.2	50%
5	24	0.2	68.18%
6	24	0.2	68.18%
7	24	0.2	68.18%
8	24	0.2	63.64%
0	25	0.2	52.17%
1	25	0.2	56.52%
2	25	0.2	72.73%
3	25	0.2	31.82%
4	25	0.2	54.55%
5	25	0.2	59.09%
6	25	0.2	72.73%
7	25	0.2	68.18%
8	25	0.2	63.64%
0	26	0.2	52.17%
1	26	0.2	60.87%
2	26	0.2	72.73%
3	26	0.2	45.45%
4	26	0.2	50%
5	26	0.2	59.09%
6	26	0.2	72.73%
7	26	0.2	63.64%
8	26	0.2	63.64%
0	27	0.2	52.17%
1	27	0.2	52.17%
2	27	0.2	72.73%
3	27	0.2	40.91%
4	27	0.2	50%
5	27	0.2	59.09%
6	27	0.2	72.73%
7	27	0.2	77.27%
8	27	0.2	54.55%
0	28	0.2	52.17%
1	28	0.2	56.52%
2	28	0.2	72.73%
3	28	0.2	50%
4	28	0.2	50%
5	28	0.2	68.18%
6	28	0.2	72.73%
7	28	0.2	68.18%
8	28	0.2	63.64%
0	29	0.2	47.83%
1	29	0.2	52.17%
2	29	0.2	68.18%
3	29	0.2	40.91%
4	29	0.2	54.55%
5	29	0.2	68.18%
6	29	0.2	72.73%
7	29	0.2	72.73%
8	29	0.2	59.09%
0	30	0.2	52.17%
1	30	0.2	52.17%
2	30	0.2	68.18%
3	30	0.2	40.91%
4	30	0.2	50%
5	30	0.2	68.18%
6	30	0.2	68.18%
7	30	0.2	72.73%
8	30	0.2	59.09%
0	10	0.15	47.83%
1	10	0.15	52.17%
2	10	0.15	68.18%
3	10	0.15	31.82%
4	10	0.15	59.09%
5	10	0.15	59.09%
6	10	0.15	77.27%
7	10	0.15	54.55%
8	10	0.15	63.64%
0	11	0.15	56.52%
1	11	0.15	65.22%
2	11	0.15	68.18%
3	11	0.15	50%
4	11	0.15	40.91%
5	11	0.15	54.55%
6	11	0.15	72.73%
7	11	0.15	50%
8	11	0.15	50%
0	12	0.15	60.87%
1	12	0.15	52.17%
2	12	0.15	59.09%
3	12	0.15	50%
4	12	0.15	45.45%
5	12	0.15	63.64%
6	12	0.15	68.18%
7	12	0.15	59.09%
8	12	0.15	59.09%
0	13	0.15	56.52%
1	13	0.15	69.57%
2	13	0.15	72.73%
3	13	0.15	54.55%
4	13	0.15	50%
5	13	0.15	63.64%
6	13	0.15	77.27%
7	13	0.15	72.73%
8	13	0.15	40.91%
0	14	0.15	52.17%
1	14	0.15	69.57%
2	14	0.15	72.73%
3	14	0.15	54.55%
4	14	0.15	54.55%
5	14	0.15	54.55%
6	14	0.15	77.27%
7	14	0.15	63.64%
8	14	0.15	63.64%
0	15	0.15	47.83%
1	15	0.15	60.87%
2	15	0.15	63.64%
3	15	0.15	54.55%
4	15	0.15	54.55%
5	15	0.15	77.27%
6	15	0.15	77.27%
7	15	0.15	72.73%
8	15	0.15	54.55%
0	16	0.15	56.52%
1	16	0.15	69.57%
2	16	0.15	63.64%
3	16	0.15	54.55%
4	16	0.15	54.55%
5	16	0.15	72.73%
6	16	0.15	77.27%
7	16	0.15	59.09%
8	16	0.15	54.55%
0	17	0.15	52.17%
1	17	0.15	52.17%
2	17	0.15	68.18%
3	17	0.15	59.09%
4	17	0.15	50%
5	17	0.15	59.09%
6	17	0.15	72.73%
7	17	0.15	54.55%
8	17	0.15	45.45%
0	18	0.15	65.22%
1	18	0.15	60.87%
2	18	0.15	72.73%
3	18	0.15	50%
4	18	0.15	54.55%
5	18	0.15	36.36%
6	18	0.15	86.36%
7	18	0.15	68.18%
8	18	0.15	50%
0	19	0.15	60.87%
1	19	0.15	65.22%
2	19	0.15	63.64%
3	19	0.15	59.09%
4	19	0.15	54.55%
5	19	0.15	68.18%
6	19	0.15	72.73%
7	19	0.15	45.45%
8	19	0.15	59.09%
0	20	0.15	60.87%
1	20	0.15	65.22%
2	20	0.15	63.64%
3	20	0.15	45.45%
4	20	0.15	40.91%
5	20	0.15	54.55%
6	20	0.15	72.73%
7	20	0.15	59.09%
8	20	0.15	50%
0	21	0.15	47.83%
1	21	0.15	73.91%
2	21	0.15	68.18%
3	21	0.15	45.45%
4	21	0.15	72.73%
5	21	0.15	54.55%
6	21	0.15	77.27%
7	21	0.15	54.55%
8	21	0.15	63.64%
0	22	0.15	52.17%
1	22	0.15	69.57%
2	22	0.15	77.27%
3	22	0.15	36.36%
4	22	0.15	59.09%
5	22	0.15	63.64%
6	22	0.15	72.73%
7	22	0.15	54.55%
8	22	0.15	68.18%
0	23	0.15	56.52%
1	23	0.15	73.91%
2	23	0.15	63.64%
3	23	0.15	45.45%
4	23	0.15	68.18%
5	23	0.15	59.09%
6	23	0.15	72.73%
7	23	0.15	63.64%
8	23	0.15	59.09%
0	24	0.15	65.22%
1	24	0.15	60.87%
2	24	0.15	72.73%
3	24	0.15	50%
4	24	0.15	54.55%
5	24	0.15	63.64%
6	24	0.15	77.27%
7	24	0.15	72.73%
8	24	0.15	63.64%
0	25	0.15	56.52%
1	25	0.15	69.57%
2	25	0.15	72.73%
3	25	0.15	54.55%
4	25	0.15	54.55%
5	25	0.15	63.64%
6	25	0.15	68.18%
7	25	0.15	59.09%
8	25	0.15	63.64%
0	26	0.15	56.52%
1	26	0.15	69.57%
2	26	0.15	68.18%
3	26	0.15	59.09%
4	26	0.15	54.55%
5	26	0.15	54.55%
6	26	0.15	81.82%
7	26	0.15	63.64%
8	26	0.15	72.73%
0	27	0.15	52.17%
1	27	0.15	60.87%
2	27	0.15	68.18%
3	27	0.15	50%
4	27	0.15	63.64%
5	27	0.15	59.09%
6	27	0.15	63.64%
7	27	0.15	63.64%
8	27	0.15	54.55%
0	28	0.15	47.83%
1	28	0.15	69.57%
2	28	0.15	63.64%
3	28	0.15	59.09%
4	28	0.15	54.55%
5	28	0.15	68.18%
6	28	0.15	77.27%
7	28	0.15	59.09%
8	28	0.15	54.55%
0	29	0.15	52.17%
1	29	0.15	69.57%
2	29	0.15	63.64%
3	29	0.15	45.45%
4	29	0.15	54.55%
5	29	0.15	59.09%
6	29	0.15	77.27%
7	29	0.15	59.09%
8	29	0.15	54.55%
0	30	0.15	43.48%
1	30	0.15	69.57%
2	30	0.15	63.64%
3	30	0.15	50%
4	30	0.15	50%
5	30	0.15	54.55%
6	30	0.15	81.82%
7	30	0.15	63.64%
8	30	0.15	54.55%
0	10	0.1	52.17%
1	10	0.1	69.57%
2	10	0.1	68.18%
3	10	0.1	59.09%
4	10	0.1	59.09%
5	10	0.1	36.36%
6	10	0.1	63.64%
7	10	0.1	63.64%
8	10	0.1	63.64%
0	11	0.1	47.83%
1	11	0.1	78.26%
2	11	0.1	77.27%
3	11	0.1	36.36%
4	11	0.1	63.64%
5	11	0.1	68.18%
6	11	0.1	68.18%
7	11	0.1	63.64%
8	11	0.1	63.64%
0	12	0.1	65.22%
1	12	0.1	52.17%
2	12	0.1	68.18%
3	12	0.1	63.64%
4	12	0.1	59.09%
5	12	0.1	54.55%
6	12	0.1	63.64%
7	12	0.1	54.55%
8	12	0.1	68.18%
0	13	0.1	52.17%
1	13	0.1	73.91%
2	13	0.1	72.73%
3	13	0.1	59.09%
4	13	0.1	72.73%
5	13	0.1	59.09%
6	13	0.1	72.73%
7	13	0.1	54.55%
8	13	0.1	54.55%
0	14	0.1	43.48%
1	14	0.1	56.52%
2	14	0.1	63.64%
3	14	0.1	54.55%
4	14	0.1	59.09%
5	14	0.1	50%
6	14	0.1	72.73%
7	14	0.1	50%
8	14	0.1	63.64%
0	15	0.1	60.87%
1	15	0.1	60.87%
2	15	0.1	77.27%
3	15	0.1	50%
4	15	0.1	54.55%
5	15	0.1	50%
6	15	0.1	68.18%
7	15	0.1	68.18%
8	15	0.1	59.09%
0	16	0.1	60.87%
1	16	0.1	69.57%
2	16	0.1	72.73%
3	16	0.1	59.09%
4	16	0.1	40.91%
5	16	0.1	68.18%
6	16	0.1	72.73%
7	16	0.1	59.09%
8	16	0.1	59.09%
0	17	0.1	60.87%
1	17	0.1	65.22%
2	17	0.1	31.82%
3	17	0.1	72.73%
4	17	0.1	63.64%
5	17	0.1	63.64%
6	17	0.1	86.36%
7	17	0.1	63.64%
8	17	0.1	54.55%
0	18	0.1	56.52%
1	18	0.1	73.91%
2	18	0.1	72.73%
3	18	0.1	68.18%
4	18	0.1	54.55%
5	18	0.1	63.64%
6	18	0.1	54.55%
7	18	0.1	63.64%
8	18	0.1	59.09%
0	19	0.1	60.87%
1	19	0.1	65.22%
2	19	0.1	59.09%
3	19	0.1	50%
4	19	0.1	40.91%
5	19	0.1	68.18%
6	19	0.1	68.18%
7	19	0.1	50%
8	19	0.1	63.64%
0	20	0.1	60.87%
1	20	0.1	60.87%
2	20	0.1	72.73%
3	20	0.1	59.09%
4	20	0.1	54.55%
5	20	0.1	68.18%
6	20	0.1	68.18%
7	20	0.1	54.55%
8	20	0.1	63.64%
0	21	0.1	60.87%
1	21	0.1	69.57%
2	21	0.1	77.27%
3	21	0.1	63.64%
4	21	0.1	63.64%
5	21	0.1	59.09%
6	21	0.1	81.82%
7	21	0.1	59.09%
8	21	0.1	68.18%
0	22	0.1	56.52%
1	22	0.1	73.91%
2	22	0.1	54.55%
3	22	0.1	59.09%
4	22	0.1	59.09%
5	22	0.1	59.09%
6	22	0.1	81.82%
7	22	0.1	50%
8	22	0.1	63.64%
0	23	0.1	60.87%
1	23	0.1	60.87%
2	23	0.1	59.09%
3	23	0.1	59.09%
4	23	0.1	72.73%
5	23	0.1	68.18%
6	23	0.1	81.82%
7	23	0.1	50%
8	23	0.1	63.64%
0	24	0.1	56.52%
1	24	0.1	56.52%
2	24	0.1	63.64%
3	24	0.1	59.09%
4	24	0.1	59.09%
5	24	0.1	63.64%
6	24	0.1	54.55%
7	24	0.1	45.45%
8	24	0.1	68.18%
0	25	0.1	60.87%
1	25	0.1	73.91%
2	25	0.1	54.55%
3	25	0.1	54.55%
4	25	0.1	63.64%
5	25	0.1	68.18%
6	25	0.1	81.82%
7	25	0.1	72.73%
8	25	0.1	54.55%
0	26	0.1	47.83%
1	26	0.1	69.57%
2	26	0.1	59.09%
3	26	0.1	54.55%
4	26	0.1	72.73%
5	26	0.1	72.73%
6	26	0.1	68.18%
7	26	0.1	59.09%
8	26	0.1	54.55%
0	27	0.1	56.52%
1	27	0.1	69.57%
2	27	0.1	72.73%
3	27	0.1	54.55%
4	27	0.1	63.64%
5	27	0.1	68.18%
6	27	0.1	77.27%
7	27	0.1	63.64%
8	27	0.1	68.18%
0	28	0.1	52.17%
1	28	0.1	69.57%
2	28	0.1	81.82%
3	28	0.1	63.64%
4	28	0.1	68.18%
5	28	0.1	63.64%
6	28	0.1	63.64%
7	28	0.1	54.55%
8	28	0.1	54.55%
0	29	0.1	52.17%
1	29	0.1	65.22%
2	29	0.1	77.27%
3	29	0.1	63.64%
4	29	0.1	63.64%
5	29	0.1	54.55%
6	29	0.1	77.27%
7	29	0.1	54.55%
8	29	0.1	63.64%
0	30	0.1	56.52%
1	30	0.1	69.57%
2	30	0.1	63.64%
3	30	0.1	59.09%
4	30	0.1	63.64%
5	30	0.1	59.09%
6	30	0.1	77.27%
7	30	0.1	50%
8	30	0.1	50%
0	10	0.05	47.83%
1	10	0.05	65.22%
2	10	0.05	63.64%
3	10	0.05	27.27%
4	10	0.05	59.09%
5	10	0.05	63.64%
6	10	0.05	59.09%
7	10	0.05	63.64%
8	10	0.05	68.18%
0	11	0.05	69.57%
1	11	0.05	65.22%
2	11	0.05	72.73%
3	11	0.05	63.64%
4	11	0.05	59.09%
5	11	0.05	68.18%
6	11	0.05	63.64%
7	11	0.05	59.09%
8	11	0.05	68.18%
0	12	0.05	60.87%
1	12	0.05	78.26%
2	12	0.05	68.18%
3	12	0.05	59.09%
4	12	0.05	72.73%
5	12	0.05	59.09%
6	12	0.05	63.64%
7	12	0.05	54.55%
8	12	0.05	54.55%
0	13	0.05	47.83%
1	13	0.05	65.22%
2	13	0.05	72.73%
3	13	0.05	59.09%
4	13	0.05	68.18%
5	13	0.05	68.18%
6	13	0.05	63.64%
7	13	0.05	59.09%
8	13	0.05	68.18%
0	14	0.05	56.52%
1	14	0.05	60.87%
2	14	0.05	77.27%
3	14	0.05	27.27%
4	14	0.05	59.09%
5	14	0.05	72.73%
6	14	0.05	68.18%
7	14	0.05	63.64%
8	14	0.05	63.64%
0	15	0.05	60.87%
1	15	0.05	56.52%
2	15	0.05	68.18%
3	15	0.05	50%
4	15	0.05	63.64%
5	15	0.05	36.36%
6	15	0.05	59.09%
7	15	0.05	54.55%
8	15	0.05	63.64%
0	16	0.05	65.22%
1	16	0.05	52.17%
2	16	0.05	68.18%
3	16	0.05	50%
4	16	0.05	68.18%
5	16	0.05	63.64%
6	16	0.05	68.18%
7	16	0.05	68.18%
8	16	0.05	59.09%
0	17	0.05	65.22%
1	17	0.05	60.87%
2	17	0.05	68.18%
3	17	0.05	40.91%
4	17	0.05	50%
5	17	0.05	45.45%
6	17	0.05	72.73%
7	17	0.05	63.64%
8	17	0.05	59.09%
0	18	0.05	56.52%
1	18	0.05	56.52%
2	18	0.05	77.27%
3	18	0.05	50%
4	18	0.05	59.09%
5	18	0.05	54.55%
6	18	0.05	68.18%
7	18	0.05	63.64%
8	18	0.05	59.09%
0	19	0.05	60.87%
1	19	0.05	56.52%
2	19	0.05	72.73%
3	19	0.05	68.18%
4	19	0.05	54.55%
5	19	0.05	59.09%
6	19	0.05	63.64%
7	19	0.05	50%
8	19	0.05	45.45%
0	20	0.05	52.17%
1	20	0.05	60.87%
2	20	0.05	68.18%
3	20	0.05	63.64%
4	20	0.05	40.91%
5	20	0.05	68.18%
6	20	0.05	59.09%
7	20	0.05	59.09%
8	20	0.05	72.73%
0	21	0.05	52.17%
1	21	0.05	56.52%
2	21	0.05	68.18%
3	21	0.05	36.36%
4	21	0.05	68.18%
5	21	0.05	77.27%
6	21	0.05	72.73%
7	21	0.05	54.55%
8	21	0.05	68.18%
0	22	0.05	52.17%
1	22	0.05	73.91%
2	22	0.05	72.73%
3	22	0.05	50%
4	22	0.05	68.18%
5	22	0.05	54.55%
6	22	0.05	81.82%
7	22	0.05	68.18%
8	22	0.05	50%
0	23	0.05	69.57%
1	23	0.05	56.52%
2	23	0.05	63.64%
3	23	0.05	68.18%
4	23	0.05	59.09%
5	23	0.05	50%
6	23	0.05	50%
7	23	0.05	54.55%
8	23	0.05	45.45%
0	24	0.05	73.91%
1	24	0.05	73.91%
2	24	0.05	72.73%
3	24	0.05	59.09%
4	24	0.05	63.64%
5	24	0.05	59.09%
6	24	0.05	68.18%
7	24	0.05	50%
8	24	0.05	59.09%
0	25	0.05	52.17%
1	25	0.05	56.52%
2	25	0.05	54.55%
3	25	0.05	50%
4	25	0.05	63.64%
5	25	0.05	54.55%
6	25	0.05	63.64%
7	25	0.05	54.55%
8	25	0.05	54.55%
0	26	0.05	65.22%
1	26	0.05	73.91%
2	26	0.05	77.27%
3	26	0.05	68.18%
4	26	0.05	45.45%
5	26	0.05	68.18%
6	26	0.05	72.73%
7	26	0.05	50%
8	26	0.05	68.18%
0	27	0.05	52.17%
1	27	0.05	56.52%
2	27	0.05	68.18%
3	27	0.05	63.64%
4	27	0.05	72.73%
5	27	0.05	68.18%
6	27	0.05	59.09%
7	27	0.05	63.64%
8	27	0.05	63.64%
0	28	0.05	56.52%
1	28	0.05	47.83%
2	28	0.05	72.73%
3	28	0.05	45.45%
4	28	0.05	54.55%
5	28	0.05	63.64%
6	28	0.05	72.73%
7	28	0.05	63.64%
8	28	0.05	59.09%
0	29	0.05	60.87%
1	29	0.05	56.52%
2	29	0.05	63.64%
3	29	0.05	45.45%
4	29	0.05	72.73%
5	29	0.05	54.55%
6	29	0.05	77.27%
7	29	0.05	59.09%
8	29	0.05	50%
0	30	0.05	56.52%
1	30	0.05	47.83%
2	30	0.05	72.73%
3	30	0.05	59.09%
4	30	0.05	68.18%
5	30	0.05	50%
6	30	0.05	77.27%
7	30	0.05	63.64%
8	30	0.05	45.45%

