Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.5950035186488388	0.6048557353976073	0.6094299788881069	0.6001055594651655	0.6548205489092188	0.5950035186488388	0.6101337086558761	0.5701970443349754	0.6196340605207601	0.5842716396903589	0.6196340605207601	0.6147079521463757	0.58972554539057	0.6148838845883181	0.6245601688951442	0.6194581280788177	0.5899014778325123	0.6094299788881069	0.624384236453202	0.5948275862068966	0.6192821956368755	
0.15000000000000002	0.6454961294862772	0.6648486980999296	0.6551724137931034	0.6754046446164672	0.6498944405348347	0.6595707248416608	0.5907811400422238	0.6145320197044335	0.6453201970443351	0.6301900070372977	0.6449683321604505	0.6750527797325826	0.6801548205489093	0.6652005629838144	0.6453201970443351	0.6249120337790288	0.6548205489092188	0.6342364532019704	0.6546446164672765	0.6599225897255454	0.6600985221674877	
0.10000000000000002	0.6898311048557354	0.6447923997185081	0.6402181562280084	0.5957072484166082	0.6249120337790288	0.644792399718508	0.6293103448275862	0.6351161154116819	0.5798733286418016	0.6344123856439127	0.6495425756509501	0.594475721323012	0.6096059113300492	0.6644968332160451	0.6196340605207601	0.6444405348346234	0.7102392681210414	0.6296622097114708	0.6641449683321604	0.5844475721323013	0.6391625615763548	
0.05000000000000002	0.6192821956368755	0.6546446164672766	0.5796973961998593	0.6298381421534132	0.6097818437719915	0.6549964813511612	0.6147079521463757	0.7098874032371569	0.6644968332160451	0.6599225897255454	0.6548205489092188	0.6595707248416608	0.6451442646023927	0.5946516537649542	0.6001055594651653	0.6097818437719916	0.6451442646023927	0.5995777621393384	0.6101337086558762	0.5904292751583391	0.6252638986629134	



Data Set	Hidden Size	Error Threshold	Accuracy0
4	10	0.1	67.86%
5	10	0.1	75%
6	10	0.1	60.71%
0	11	0.1	68.97%
1	11	0.1	62.07%
2	11	0.1	68.97%
3	11	0.1	62.07%
4	11	0.1	64.29%
5	11	0.1	71.43%
6	11	0.1	53.57%
0	12	0.1	62.07%
1	12	0.1	55.17%
2	12	0.1	72.41%
3	12	0.1	62.07%
4	12	0.1	67.86%
5	12	0.1	71.43%
6	12	0.1	57.14%
0	13	0.1	68.97%
1	13	0.1	55.17%
2	13	0.1	48.28%
3	13	0.1	51.72%
4	13	0.1	60.71%
5	13	0.1	67.86%
6	13	0.1	64.29%
0	14	0.1	58.62%
1	14	0.1	48.28%
2	14	0.1	72.41%
3	14	0.1	72.41%
4	14	0.1	53.57%
5	14	0.1	64.29%
6	14	0.1	67.86%
0	15	0.1	62.07%
1	15	0.1	68.97%
2	15	0.1	68.97%
3	15	0.1	62.07%
4	15	0.1	53.57%
5	15	0.1	78.57%
6	15	0.1	57.14%
0	16	0.1	65.52%
1	16	0.1	68.97%
2	16	0.1	72.41%
3	16	0.1	58.62%
4	16	0.1	60.71%
5	16	0.1	57.14%
6	16	0.1	57.14%
0	17	0.1	68.97%
1	17	0.1	51.72%
2	17	0.1	65.52%
3	17	0.1	65.52%
4	17	0.1	75%
5	17	0.1	53.57%
6	17	0.1	64.29%
0	18	0.1	65.52%
1	18	0.1	51.72%
2	18	0.1	48.28%
3	18	0.1	68.97%
4	18	0.1	53.57%
5	18	0.1	53.57%
6	18	0.1	64.29%
0	19	0.1	68.97%
1	19	0.1	65.52%
2	19	0.1	68.97%
3	19	0.1	62.07%
4	19	0.1	60.71%
5	19	0.1	60.71%
6	19	0.1	57.14%
0	20	0.1	68.97%
1	20	0.1	62.07%
2	20	0.1	65.52%
3	20	0.1	72.41%
4	20	0.1	67.86%
5	20	0.1	64.29%
6	20	0.1	53.57%
0	21	0.1	68.97%
1	21	0.1	65.52%
2	21	0.1	75.86%
3	21	0.1	37.93%
4	21	0.1	60.71%
5	21	0.1	57.14%
6	21	0.1	50%
0	22	0.1	58.62%
1	22	0.1	62.07%
2	22	0.1	68.97%
3	22	0.1	62.07%
4	22	0.1	64.29%
5	22	0.1	53.57%
6	22	0.1	57.14%
0	23	0.1	62.07%
1	23	0.1	62.07%
2	23	0.1	75.86%
3	23	0.1	75.86%
4	23	0.1	75%
5	23	0.1	71.43%
6	23	0.1	42.86%
0	24	0.1	65.52%
1	24	0.1	65.52%
2	24	0.1	58.62%
3	24	0.1	65.52%
4	24	0.1	60.71%
5	24	0.1	60.71%
6	24	0.1	57.14%
0	25	0.1	58.62%
1	25	0.1	62.07%
2	25	0.1	75.86%
3	25	0.1	72.41%
4	25	0.1	67.86%
5	25	0.1	57.14%
6	25	0.1	57.14%
0	26	0.1	79.31%
1	26	0.1	58.62%
2	26	0.1	75.86%
3	26	0.1	65.52%
4	26	0.1	82.14%
5	26	0.1	75%
6	26	0.1	60.71%
0	27	0.1	68.97%
1	27	0.1	58.62%
2	27	0.1	72.41%
3	27	0.1	58.62%
4	27	0.1	67.86%
5	27	0.1	64.29%
6	27	0.1	50%
0	28	0.1	75.86%
1	28	0.1	65.52%
2	28	0.1	68.97%
3	28	0.1	72.41%
4	28	0.1	64.29%
5	28	0.1	57.14%
6	28	0.1	60.71%
0	29	0.1	58.62%
1	29	0.1	48.28%
2	29	0.1	75.86%
3	29	0.1	62.07%
4	29	0.1	60.71%
5	29	0.1	60.71%
6	29	0.1	42.86%
0	30	0.1	68.97%
1	30	0.1	51.72%
2	30	0.1	75.86%
3	30	0.1	75.86%
4	30	0.1	57.14%
5	30	0.1	53.57%
6	30	0.1	64.29%
0	10	0.05	72.41%
1	10	0.05	68.97%
2	10	0.05	58.62%
3	10	0.05	62.07%
4	10	0.05	53.57%
5	10	0.05	75%
6	10	0.05	42.86%
0	11	0.05	62.07%
1	11	0.05	72.41%
2	11	0.05	65.52%
3	11	0.05	68.97%
4	11	0.05	75%
5	11	0.05	57.14%
6	11	0.05	57.14%
0	12	0.05	55.17%
1	12	0.05	55.17%
2	12	0.05	62.07%
3	12	0.05	65.52%
4	12	0.05	75%
5	12	0.05	39.29%
6	12	0.05	53.57%
0	13	0.05	72.41%
1	13	0.05	51.72%
2	13	0.05	72.41%
3	13	0.05	58.62%
4	13	0.05	67.86%
5	13	0.05	60.71%
6	13	0.05	57.14%
0	14	0.05	44.83%
1	14	0.05	65.52%
2	14	0.05	72.41%
3	14	0.05	65.52%
4	14	0.05	53.57%
5	14	0.05	64.29%
6	14	0.05	60.71%
0	15	0.05	65.52%
1	15	0.05	65.52%
2	15	0.05	58.62%
3	15	0.05	72.41%
4	15	0.05	71.43%
5	15	0.05	67.86%
6	15	0.05	57.14%
0	16	0.05	65.52%
1	16	0.05	58.62%
2	16	0.05	68.97%
3	16	0.05	58.62%
4	16	0.05	67.86%
5	16	0.05	60.71%
6	16	0.05	50%
0	17	0.05	65.52%
1	17	0.05	65.52%
2	17	0.05	82.76%
3	17	0.05	72.41%
4	17	0.05	75%
5	17	0.05	67.86%
6	17	0.05	67.86%
0	18	0.05	72.41%
1	18	0.05	62.07%
2	18	0.05	75.86%
3	18	0.05	65.52%
4	18	0.05	67.86%
5	18	0.05	53.57%
6	18	0.05	67.86%
0	19	0.05	62.07%
1	19	0.05	68.97%
2	19	0.05	75.86%
3	19	0.05	58.62%
4	19	0.05	57.14%
5	19	0.05	75%
6	19	0.05	64.29%
0	20	0.05	62.07%
1	20	0.05	65.52%
2	20	0.05	72.41%
3	20	0.05	65.52%
4	20	0.05	85.71%
5	20	0.05	53.57%
6	20	0.05	53.57%
0	21	0.05	55.17%
1	21	0.05	68.97%
2	21	0.05	75.86%
3	21	0.05	72.41%
4	21	0.05	60.71%
5	21	0.05	64.29%
6	21	0.05	64.29%
0	22	0.05	72.41%
1	22	0.05	65.52%
2	22	0.05	62.07%
3	22	0.05	55.17%
4	22	0.05	67.86%
5	22	0.05	57.14%
6	22	0.05	71.43%
0	23	0.05	68.97%
1	23	0.05	55.17%
2	23	0.05	55.17%
3	23	0.05	65.52%
4	23	0.05	64.29%
5	23	0.05	57.14%
6	23	0.05	50%
0	24	0.05	58.62%
1	24	0.05	68.97%
2	24	0.05	68.97%
3	24	0.05	41.38%
4	24	0.05	53.57%
5	24	0.05	64.29%
6	24	0.05	64.29%
0	25	0.05	62.07%
1	25	0.05	48.28%
2	25	0.05	58.62%
3	25	0.05	79.31%
4	25	0.05	60.71%
5	25	0.05	64.29%
6	25	0.05	53.57%
0	26	0.05	65.52%
1	26	0.05	62.07%
2	26	0.05	62.07%
3	26	0.05	65.52%
4	26	0.05	53.57%
5	26	0.05	71.43%
6	26	0.05	71.43%
0	27	0.05	65.52%
1	27	0.05	51.72%
2	27	0.05	65.52%
3	27	0.05	65.52%
4	27	0.05	53.57%
5	27	0.05	57.14%
6	27	0.05	60.71%
0	28	0.05	55.17%
1	28	0.05	44.83%
2	28	0.05	68.97%
3	28	0.05	72.41%
4	28	0.05	67.86%
5	28	0.05	60.71%
6	28	0.05	57.14%
0	29	0.05	65.52%
1	29	0.05	51.72%
2	29	0.05	55.17%
3	29	0.05	55.17%
4	29	0.05	67.86%
5	29	0.05	57.14%
6	29	0.05	60.71%
0	30	0.05	68.97%
1	30	0.05	51.72%
2	30	0.05	65.52%
3	30	0.05	58.62%
4	30	0.05	60.71%
5	30	0.05	64.29%
6	30	0.05	67.86%

