Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.6500000000000001	0.73	0.69	0.82	0.825	0.48999999999999994	
0.15000000000000002	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.825	0.755	0.75	0.825	0.8049999999999999	0.74	
0.10000000000000002	0.775	0.7899999999999999	0.7899999999999999	0.8099999999999998	0.7799999999999998	0.7999999999999999	0.77	0.7899999999999999	0.8099999999999998	0.8149999999999998	0.8249999999999998	0.7949999999999999	0.7899999999999998	0.8049999999999998	0.7999999999999998	0.8149999999999998	0.76	0.7899999999999999	0.7999999999999999	0.8099999999999999	0.7749999999999999	
0.05000000000000002	0.7699999999999999	0.7699999999999999	0.765	0.7949999999999999	0.7499999999999999	0.765	0.77	0.7499999999999999	0.7499999999999999	0.77	0.755	0.73	0.74	0.74	0.7699999999999999	0.76	0.7	0.7550000000000001	0.72	0.8049999999999999	0.73	



Data Set	Hidden Size	Error Threshold	Accuracy0
4	10	0.1	64%
5	10	0.1	80%
6	10	0.1	72%
7	10	0.1	84%
0	11	0.1	84%
1	11	0.1	92%
2	11	0.1	88%
3	11	0.1	76%
4	11	0.1	64%
5	11	0.1	68%
6	11	0.1	76%
7	11	0.1	84%
0	12	0.1	84%
1	12	0.1	92%
2	12	0.1	84%
3	12	0.1	76%
4	12	0.1	68%
5	12	0.1	80%
6	12	0.1	72%
7	12	0.1	76%
0	13	0.1	84%
1	13	0.1	96%
2	13	0.1	88%
3	13	0.1	84%
4	13	0.1	64%
5	13	0.1	72%
6	13	0.1	76%
7	13	0.1	84%
0	14	0.1	84%
1	14	0.1	96%
2	14	0.1	76%
3	14	0.1	80%
4	14	0.1	68%
5	14	0.1	76%
6	14	0.1	68%
7	14	0.1	76%
0	15	0.1	76%
1	15	0.1	96%
2	15	0.1	88%
3	15	0.1	80%
4	15	0.1	64%
5	15	0.1	76%
6	15	0.1	76%
7	15	0.1	84%
0	16	0.1	80%
1	16	0.1	96%
2	16	0.1	76%
3	16	0.1	68%
4	16	0.1	64%
5	16	0.1	68%
6	16	0.1	76%
7	16	0.1	88%
0	17	0.1	84%
1	17	0.1	88%
2	17	0.1	84%
3	17	0.1	84%
4	17	0.1	68%
5	17	0.1	76%
6	17	0.1	68%
7	17	0.1	80%
0	18	0.1	84%
1	18	0.1	96%
2	18	0.1	84%
3	18	0.1	80%
4	18	0.1	68%
5	18	0.1	80%
6	18	0.1	72%
7	18	0.1	84%
0	19	0.1	84%
1	19	0.1	96%
2	19	0.1	84%
3	19	0.1	84%
4	19	0.1	68%
5	19	0.1	80%
6	19	0.1	76%
7	19	0.1	80%
0	20	0.1	88%
1	20	0.1	96%
2	20	0.1	88%
3	20	0.1	80%
4	20	0.1	68%
5	20	0.1	72%
6	20	0.1	80%
7	20	0.1	88%
0	21	0.1	84%
1	21	0.1	92%
2	21	0.1	80%
3	21	0.1	76%
4	21	0.1	68%
5	21	0.1	80%
6	21	0.1	72%
7	21	0.1	84%
0	22	0.1	84%
1	22	0.1	96%
2	22	0.1	88%
3	22	0.1	76%
4	22	0.1	68%
5	22	0.1	76%
6	22	0.1	64%
7	22	0.1	80%
0	23	0.1	84%
1	23	0.1	96%
2	23	0.1	84%
3	23	0.1	76%
4	23	0.1	68%
5	23	0.1	76%
6	23	0.1	76%
7	23	0.1	84%
0	24	0.1	84%
1	24	0.1	96%
2	24	0.1	92%
3	24	0.1	76%
4	24	0.1	68%
5	24	0.1	76%
6	24	0.1	72%
7	24	0.1	76%
0	25	0.1	84%
1	25	0.1	96%
2	25	0.1	76%
3	25	0.1	84%
4	25	0.1	68%
5	25	0.1	80%
6	25	0.1	84%
7	25	0.1	80%
0	26	0.1	76%
1	26	0.1	92%
2	26	0.1	80%
3	26	0.1	80%
4	26	0.1	68%
5	26	0.1	68%
6	26	0.1	72%
7	26	0.1	72%
0	27	0.1	84%
1	27	0.1	96%
2	27	0.1	72%
3	27	0.1	80%
4	27	0.1	64%
5	27	0.1	76%
6	27	0.1	76%
7	27	0.1	84%
0	28	0.1	84%
1	28	0.1	92%
2	28	0.1	92%
3	28	0.1	80%
4	28	0.1	72%
5	28	0.1	76%
6	28	0.1	64%
7	28	0.1	80%
0	29	0.1	84%
1	29	0.1	92%
2	29	0.1	84%
3	29	0.1	84%
4	29	0.1	64%
5	29	0.1	76%
6	29	0.1	80%
7	29	0.1	84%
0	30	0.1	84%
1	30	0.1	92%
2	30	0.1	92%
3	30	0.1	76%
4	30	0.1	68%
5	30	0.1	68%
6	30	0.1	72%
7	30	0.1	68%
0	10	0.05	76%
1	10	0.05	92%
2	10	0.05	88%
3	10	0.05	84%
4	10	0.05	64%
5	10	0.05	60%
6	10	0.05	68%
7	10	0.05	84%
0	11	0.05	76%
1	11	0.05	92%
2	11	0.05	76%
3	11	0.05	80%
4	11	0.05	76%
5	11	0.05	72%
6	11	0.05	60%
7	11	0.05	84%
0	12	0.05	80%
1	12	0.05	96%
2	12	0.05	64%
3	12	0.05	80%
4	12	0.05	60%
5	12	0.05	76%
6	12	0.05	76%
7	12	0.05	80%
0	13	0.05	76%
1	13	0.05	92%
2	13	0.05	88%
3	13	0.05	84%
4	13	0.05	60%
5	13	0.05	76%
6	13	0.05	76%
7	13	0.05	84%
0	14	0.05	80%
1	14	0.05	96%
2	14	0.05	88%
3	14	0.05	72%
4	14	0.05	64%
5	14	0.05	60%
6	14	0.05	64%
7	14	0.05	76%
0	15	0.05	68%
1	15	0.05	92%
2	15	0.05	80%
3	15	0.05	68%
4	15	0.05	68%
5	15	0.05	80%
6	15	0.05	68%
7	15	0.05	88%
0	16	0.05	72%
1	16	0.05	92%
2	16	0.05	88%
3	16	0.05	72%
4	16	0.05	68%
5	16	0.05	76%
6	16	0.05	72%
7	16	0.05	76%
0	17	0.05	76%
1	17	0.05	88%
2	17	0.05	84%
3	17	0.05	60%
4	17	0.05	72%
5	17	0.05	68%
6	17	0.05	72%
7	17	0.05	80%
0	18	0.05	80%
1	18	0.05	92%
2	18	0.05	72%
3	18	0.05	76%
4	18	0.05	72%
5	18	0.05	64%
6	18	0.05	68%
7	18	0.05	76%
0	19	0.05	88%
1	19	0.05	92%
2	19	0.05	88%
3	19	0.05	76%
4	19	0.05	68%
5	19	0.05	72%
6	19	0.05	48%
7	19	0.05	84%
0	20	0.05	80%
1	20	0.05	92%
2	20	0.05	80%
3	20	0.05	80%
4	20	0.05	60%
5	20	0.05	68%
6	20	0.05	64%
7	20	0.05	80%
0	21	0.05	80%
1	21	0.05	88%
2	21	0.05	72%
3	21	0.05	64%
4	21	0.05	56%
5	21	0.05	76%
6	21	0.05	68%
7	21	0.05	80%
0	22	0.05	80%
1	22	0.05	92%
2	22	0.05	68%
3	22	0.05	64%
4	22	0.05	64%
5	22	0.05	68%
6	22	0.05	84%
7	22	0.05	72%
0	23	0.05	72%
1	23	0.05	100%
2	23	0.05	84%
3	23	0.05	72%
4	23	0.05	64%
5	23	0.05	68%
6	23	0.05	64%
7	23	0.05	68%
0	24	0.05	76%
1	24	0.05	84%
2	24	0.05	84%
3	24	0.05	68%
4	24	0.05	72%
5	24	0.05	80%
6	24	0.05	72%
7	24	0.05	80%
0	25	0.05	80%
1	25	0.05	84%
2	25	0.05	80%
3	25	0.05	72%
4	25	0.05	68%
5	25	0.05	68%
6	25	0.05	72%
7	25	0.05	84%
0	26	0.05	80%
1	26	0.05	84%
2	26	0.05	72%
3	26	0.05	56%
4	26	0.05	68%
5	26	0.05	60%
6	26	0.05	60%
7	26	0.05	80%
0	27	0.05	80%
1	27	0.05	88%
2	27	0.05	84%
3	27	0.05	72%
4	27	0.05	68%
5	27	0.05	72%
6	27	0.05	56%
7	27	0.05	84%
0	28	0.05	76%
1	28	0.05	92%
2	28	0.05	68%
3	28	0.05	64%
4	28	0.05	60%
5	28	0.05	68%
6	28	0.05	68%
7	28	0.05	80%
0	29	0.05	84%
1	29	0.05	88%
2	29	0.05	84%
3	29	0.05	76%
4	29	0.05	76%
5	29	0.05	80%
6	29	0.05	72%
7	29	0.05	84%
0	30	0.05	76%
1	30	0.05	88%
2	30	0.05	84%
3	30	0.05	72%
4	30	0.05	68%
5	30	0.05	64%
6	30	0.05	60%
7	30	0.05	72%

