Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8205972771190163	0.8256477821695213	0.8155467720685112	0.8256477821695213	0.8256477821695213	0.7918313570487485	0.6034255599472992	0.7347386912604303	0.7758014931927976	0.6791831357048748	
0.15000000000000002	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.7801932367149759	0.8256477821695213	0.8256477821695213	0.8256477821695213	0.785243741765481	0.6842336407553797	0.7902942468159859	
0.10000000000000002	0.7955643390425998	0.800614844093105	0.8003952569169961	0.7705314009661836	0.7953447518664911	0.80566534914361	0.7496706192358366	0.7859025032938076	0.7806324110671938	0.790294246815986	0.8006148440931048	0.785243741765481	0.7907334211682039	0.7955643390425999	0.7852437417654808	0.7703118137900746	0.7758014931927976	0.8107158541941151	0.7806324110671937	0.7902942468159859	0.8052261747913922	
0.05000000000000002	0.785243741765481	0.80566534914361	0.8001756697408872	0.7960035133948178	0.7900746596398771	0.7602108036890645	0.7547211242863416	0.7799736495388668	0.779754062362758	0.7707509881422925	0.7599912165129555	0.7953447518664911	0.7202459376372421	0.7252964426877471	0.741106719367589	0.7400087834870442	0.7200263504611332	0.7648221343873517	0.7553798858146683	0.800395256916996	0.7206851119894597	



Data Set	Hidden Size	Error Threshold	Accuracy0
6	18	0.2	72.73%
7	18	0.2	81.82%
8	18	0.2	95.45%
0	19	0.2	60.87%
1	19	0.2	91.3%
2	19	0.2	72.73%
3	19	0.2	81.82%
4	19	0.2	90.91%
5	19	0.2	95.45%
6	19	0.2	72.73%
7	19	0.2	81.82%
8	19	0.2	95.45%
0	20	0.2	60.87%
1	20	0.2	91.3%
2	20	0.2	72.73%
3	20	0.2	81.82%
4	20	0.2	90.91%
5	20	0.2	95.45%
6	20	0.2	72.73%
7	20	0.2	81.82%
8	20	0.2	95.45%
0	21	0.2	60.87%
1	21	0.2	91.3%
2	21	0.2	72.73%
3	21	0.2	81.82%
4	21	0.2	86.36%
5	21	0.2	95.45%
6	21	0.2	72.73%
7	21	0.2	81.82%
8	21	0.2	95.45%
0	22	0.2	60.87%
1	22	0.2	91.3%
2	22	0.2	72.73%
3	22	0.2	81.82%
4	22	0.2	90.91%
5	22	0.2	95.45%
6	22	0.2	72.73%
7	22	0.2	81.82%
8	22	0.2	95.45%
0	23	0.2	60.87%
1	23	0.2	91.3%
2	23	0.2	72.73%
3	23	0.2	81.82%
4	23	0.2	90.91%
5	23	0.2	95.45%
6	23	0.2	72.73%
7	23	0.2	81.82%
8	23	0.2	86.36%
0	24	0.2	60.87%
1	24	0.2	91.3%
2	24	0.2	72.73%
3	24	0.2	81.82%
4	24	0.2	90.91%
5	24	0.2	95.45%
6	24	0.2	72.73%
7	24	0.2	81.82%
8	24	0.2	95.45%
0	25	0.2	60.87%
1	25	0.2	91.3%
2	25	0.2	72.73%
3	25	0.2	81.82%
4	25	0.2	90.91%
5	25	0.2	95.45%
6	25	0.2	72.73%
7	25	0.2	81.82%
8	25	0.2	95.45%
0	26	0.2	60.87%
1	26	0.2	60.87%
2	26	0.2	72.73%
3	26	0.2	81.82%
4	26	0.2	90.91%
5	26	0.2	95.45%
6	26	0.2	72.73%
7	26	0.2	81.82%
8	26	0.2	95.45%
0	27	0.2	60.87%
1	27	0.2	91.3%
2	27	0.2	72.73%
3	27	0.2	81.82%
4	27	0.2	90.91%
5	27	0.2	4.55%
6	27	0.2	72.73%
7	27	0.2	40.91%
8	27	0.2	27.27%
0	28	0.2	60.87%
1	28	0.2	91.3%
2	28	0.2	72.73%
3	28	0.2	81.82%
4	28	0.2	9.09%
5	28	0.2	95.45%
6	28	0.2	72.73%
7	28	0.2	81.82%
8	28	0.2	95.45%
0	29	0.2	47.83%
1	29	0.2	91.3%
2	29	0.2	72.73%
3	29	0.2	81.82%
4	29	0.2	90.91%
5	29	0.2	95.45%
6	29	0.2	72.73%
7	29	0.2	50%
8	29	0.2	95.45%
0	30	0.2	60.87%
1	30	0.2	91.3%
2	30	0.2	72.73%
3	30	0.2	59.09%
4	30	0.2	90.91%
5	30	0.2	13.64%
6	30	0.2	72.73%
7	30	0.2	59.09%
8	30	0.2	90.91%
0	10	0.15	60.87%
1	10	0.15	91.3%
2	10	0.15	72.73%
3	10	0.15	81.82%
4	10	0.15	90.91%
5	10	0.15	95.45%
6	10	0.15	72.73%
7	10	0.15	81.82%
8	10	0.15	95.45%
0	11	0.15	60.87%
1	11	0.15	91.3%
2	11	0.15	72.73%
3	11	0.15	81.82%
4	11	0.15	90.91%
5	11	0.15	95.45%
6	11	0.15	72.73%
7	11	0.15	81.82%
8	11	0.15	95.45%
0	12	0.15	60.87%
1	12	0.15	91.3%
2	12	0.15	72.73%
3	12	0.15	81.82%
4	12	0.15	90.91%
5	12	0.15	95.45%
6	12	0.15	72.73%
7	12	0.15	81.82%
8	12	0.15	95.45%
0	13	0.15	60.87%
1	13	0.15	91.3%
2	13	0.15	72.73%
3	13	0.15	81.82%
4	13	0.15	90.91%
5	13	0.15	95.45%
6	13	0.15	72.73%
7	13	0.15	81.82%
8	13	0.15	95.45%
0	14	0.15	60.87%
1	14	0.15	91.3%
2	14	0.15	72.73%
3	14	0.15	81.82%
4	14	0.15	90.91%
5	14	0.15	95.45%
6	14	0.15	72.73%
7	14	0.15	81.82%
8	14	0.15	95.45%
0	15	0.15	60.87%
1	15	0.15	91.3%
2	15	0.15	72.73%
3	15	0.15	81.82%
4	15	0.15	90.91%
5	15	0.15	95.45%
6	15	0.15	72.73%
7	15	0.15	81.82%
8	15	0.15	95.45%
0	16	0.15	60.87%
1	16	0.15	91.3%
2	16	0.15	72.73%
3	16	0.15	81.82%
4	16	0.15	90.91%
5	16	0.15	95.45%
6	16	0.15	72.73%
7	16	0.15	81.82%
8	16	0.15	95.45%
0	17	0.15	60.87%
1	17	0.15	91.3%
2	17	0.15	72.73%
3	17	0.15	81.82%
4	17	0.15	90.91%
5	17	0.15	95.45%
6	17	0.15	72.73%
7	17	0.15	81.82%
8	17	0.15	95.45%
0	18	0.15	60.87%
1	18	0.15	91.3%
2	18	0.15	72.73%
3	18	0.15	81.82%
4	18	0.15	90.91%
5	18	0.15	95.45%
6	18	0.15	72.73%
7	18	0.15	81.82%
8	18	0.15	95.45%
0	19	0.15	60.87%
1	19	0.15	91.3%
2	19	0.15	72.73%
3	19	0.15	81.82%
4	19	0.15	90.91%
5	19	0.15	95.45%
6	19	0.15	72.73%
7	19	0.15	81.82%
8	19	0.15	95.45%
0	20	0.15	60.87%
1	20	0.15	91.3%
2	20	0.15	72.73%
3	20	0.15	81.82%
4	20	0.15	90.91%
5	20	0.15	95.45%
6	20	0.15	72.73%
7	20	0.15	81.82%
8	20	0.15	95.45%
0	21	0.15	60.87%
1	21	0.15	91.3%
2	21	0.15	72.73%
3	21	0.15	81.82%
4	21	0.15	90.91%
5	21	0.15	95.45%
6	21	0.15	72.73%
7	21	0.15	81.82%
8	21	0.15	95.45%
0	22	0.15	60.87%
1	22	0.15	91.3%
2	22	0.15	72.73%
3	22	0.15	81.82%
4	22	0.15	90.91%
5	22	0.15	95.45%
6	22	0.15	72.73%
7	22	0.15	81.82%
8	22	0.15	95.45%
0	23	0.15	60.87%
1	23	0.15	91.3%
2	23	0.15	72.73%
3	23	0.15	81.82%
4	23	0.15	90.91%
5	23	0.15	95.45%
6	23	0.15	72.73%
7	23	0.15	81.82%
8	23	0.15	95.45%
0	24	0.15	60.87%
1	24	0.15	91.3%
2	24	0.15	72.73%
3	24	0.15	81.82%
4	24	0.15	90.91%
5	24	0.15	95.45%
6	24	0.15	31.82%
7	24	0.15	81.82%
8	24	0.15	95.45%
0	25	0.15	60.87%
1	25	0.15	91.3%
2	25	0.15	72.73%
3	25	0.15	81.82%
4	25	0.15	90.91%
5	25	0.15	95.45%
6	25	0.15	72.73%
7	25	0.15	81.82%
8	25	0.15	95.45%
0	26	0.15	60.87%
1	26	0.15	91.3%
2	26	0.15	72.73%
3	26	0.15	81.82%
4	26	0.15	90.91%
5	26	0.15	95.45%
6	26	0.15	72.73%
7	26	0.15	81.82%
8	26	0.15	95.45%
0	27	0.15	60.87%
1	27	0.15	91.3%
2	27	0.15	72.73%
3	27	0.15	81.82%
4	27	0.15	90.91%
5	27	0.15	95.45%
6	27	0.15	72.73%
7	27	0.15	81.82%
8	27	0.15	95.45%
0	28	0.15	60.87%
1	28	0.15	91.3%
2	28	0.15	36.36%
3	28	0.15	81.82%
4	28	0.15	90.91%
5	28	0.15	95.45%
6	28	0.15	72.73%
7	28	0.15	81.82%
8	28	0.15	95.45%
0	29	0.15	60.87%
1	29	0.15	91.3%
2	29	0.15	72.73%
3	29	0.15	18.18%
4	29	0.15	90.91%
5	29	0.15	95.45%
6	29	0.15	72.73%
7	29	0.15	18.18%
8	29	0.15	95.45%
0	30	0.15	60.87%
1	30	0.15	91.3%
2	30	0.15	45.45%
3	30	0.15	77.27%
4	30	0.15	90.91%
5	30	0.15	95.45%
6	30	0.15	72.73%
7	30	0.15	81.82%
8	30	0.15	95.45%
0	10	0.1	65.22%
1	10	0.1	82.61%
2	10	0.1	68.18%
3	10	0.1	81.82%
4	10	0.1	86.36%
5	10	0.1	95.45%
6	10	0.1	72.73%
7	10	0.1	77.27%
8	10	0.1	86.36%
0	11	0.1	65.22%
1	11	0.1	82.61%
2	11	0.1	68.18%
3	11	0.1	72.73%
4	11	0.1	90.91%
5	11	0.1	95.45%
6	11	0.1	72.73%
7	11	0.1	81.82%
8	11	0.1	90.91%
0	12	0.1	65.22%
1	12	0.1	86.96%
2	12	0.1	68.18%
3	12	0.1	81.82%
4	12	0.1	90.91%
5	12	0.1	95.45%
6	12	0.1	72.73%
7	12	0.1	77.27%
8	12	0.1	81.82%
0	13	0.1	65.22%
1	13	0.1	78.26%
2	13	0.1	59.09%
3	13	0.1	90.91%
4	13	0.1	90.91%
5	13	0.1	81.82%
6	13	0.1	72.73%
7	13	0.1	68.18%
8	13	0.1	86.36%
0	14	0.1	65.22%
1	14	0.1	86.96%
2	14	0.1	63.64%
3	14	0.1	81.82%
4	14	0.1	90.91%
5	14	0.1	95.45%
6	14	0.1	72.73%
7	14	0.1	77.27%
8	14	0.1	81.82%
0	15	0.1	60.87%
1	15	0.1	86.96%
2	15	0.1	72.73%
3	15	0.1	81.82%
4	15	0.1	90.91%
5	15	0.1	95.45%
6	15	0.1	72.73%
7	15	0.1	77.27%
8	15	0.1	86.36%
0	16	0.1	65.22%
1	16	0.1	91.3%
2	16	0.1	59.09%
3	16	0.1	72.73%
4	16	0.1	81.82%
5	16	0.1	86.36%
6	16	0.1	68.18%
7	16	0.1	72.73%
8	16	0.1	77.27%
0	17	0.1	60.87%
1	17	0.1	78.26%
2	17	0.1	72.73%
3	17	0.1	86.36%
4	17	0.1	86.36%
5	17	0.1	90.91%
6	17	0.1	68.18%
7	17	0.1	77.27%
8	17	0.1	86.36%
0	18	0.1	65.22%
1	18	0.1	78.26%
2	18	0.1	68.18%
3	18	0.1	81.82%
4	18	0.1	95.45%
5	18	0.1	86.36%
6	18	0.1	72.73%
7	18	0.1	72.73%
8	18	0.1	81.82%
0	19	0.1	65.22%
1	19	0.1	86.96%
2	19	0.1	63.64%
3	19	0.1	72.73%
4	19	0.1	86.36%
5	19	0.1	95.45%
6	19	0.1	72.73%
7	19	0.1	77.27%
8	19	0.1	90.91%
0	20	0.1	65.22%
1	20	0.1	82.61%
2	20	0.1	72.73%
3	20	0.1	77.27%
4	20	0.1	90.91%
5	20	0.1	90.91%
6	20	0.1	77.27%
7	20	0.1	77.27%
8	20	0.1	86.36%
0	21	0.1	65.22%
1	21	0.1	86.96%
2	21	0.1	68.18%
3	21	0.1	77.27%
4	21	0.1	90.91%
5	21	0.1	95.45%
6	21	0.1	68.18%
7	21	0.1	72.73%
8	21	0.1	81.82%
0	22	0.1	60.87%
1	22	0.1	82.61%
2	22	0.1	72.73%
3	22	0.1	86.36%
4	22	0.1	86.36%
5	22	0.1	90.91%
6	22	0.1	77.27%
7	22	0.1	72.73%
8	22	0.1	81.82%
0	23	0.1	65.22%
1	23	0.1	82.61%
2	23	0.1	63.64%
3	23	0.1	86.36%
4	23	0.1	95.45%
5	23	0.1	81.82%
6	23	0.1	72.73%
7	23	0.1	77.27%
8	23	0.1	90.91%
0	24	0.1	65.22%
1	24	0.1	86.96%
2	24	0.1	72.73%
3	24	0.1	77.27%
4	24	0.1	86.36%
5	24	0.1	90.91%
6	24	0.1	68.18%
7	24	0.1	77.27%
8	24	0.1	81.82%
0	25	0.1	65.22%
1	25	0.1	82.61%
2	25	0.1	68.18%
3	25	0.1	81.82%
4	25	0.1	81.82%
5	25	0.1	90.91%
6	25	0.1	63.64%
7	25	0.1	72.73%
8	25	0.1	86.36%
0	26	0.1	65.22%
1	26	0.1	73.91%
2	26	0.1	63.64%
3	26	0.1	77.27%
4	26	0.1	90.91%
5	26	0.1	95.45%
6	26	0.1	72.73%
7	26	0.1	77.27%
8	26	0.1	81.82%
0	27	0.1	65.22%
1	27	0.1	82.61%
2	27	0.1	72.73%
3	27	0.1	86.36%
4	27	0.1	90.91%
5	27	0.1	90.91%
6	27	0.1	72.73%
7	27	0.1	77.27%
8	27	0.1	90.91%
0	28	0.1	65.22%
1	28	0.1	78.26%
2	28	0.1	63.64%
3	28	0.1	86.36%
4	28	0.1	86.36%
5	28	0.1	86.36%
6	28	0.1	68.18%
7	28	0.1	77.27%
8	28	0.1	90.91%
0	29	0.1	65.22%
1	29	0.1	86.96%
2	29	0.1	72.73%
3	29	0.1	72.73%
4	29	0.1	90.91%
5	29	0.1	86.36%
6	29	0.1	72.73%
7	29	0.1	77.27%
8	29	0.1	86.36%
0	30	0.1	65.22%
1	30	0.1	91.3%
2	30	0.1	63.64%
3	30	0.1	81.82%
4	30	0.1	86.36%
5	30	0.1	95.45%
6	30	0.1	72.73%
7	30	0.1	77.27%
8	30	0.1	90.91%
0	10	0.05	60.87%
1	10	0.05	91.3%
2	10	0.05	68.18%
3	10	0.05	77.27%
4	10	0.05	90.91%
5	10	0.05	95.45%
6	10	0.05	68.18%
7	10	0.05	59.09%
8	10	0.05	95.45%
0	11	0.05	65.22%
1	11	0.05	82.61%
2	11	0.05	68.18%
3	11	0.05	77.27%
4	11	0.05	90.91%
5	11	0.05	95.45%
6	11	0.05	72.73%
7	11	0.05	81.82%
8	11	0.05	90.91%
0	12	0.05	69.57%
1	12	0.05	86.96%
2	12	0.05	68.18%
3	12	0.05	72.73%
4	12	0.05	86.36%
5	12	0.05	86.36%
6	12	0.05	72.73%
7	12	0.05	81.82%
8	12	0.05	95.45%
0	13	0.05	60.87%
1	13	0.05	78.26%
2	13	0.05	72.73%
3	13	0.05	77.27%
4	13	0.05	90.91%
5	13	0.05	90.91%
6	13	0.05	72.73%
7	13	0.05	81.82%
8	13	0.05	90.91%
0	14	0.05	65.22%
1	14	0.05	91.3%
2	14	0.05	72.73%
3	14	0.05	81.82%
4	14	0.05	86.36%
5	14	0.05	86.36%
6	14	0.05	77.27%
7	14	0.05	68.18%
8	14	0.05	81.82%
0	15	0.05	65.22%
1	15	0.05	82.61%
2	15	0.05	68.18%
3	15	0.05	72.73%
4	15	0.05	77.27%
5	15	0.05	86.36%
6	15	0.05	68.18%
7	15	0.05	68.18%
8	15	0.05	95.45%
0	16	0.05	65.22%
1	16	0.05	91.3%
2	16	0.05	68.18%
3	16	0.05	63.64%
4	16	0.05	81.82%
5	16	0.05	86.36%
6	16	0.05	77.27%
7	16	0.05	63.64%
8	16	0.05	81.82%
0	17	0.05	65.22%
1	17	0.05	91.3%
2	17	0.05	63.64%
3	17	0.05	81.82%
4	17	0.05	90.91%
5	17	0.05	90.91%
6	17	0.05	72.73%
7	17	0.05	68.18%
8	17	0.05	77.27%
0	18	0.05	73.91%
1	18	0.05	86.96%
2	18	0.05	68.18%
3	18	0.05	81.82%
4	18	0.05	81.82%
5	18	0.05	90.91%
6	18	0.05	68.18%
7	18	0.05	77.27%
8	18	0.05	72.73%
0	19	0.05	65.22%
1	19	0.05	73.91%
2	19	0.05	68.18%
3	19	0.05	81.82%
4	19	0.05	77.27%
5	19	0.05	90.91%
6	19	0.05	77.27%
7	19	0.05	68.18%
8	19	0.05	90.91%
0	20	0.05	73.91%
1	20	0.05	78.26%
2	20	0.05	68.18%
3	20	0.05	72.73%
4	20	0.05	86.36%
5	20	0.05	72.73%
6	20	0.05	68.18%
7	20	0.05	68.18%
8	20	0.05	95.45%
0	21	0.05	65.22%
1	21	0.05	86.96%
2	21	0.05	72.73%
3	21	0.05	86.36%
4	21	0.05	86.36%
5	21	0.05	86.36%
6	21	0.05	63.64%
7	21	0.05	72.73%
8	21	0.05	95.45%
0	22	0.05	65.22%
1	22	0.05	73.91%
2	22	0.05	68.18%
3	22	0.05	77.27%
4	22	0.05	86.36%
5	22	0.05	86.36%
6	22	0.05	63.64%
7	22	0.05	63.64%
8	22	0.05	63.64%
0	23	0.05	60.87%
1	23	0.05	78.26%
2	23	0.05	63.64%
3	23	0.05	68.18%
4	23	0.05	77.27%
5	23	0.05	81.82%
6	23	0.05	68.18%
7	23	0.05	72.73%
8	23	0.05	81.82%
0	24	0.05	60.87%
1	24	0.05	65.22%
2	24	0.05	72.73%
3	24	0.05	81.82%
4	24	0.05	86.36%
5	24	0.05	90.91%
6	24	0.05	68.18%
7	24	0.05	59.09%
8	24	0.05	81.82%
0	25	0.05	65.22%
1	25	0.05	82.61%
2	25	0.05	68.18%
3	25	0.05	68.18%
4	25	0.05	81.82%
5	25	0.05	90.91%
6	25	0.05	68.18%
7	25	0.05	59.09%
8	25	0.05	81.82%
0	26	0.05	65.22%
1	26	0.05	78.26%
2	26	0.05	68.18%
3	26	0.05	63.64%
4	26	0.05	77.27%
5	26	0.05	81.82%
6	26	0.05	72.73%
7	26	0.05	63.64%
8	26	0.05	77.27%
0	27	0.05	69.57%
1	27	0.05	86.96%
2	27	0.05	68.18%
3	27	0.05	77.27%
4	27	0.05	81.82%
5	27	0.05	86.36%
6	27	0.05	68.18%
7	27	0.05	63.64%
8	27	0.05	86.36%
0	28	0.05	65.22%
1	28	0.05	78.26%
2	28	0.05	68.18%
3	28	0.05	81.82%
4	28	0.05	77.27%
5	28	0.05	95.45%
6	28	0.05	68.18%
7	28	0.05	59.09%
8	28	0.05	86.36%
0	29	0.05	73.91%
1	29	0.05	78.26%
2	29	0.05	72.73%
3	29	0.05	77.27%
4	29	0.05	90.91%
5	29	0.05	90.91%
6	29	0.05	77.27%
7	29	0.05	68.18%
8	29	0.05	90.91%
0	30	0.05	60.87%
1	30	0.05	69.57%
2	30	0.05	68.18%
3	30	0.05	77.27%
4	30	0.05	81.82%
5	30	0.05	86.36%
6	30	0.05	77.27%
7	30	0.05	68.18%
8	30	0.05	59.09%

