Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0,2	0,6793368114223605	0,6855615631638753	0,6830277555456746	0,6827587767402796	0,6834268860234178	0,6812035373746357	0,6838270836421125	0,6824467961069117	0,6825367521367521	0,6808929005483918	0,6843614248307889	0,6812474482486044	0,6828037152314609	0,6797810187243714	0,6811159330072625	0,6805374635640531	0,6767572748381997	0,6780021145200336	0,6837383133244406	0,6796920903117434	0,6812927622153057	
0,15000000000000002	0,7009533125833702	0,733441687663653	0,7662444740872486	0,7380213428190306	0,7616214218665086	0,7832316980386345	0,7871887357344004	0,756563786374191	0,7577650708957068	0,793279324144064	0,7649545773430166	0,7336970703028507	0,7836318956573292	0,7937221876389506	0,7954119262882269	0,7929649918482289	0,7615431451015267	0,7907442122424782	0,7939456350970802	0,7913220493058644	0,7801176226471023	
0,10000000000000002	0,7152958450669433	0,8035058149300923	0,7900623289363173	0,7968208882960328	0,8061739044513612	0,8842373400523689	0,8801017143421767	0,7672245244800158	0,8752130823575911	0,7969697346969025	0,7977709204090707	0,8045913146583669	0,8823678474383676	0,8275500815177115	0,7836201768687319	0,8027342917840029	0,8801015760090906	0,8770311348253547	0,8496857467516425	0,8825910972778026	0,8847695074354036	
0,05000000000000002	0,7099891112099204	0,6856878019860679	0,6570374388617164	0,8123296675065461	0,8430806580702533	0,8606804802134282	0,8524424880193667	0,9218929894768045	0,8847150239612669	0,8192379032656488	0,9392748974853022	0,8424124895015069	0,8993037893384713	0,8545862753816511	0,9239753767106368	0,9295768983745862	0,8201272269156663	0,9339874512128847	0,7615671162491974	0,9472293266142977	0,9511866212143667	



Data Set	Hidden Size	Error Threshold	Accuracy0
9	17	0,2	66,96%
0	18	0,2	69,73%
1	18	0,2	68,31%
2	18	0,2	67,91%
3	18	0,2	68,89%
4	18	0,2	68,21%
5	18	0,2	68,03%
6	18	0,2	67,19%
7	18	0,2	67,41%
8	18	0,2	67,27%
9	18	0,2	69,59%
0	19	0,2	67,82%
1	19	0,2	68,18%
2	19	0,2	67,33%
3	19	0,2	68,53%
4	19	0,2	68,21%
5	19	0,2	68,92%
6	19	0,2	69,63%
7	19	0,2	68,25%
8	19	0,2	66,83%
9	19	0,2	67,19%
0	20	0,2	68,22%
1	20	0,2	66,93%
2	20	0,2	68,13%
3	20	0,2	67,87%
4	20	0,2	69,23%
5	20	0,2	71,41%
6	20	0,2	66,74%
7	20	0,2	69,23%
8	20	0,2	68,83%
9	20	0,2	67,76%
0	21	0,2	68,04%
1	21	0,2	67,2%
2	21	0,2	68,71%
3	21	0,2	70,53%
4	21	0,2	70,25%
5	21	0,2	68,43%
6	21	0,2	66,96%
7	21	0,2	67,85%
8	21	0,2	67,72%
9	21	0,2	65,54%
0	22	0,2	68,8%
1	22	0,2	67,24%
2	22	0,2	69,47%
3	22	0,2	68,93%
4	22	0,2	68,88%
5	22	0,2	69,54%
6	22	0,2	67,27%
7	22	0,2	67,41%
8	22	0,2	67,63%
9	22	0,2	67,63%
0	23	0,2	67,2%
1	23	0,2	68,36%
2	23	0,2	68,8%
3	23	0,2	68,13%
4	23	0,2	67,99%
5	23	0,2	68,92%
6	23	0,2	67,76%
7	23	0,2	68,3%
8	23	0,2	67,67%
9	23	0,2	66,65%
0	24	0,2	67,51%
1	24	0,2	67,33%
2	24	0,2	67,38%
3	24	0,2	68,04%
4	24	0,2	69,94%
5	24	0,2	68,61%
6	24	0,2	67,27%
7	24	0,2	68,16%
8	24	0,2	68,39%
9	24	0,2	68,47%
0	25	0,2	66,84%
1	25	0,2	67,24%
2	25	0,2	66,89%
3	25	0,2	70,27%
4	25	0,2	67,85%
5	25	0,2	67,32%
6	25	0,2	68,21%
7	25	0,2	69,36%
8	25	0,2	67,27%
9	25	0,2	69,28%
0	26	0,2	69,11%
1	26	0,2	69,11%
2	26	0,2	67,24%
3	26	0,2	67,42%
4	26	0,2	67,05%
5	26	0,2	67,59%
6	26	0,2	68,03%
7	26	0,2	67,32%
8	26	0,2	67,32%
9	26	0,2	66,56%
0	27	0,2	68,58%
1	27	0,2	67,96%
2	27	0,2	66,93%
3	27	0,2	69,78%
4	27	0,2	67,76%
5	27	0,2	68,61%
6	27	0,2	68,61%
7	27	0,2	66,47%
8	27	0,2	66,56%
9	27	0,2	66,74%
0	28	0,2	67,73%
1	28	0,2	67,91%
2	28	0,2	68,49%
3	28	0,2	68,4%
4	28	0,2	67,5%
5	28	0,2	70,08%
6	28	0,2	68,88%
7	28	0,2	68,52%
8	28	0,2	66,39%
9	28	0,2	69,85%
0	29	0,2	69,82%
1	29	0,2	67,6%
2	29	0,2	66,98%
3	29	0,2	68,09%
4	29	0,2	67,14%
5	29	0,2	69,01%
6	29	0,2	68,96%
7	29	0,2	67,67%
8	29	0,2	67,19%
9	29	0,2	67,23%
0	30	0,2	69,07%
1	30	0,2	66,53%
2	30	0,2	68,89%
3	30	0,2	68,09%
4	30	0,2	69,05%
5	30	0,2	68,03%
6	30	0,2	68,47%
7	30	0,2	68,12%
8	30	0,2	68,3%
9	30	0,2	66,74%
0	10	0,15	49,24%
1	10	0,15	77,96%
2	10	0,15	50%
3	10	0,15	78,8%
4	10	0,15	78,03%
5	10	0,15	49,98%
6	10	0,15	76,48%
7	10	0,15	83,01%
8	10	0,15	77,99%
9	10	0,15	79,46%
0	11	0,15	80,71%
1	11	0,15	50%
2	11	0,15	77,51%
3	11	0,15	81,42%
4	11	0,15	80,92%
5	11	0,15	75,86%
6	11	0,15	49,93%
7	11	0,15	78,61%
8	11	0,15	80,48%
9	11	0,15	77,99%
0	12	0,15	78,8%
1	12	0,15	78,44%
2	12	0,15	79,16%
3	12	0,15	79,78%
4	12	0,15	79,1%
5	12	0,15	80,75%
6	12	0,15	80,39%
7	12	0,15	78,97%
8	12	0,15	78,88%
9	12	0,15	51,98%
0	13	0,15	49,96%
1	13	0,15	80,04%
2	13	0,15	78,93%
3	13	0,15	81,07%
4	13	0,15	79,28%
5	13	0,15	79,28%
6	13	0,15	49,93%
7	13	0,15	81,68%
8	13	0,15	78,48%
9	13	0,15	79,37%
0	14	0,15	78,53%
1	14	0,15	76,58%
2	14	0,15	79,42%
3	14	0,15	78,89%
4	14	0,15	79,9%
5	14	0,15	77,41%
6	14	0,15	79,32%
7	14	0,15	81,99%
8	14	0,15	79,59%
9	14	0,15	49,98%
0	15	0,15	78,09%
1	15	0,15	78,53%
2	15	0,15	76,67%
3	15	0,15	78,62%
4	15	0,15	79,28%
5	15	0,15	77,19%
6	15	0,15	77,5%
7	15	0,15	78,7%
8	15	0,15	80,61%
9	15	0,15	78,03%
0	16	0,15	79,73%
1	16	0,15	78,09%
2	16	0,15	77,07%
3	16	0,15	77,64%
4	16	0,15	78,61%
5	16	0,15	79,95%
6	16	0,15	79,64%
7	16	0,15	77,55%
8	16	0,15	79,15%
9	16	0,15	79,77%
0	17	0,15	78,13%
1	17	0,15	50%
2	17	0,15	78,84%
3	17	0,15	81,07%
4	17	0,15	78,66%
5	17	0,15	78,35%
6	17	0,15	77,59%
7	17	0,15	79,15%
8	17	0,15	76,03%
9	17	0,15	78,75%
0	18	0,15	50,4%
1	18	0,15	81,38%
2	18	0,15	75,29%
3	18	0,15	79,29%
4	18	0,15	80,04%
5	18	0,15	77,37%
6	18	0,15	78,79%
7	18	0,15	78,35%
8	18	0,15	79,32%
9	18	0,15	77,55%
0	19	0,15	75,82%
1	19	0,15	80,4%
2	19	0,15	79,38%
3	19	0,15	79,2%
4	19	0,15	79,37%
5	19	0,15	80,12%
6	19	0,15	79,81%
7	19	0,15	80,97%
8	19	0,15	76,52%
9	19	0,15	81,68%
0	20	0,15	78,98%
1	20	0,15	80,84%
2	20	0,15	78,18%
3	20	0,15	79,16%
4	20	0,15	81,59%
5	20	0,15	79,32%
6	20	0,15	79,72%
7	20	0,15	49,84%
8	20	0,15	78,39%
9	20	0,15	78,92%
0	21	0,15	80,98%
1	21	0,15	79,24%
2	21	0,15	77,02%
3	21	0,15	78,04%
4	21	0,15	80,75%
5	21	0,15	77,68%
6	21	0,15	78,03%
7	21	0,15	50,33%
8	21	0,15	52,82%
9	21	0,15	78,79%
0	22	0,15	78,58%
1	22	0,15	76,98%
2	22	0,15	77,91%
3	22	0,15	78,4%
4	22	0,15	79,01%
5	22	0,15	78,21%
6	22	0,15	79,37%
7	22	0,15	79,19%
8	22	0,15	78,57%
9	22	0,15	77,41%
0	23	0,15	81,91%
1	23	0,15	78,09%
2	23	0,15	80,31%
3	23	0,15	78,49%
4	23	0,15	80,52%
5	23	0,15	78,7%
6	23	0,15	79,01%
7	23	0,15	80,35%
8	23	0,15	77,32%
9	23	0,15	79,01%
0	24	0,15	78,67%
1	24	0,15	78,62%
2	24	0,15	79,87%
3	24	0,15	81,42%
4	24	0,15	81,01%
5	24	0,15	81,68%
6	24	0,15	77,63%
7	24	0,15	77,32%
8	24	0,15	79,95%
9	24	0,15	79,24%
0	25	0,15	79,64%
1	25	0,15	81,33%
2	25	0,15	80,58%
3	25	0,15	80,18%
4	25	0,15	78,92%
5	25	0,15	80,35%
6	25	0,15	77,5%
7	25	0,15	77,1%
8	25	0,15	77,19%
9	25	0,15	80,17%
0	26	0,15	79,29%
1	26	0,15	79,33%
2	26	0,15	50%
3	26	0,15	80,84%
4	26	0,15	79,95%
5	26	0,15	79,77%
6	26	0,15	76,92%
7	26	0,15	77,5%
8	26	0,15	77,77%
9	26	0,15	80,17%
0	27	0,15	79,42%
1	27	0,15	77,6%
2	27	0,15	79,69%
3	27	0,15	79,56%
4	27	0,15	76,88%
5	27	0,15	78,3%
6	27	0,15	81,24%
7	27	0,15	80,44%
8	27	0,15	79,06%
9	27	0,15	78,57%
0	28	0,15	79,02%
1	28	0,15	77,38%
2	28	0,15	79,42%
3	28	0,15	80,44%
4	28	0,15	77,72%
5	28	0,15	81,64%
6	28	0,15	79,77%
7	28	0,15	78,7%
8	28	0,15	79,1%
9	28	0,15	80,75%
0	29	0,15	79,07%
1	29	0,15	78,27%
2	29	0,15	79,69%
3	29	0,15	79,69%
4	29	0,15	78,79%
5	29	0,15	81,64%
6	29	0,15	77,9%
7	29	0,15	78,57%
8	29	0,15	78,97%
9	29	0,15	78,75%
0	30	0,15	79,51%
1	30	0,15	79,38%
2	30	0,15	79,07%
3	30	0,15	77,51%
4	30	0,15	79,68%
5	30	0,15	69,14%
6	30	0,15	80,26%
7	30	0,15	77,55%
8	30	0,15	79,32%
9	30	0,15	78,7%
0	10	0,1	49,96%
1	10	0,1	73,87%
2	10	0,1	87,42%
3	10	0,1	88,4%
4	10	0,1	53%
5	10	0,1	49,98%
6	10	0,1	86,75%
7	10	0,1	87,19%
8	10	0,1	49,93%
9	10	0,1	88,8%
0	11	0,1	88,84%
1	11	0,1	88,71%
2	11	0,1	88,04%
3	11	0,1	49,82%
4	11	0,1	86,08%
5	11	0,1	88,17%
6	11	0,1	89,15%
7	11	0,1	50,64%
8	11	0,1	86,31%
9	11	0,1	87,73%
0	12	0,1	85,42%
1	12	0,1	88,53%
2	12	0,1	87,78%
3	12	0,1	88,09%
4	12	0,1	74,17%
5	12	0,1	89,95%
6	12	0,1	50,96%
7	12	0,1	87,77%
8	12	0,1	50,07%
9	12	0,1	87,33%
0	13	0,1	90,53%
1	13	0,1	85,29%
2	13	0,1	86,67%
3	13	0,1	87,33%
4	13	0,1	49,93%
5	13	0,1	49,98%
6	13	0,1	83,73%
7	13	0,1	87,68%
8	13	0,1	86,93%
9	13	0,1	88,75%
0	14	0,1	85,51%
1	14	0,1	50%
2	14	0,1	89,2%
3	14	0,1	90,18%
4	14	0,1	49,93%
5	14	0,1	88,97%
6	14	0,1	86,62%
7	14	0,1	87,82%
8	14	0,1	89,42%
9	14	0,1	88,53%
0	15	0,1	85,56%
1	15	0,1	87,82%
2	15	0,1	88,89%
3	15	0,1	87,96%
4	15	0,1	90,13%
5	15	0,1	88,62%
6	15	0,1	87,82%
7	15	0,1	88,57%
8	15	0,1	90%
9	15	0,1	88,88%
0	16	0,1	86,93%
1	16	0,1	87,78%
2	16	0,1	86,49%
3	16	0,1	90,04%
4	16	0,1	88,04%
5	16	0,1	88,84%
6	16	0,1	88,08%
7	16	0,1	88,35%
8	16	0,1	85,73%
9	16	0,1	89,82%
0	17	0,1	48,49%
1	17	0,1	87,91%
2	17	0,1	87,91%
3	17	0,1	87,73%
4	17	0,1	49,93%
5	17	0,1	49,98%
6	17	0,1	89,55%
7	17	0,1	89,46%
8	17	0,1	87,86%
9	17	0,1	88,39%
0	18	0,1	88,18%
1	18	0,1	85,82%
2	18	0,1	89,24%
3	18	0,1	82,53%
4	18	0,1	87,82%
5	18	0,1	88,53%
6	18	0,1	89,95%
7	18	0,1	89,55%
8	18	0,1	87,51%
9	18	0,1	86,08%
0	19	0,1	49,96%
1	19	0,1	87,69%
2	19	0,1	90,18%
3	19	0,1	87,24%
4	19	0,1	49,62%
5	19	0,1	83,55%
6	19	0,1	85,95%
7	19	0,1	86,97%
8	19	0,1	87,02%
9	19	0,1	88,8%
0	20	0,1	49,96%
1	20	0,1	89,33%
2	20	0,1	86,71%
3	20	0,1	87,2%
4	20	0,1	86,53%
5	20	0,1	86,31%
6	20	0,1	87,91%
7	20	0,1	87,11%
8	20	0,1	86,71%
9	20	0,1	50,02%
0	21	0,1	47,73%
1	21	0,1	87,73%
2	21	0,1	50%
3	21	0,1	88,67%
4	21	0,1	87,55%
5	21	0,1	86,71%
6	21	0,1	86,97%
7	21	0,1	90%
8	21	0,1	89,46%
9	21	0,1	89,77%
0	22	0,1	89,11%
1	22	0,1	87,6%
2	22	0,1	88,71%
3	22	0,1	89,29%
4	22	0,1	89,2%
5	22	0,1	88,44%
6	22	0,1	87,15%
7	22	0,1	87,59%
8	22	0,1	87,06%
9	22	0,1	88,22%
0	23	0,1	86,98%
1	23	0,1	78,04%
2	23	0,1	87,11%
3	23	0,1	87,73%
4	23	0,1	88,88%
5	23	0,1	86,53%
6	23	0,1	86,93%
7	23	0,1	49,84%
8	23	0,1	86,84%
9	23	0,1	88,66%
0	24	0,1	92,22%
1	24	0,1	87,02%
2	24	0,1	89,29%
3	24	0,1	69,69%
4	24	0,1	87,86%
5	24	0,1	87,55%
6	24	0,1	49,49%
7	24	0,1	85,24%
8	24	0,1	84,26%
9	24	0,1	51%
0	25	0,1	88,67%
1	25	0,1	89,02%
2	25	0,1	86,58%
3	25	0,1	86,31%
4	25	0,1	86,57%
5	25	0,1	49,98%
6	25	0,1	50,24%
7	25	0,1	88,39%
8	25	0,1	89,2%
9	25	0,1	87,77%
0	26	0,1	89,38%
1	26	0,1	88,76%
2	26	0,1	87,16%
3	26	0,1	86,27%
4	26	0,1	88,31%
5	26	0,1	84,75%
6	26	0,1	88,71%
7	26	0,1	87,64%
8	26	0,1	89,68%
9	26	0,1	89,46%
0	27	0,1	89,64%
1	27	0,1	88%
2	27	0,1	89,82%
3	27	0,1	89,51%
4	27	0,1	85,06%
5	27	0,1	87,73%
6	27	0,1	88,75%
7	27	0,1	85,5%
8	27	0,1	86,08%
9	27	0,1	86,93%
0	28	0,1	87,73%
1	28	0,1	89,6%
2	28	0,1	88,71%
3	28	0,1	90,71%
4	28	0,1	85,59%
5	28	0,1	89,28%
6	28	0,1	88,71%
7	28	0,1	52,16%
8	28	0,1	88,62%
9	28	0,1	88,57%
0	29	0,1	88,49%
1	29	0,1	87,02%
2	29	0,1	89,69%
3	29	0,1	87,42%
4	29	0,1	90,53%
5	29	0,1	89,15%
6	29	0,1	89,86%
7	29	0,1	86,53%
8	29	0,1	85,82%
9	29	0,1	88,08%
0	30	0,1	87,38%
1	30	0,1	88,8%
2	30	0,1	89,24%
3	30	0,1	87,96%
4	30	0,1	87,91%
5	30	0,1	87,91%
6	30	0,1	88,97%
7	30	0,1	88,39%
8	30	0,1	89,55%
9	30	0,1	88,66%
0	10	0,05	94,13%
1	10	0,05	50%
2	10	0,05	95,6%
3	10	0,05	94,76%
4	10	0,05	50,73%
5	10	0,05	49,98%
6	10	0,05	50,69%
7	10	0,05	96,27%
8	10	0,05	49,71%
9	10	0,05	78,12%
0	11	0,05	49,96%
1	11	0,05	93,47%
2	11	0,05	50%
3	11	0,05	94,71%
4	11	0,05	49,93%
5	11	0,05	49,98%
6	11	0,05	77,68%
7	11	0,05	92,17%
8	11	0,05	77,81%
9	11	0,05	49,98%
0	12	0,05	49,96%
1	12	0,05	50%
2	12	0,05	50%
3	12	0,05	72,84%
4	12	0,05	49,93%
5	12	0,05	94,62%
6	12	0,05	50,38%
7	12	0,05	95,95%
8	12	0,05	93,37%
9	12	0,05	49,98%
0	13	0,05	50,13%
1	13	0,05	95,47%
2	13	0,05	49,2%
3	13	0,05	75,78%
4	13	0,05	93,55%
5	13	0,05	94,98%
6	13	0,05	94,66%
7	13	0,05	94,58%
8	13	0,05	90,75%
9	13	0,05	73,23%
0	14	0,05	81,96%
1	14	0,05	51,29%
2	14	0,05	95,02%
3	14	0,05	83,33%
4	14	0,05	94,04%
5	14	0,05	93,51%
6	14	0,05	56,74%
7	14	0,05	95,24%
8	14	0,05	95,6%
9	14	0,05	96,35%
0	15	0,05	96%
1	15	0,05	93,91%
2	15	0,05	50,09%
3	15	0,05	89,6%
4	15	0,05	71,01%
5	15	0,05	95,02%
6	15	0,05	79,24%
7	15	0,05	94,75%
8	15	0,05	95,51%
9	15	0,05	95,55%
0	16	0,05	95,91%
1	16	0,05	83,29%
2	16	0,05	81,87%
3	16	0,05	95,78%
4	16	0,05	95,64%
5	16	0,05	94,98%
6	16	0,05	93,37%
7	16	0,05	63,98%
8	16	0,05	52,25%
9	16	0,05	95,38%
0	17	0,05	79,6%
1	17	0,05	94,22%
2	17	0,05	95,02%
3	17	0,05	93,82%
4	17	0,05	83,9%
5	17	0,05	95,29%
6	17	0,05	95,95%
7	17	0,05	94,44%
8	17	0,05	95,55%
9	17	0,05	94,09%
0	18	0,05	94,76%
1	18	0,05	95,11%
2	18	0,05	90,98%
3	18	0,05	95,07%
4	18	0,05	95,29%
5	18	0,05	51,04%
6	18	0,05	90,04%
7	18	0,05	95,73%
8	18	0,05	81,73%
9	18	0,05	94,98%
0	19	0,05	93,64%
1	19	0,05	49,51%
2	19	0,05	95,51%
3	19	0,05	95,29%
4	19	0,05	50,6%
5	19	0,05	95,29%
6	19	0,05	53,27%
7	19	0,05	95,55%
8	19	0,05	94,93%
9	19	0,05	95,64%
0	20	0,05	95,78%
1	20	0,05	84,18%
2	20	0,05	95,29%
3	20	0,05	95,51%
4	20	0,05	95,02%
5	20	0,05	94,44%
6	20	0,05	95,11%
7	20	0,05	95,73%
8	20	0,05	93,91%
9	20	0,05	94,31%
0	21	0,05	94,49%
1	21	0,05	50%
2	21	0,05	74,76%
3	21	0,05	95,07%
4	21	0,05	49,71%
5	21	0,05	96%
6	21	0,05	95,64%
7	21	0,05	95,95%
8	21	0,05	94,89%
9	21	0,05	95,91%
0	22	0,05	94,49%
1	22	0,05	95,69%
2	22	0,05	96,04%
3	22	0,05	79,56%
4	22	0,05	95,78%
5	22	0,05	79,1%
6	22	0,05	95,24%
7	22	0,05	74,21%
8	22	0,05	94,58%
9	22	0,05	94,62%
0	23	0,05	96,27%
1	23	0,05	94,84%
2	23	0,05	49,78%
3	23	0,05	94,58%
4	23	0,05	49,93%
5	23	0,05	95,15%
6	23	0,05	94,98%
7	23	0,05	92,53%
8	23	0,05	95,02%
9	23	0,05	91,51%
0	24	0,05	95,07%
1	24	0,05	95,56%
2	24	0,05	94,84%
3	24	0,05	93,91%
4	24	0,05	94,4%
5	24	0,05	95,6%
6	24	0,05	95,29%
7	24	0,05	82,79%
8	24	0,05	79,95%
9	24	0,05	96,58%
0	25	0,05	95,33%
1	25	0,05	95,78%
2	25	0,05	96,36%
3	25	0,05	94,09%
4	25	0,05	95,6%
5	25	0,05	95,15%
6	25	0,05	72,7%
7	25	0,05	96,27%
8	25	0,05	93,69%
9	25	0,05	94,62%
0	26	0,05	48,71%
1	26	0,05	95,07%
2	26	0,05	94,71%
3	26	0,05	95,38%
4	26	0,05	92,35%
5	26	0,05	64,34%
6	26	0,05	91,95%
7	26	0,05	49,09%
8	26	0,05	93,82%
9	26	0,05	94,71%
0	27	0,05	90,22%
1	27	0,05	96%
2	27	0,05	79,6%
3	27	0,05	96,4%
4	27	0,05	96%
5	27	0,05	94,26%
6	27	0,05	95,86%
7	27	0,05	94,89%
8	27	0,05	95,06%
9	27	0,05	95,69%
0	28	0,05	95,6%
1	28	0,05	94,27%
2	28	0,05	95,87%
3	28	0,05	49,82%
4	28	0,05	87,99%
5	28	0,05	92,93%
6	28	0,05	95,2%
7	28	0,05	49,98%
8	28	0,05	49,93%
9	28	0,05	49,98%
0	29	0,05	96,58%
1	29	0,05	95,47%
2	29	0,05	94,36%
3	29	0,05	94,84%
4	29	0,05	95,69%
5	29	0,05	89,33%
6	29	0,05	95,06%
7	29	0,05	94,66%
8	29	0,05	95,15%
9	29	0,05	96,09%
0	30	0,05	95,73%
1	30	0,05	94,84%
2	30	0,05	95,6%
3	30	0,05	95,11%
4	30	0,05	95,73%
5	30	0,05	94,66%
6	30	0,05	95,06%
7	30	0,05	95,29%
8	30	0,05	95,33%
9	30	0,05	93,82%

