Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.6666441392733564	0.6735975946751249	0.674877150615148	0.677922854190696	0.6645190551710881	0.6822541210111495	0.6736231257208766	0.6714229503075742	0.6744431228373703	0.6653435577662437	0.665813629373318	0.671431961264898	0.6697018574586697	0.6701208669742407	0.67578125	0.6731981089004229	0.6562935529603998	0.6549974769319493	0.6606113033448674	0.6558384996155325	0.6818261005382545	
0.15000000000000002	0.7489457179930795	0.7939464388696655	0.7800950956362938	0.7511233660130718	0.7922043204536717	0.7506938437139562	0.7900446943483275	0.7466599384851981	0.7506758217993079	0.7124843810073048	0.7589088331410996	0.7943759611687813	0.786150458958093	0.7632295871780084	0.7905027513456363	0.7397230031718569	0.747645136485967	0.7805351307189542	0.7822517180891965	0.7887411091887736	0.7831287846020761	
0.10000000000000002	0.8203920967896962	0.7426455569973087	0.78884323337178	0.8336607314494425	0.8039546088043061	0.7858065407535564	0.7376264537677815	0.7211559256055363	0.8718716959823144	0.885281502306805	0.8766294814494424	0.8826848447712419	0.8362438725490198	0.8852845059592463	0.8355350105728565	0.8697165753556324	0.8848459727028066	0.8362423707227988	0.8398842993079585	0.8852935169165705	0.8857290465205689	
0.05000000000000002	0.8291116998269896	0.8325553873510187	0.7841290008650519	0.8173539023452518	0.870637194828912	0.8849090494040752	0.890958405420992	0.897019776047674	0.9067951629181085	0.8203966022683584	0.9337859837562477	0.8950914311803153	0.8403588763936948	0.8397326148596693	0.900311779123414	0.8377652225105727	0.8883722606689735	0.8974508001730104	0.9337754709727029	0.8974523019992311	0.9467557549980776	



Data Set	Hidden Size	Error Threshold	Accuracy0
0	10	0.2	68.86%
1	10	0.2	70.24%
2	10	0.2	66.09%
3	10	0.2	68.51%
4	10	0.2	66.44%
5	10	0.2	65.05%
6	10	0.2	62.15%
7	10	0.2	65.97%
0	11	0.2	64.36%
1	11	0.2	66.78%
2	11	0.2	69.2%
3	11	0.2	69.55%
4	11	0.2	64.36%
5	11	0.2	68.86%
6	11	0.2	69.1%
7	11	0.2	66.67%
0	12	0.2	70.24%
1	12	0.2	66.44%
2	12	0.2	66.09%
3	12	0.2	69.9%
4	12	0.2	70.24%
5	12	0.2	65.4%
6	12	0.2	68.4%
7	12	0.2	63.19%
0	13	0.2	67.13%
1	13	0.2	65.74%
2	13	0.2	68.51%
3	13	0.2	70.59%
4	13	0.2	68.86%
5	13	0.2	65.74%
6	13	0.2	67.36%
7	13	0.2	68.4%
0	14	0.2	66.78%
1	14	0.2	67.13%
2	14	0.2	64.71%
3	14	0.2	66.78%
4	14	0.2	65.05%
5	14	0.2	64.36%
6	14	0.2	68.06%
7	14	0.2	68.75%
0	15	0.2	69.9%
1	15	0.2	66.09%
2	15	0.2	67.47%
3	15	0.2	69.55%
4	15	0.2	69.55%
5	15	0.2	66.09%
6	15	0.2	67.01%
7	15	0.2	70.14%
0	16	0.2	68.86%
1	16	0.2	63.32%
2	16	0.2	67.13%
3	16	0.2	71.97%
4	16	0.2	67.13%
5	16	0.2	58.82%
6	16	0.2	70.83%
7	16	0.2	70.83%
0	17	0.2	64.71%
1	17	0.2	68.86%
2	17	0.2	67.13%
3	17	0.2	71.28%
4	17	0.2	66.44%
5	17	0.2	65.74%
6	17	0.2	66.32%
7	17	0.2	66.67%
0	18	0.2	70.93%
1	18	0.2	66.78%
2	18	0.2	63.32%
3	18	0.2	71.63%
4	18	0.2	68.86%
5	18	0.2	66.78%
6	18	0.2	66.32%
7	18	0.2	64.93%
0	19	0.2	66.78%
1	19	0.2	70.59%
2	19	0.2	65.74%
3	19	0.2	67.47%
4	19	0.2	65.4%
5	19	0.2	68.86%
