Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.6779091682879377	0.6670770509079118	0.6662089953523562	0.670545895482058	0.6696761511024643	0.658018198767834	0.6649271779074795	0.6740417612408128	0.6593354815175098	0.673165261565067	0.6683943336575875	0.6809490515564203	0.6662579712494596	0.664506660722006	0.6627806825551232	0.6735925340466926	0.6671108273886728	0.668818228491137	0.662773927258971	0.6692742109814094	0.6658087440553394	
0.15000000000000002	0.786557973951578	0.7917612408127972	0.786149278534371	0.7948163234976221	0.7592311121919585	0.723765807392996	0.7796760159965412	0.7792132782101167	0.7909303393860786	0.7437665504755728	0.7883160397751836	0.7796388618677043	0.7511416450497189	0.7848421287289234	0.7961268509511457	0.7583765672287073	0.784416545071336	0.7870207117380026	0.7878870784695201	0.7939364461738002	0.7766327550799828	
0.10000000000000002	0.7068150805231301	0.7516888240380458	0.7982193039342845	0.6989536046260267	0.83408823767834	0.8601974573065284	0.7917105760916558	0.7977768320363166	0.8952456225680935	0.8818228491137052	0.8424833819714657	0.8388743650021617	0.8446518320363166	0.8173959008862949	0.8783658263078252	0.8688628134457415	0.8857054555771726	0.8848340223735409	0.8351217979896239	0.8857054555771726	0.8744713980760918	
0.05000000000000002	0.7093044071552097	0.8507805744703848	0.7231966736921747	0.8996264321227841	0.6994974059662776	0.7831330388024211	0.8510592304366623	0.8896877026588845	0.8475515429096412	0.8769421476437527	0.7751128134457415	0.8247541072200605	0.7544010754431475	0.9528176340250758	0.9355156317552962	0.8979156533722438	0.8996331874189364	0.9324943255512321	0.9199497405966278	0.9398440877648078	0.9015905344790317	



Data Set	Hidden Size	Error Threshold	Accuracy0
6	18	0.2	71.88%
7	18	0.2	65.62%
8	18	0.2	66.8%
0	19	0.2	68.48%
1	19	0.2	68.48%
2	19	0.2	66.93%
3	19	0.2	64.2%
4	19	0.2	66.54%
5	19	0.2	68.09%
6	19	0.2	69.14%
7	19	0.2	65.23%
8	19	0.2	68.75%
0	20	0.2	70.04%
1	20	0.2	69.26%
2	20	0.2	71.98%
3	20	0.2	62.26%
4	20	0.2	61.09%
5	20	0.2	67.32%
6	20	0.2	65.23%
7	20	0.2	66.8%
8	20	0.2	67.58%
0	21	0.2	69.26%
1	21	0.2	68.09%
2	21	0.2	66.15%
3	21	0.2	67.32%
4	21	0.2	71.21%
5	21	0.2	67.32%
6	21	0.2	65.62%
7	21	0.2	70.31%
8	21	0.2	67.58%
0	22	0.2	67.32%
1	22	0.2	66.54%
2	22	0.2	65.37%
3	22	0.2	63.81%
4	22	0.2	68.87%
5	22	0.2	62.26%
6	22	0.2	66.8%
7	22	0.2	69.14%
8	22	0.2	69.53%
0	23	0.2	69.26%
1	23	0.2	64.59%
2	23	0.2	64.59%
3	23	0.2	66.93%
4	23	0.2	68.48%
5	23	0.2	63.81%
6	23	0.2	66.41%
7	23	0.2	64.45%
8	23	0.2	69.53%
0	24	0.2	65.76%
1	24	0.2	64.98%
2	24	0.2	61.48%
3	24	0.2	69.65%
4	24	0.2	66.93%
5	24	0.2	66.54%
6	24	0.2	69.14%
7	24	0.2	64.84%
8	24	0.2	67.19%
0	25	0.2	67.32%
1	25	0.2	69.65%
2	25	0.2	68.48%
3	25	0.2	66.93%
4	25	0.2	64.2%
5	25	0.2	67.7%
6	25	0.2	69.53%
7	25	0.2	67.97%
8	25	0.2	64.45%
0	26	0.2	66.54%
1	26	0.2	65.37%
2	26	0.2	66.15%
3	26	0.2	64.98%
4	26	0.2	68.87%
5	26	0.2	65.76%
6	26	0.2	66.41%
7	26	0.2	68.75%
8	26	0.2	67.58%
0	27	0.2	71.21%
1	27	0.2	69.65%
2	27	0.2	68.87%
3	27	0.2	61.48%
4	27	0.2	66.54%
5	27	0.2	66.54%
6	27	0.2	62.89%
7	27	0.2	66.02%
8	27	0.2	68.75%
0	28	0.2	65.37%
1	28	0.2	68.09%
2	28	0.2	64.98%
3	28	0.2	67.32%
4	28	0.2	64.59%
5	28	0.2	66.54%
6	28	0.2	67.19%
7	28	0.2	65.62%
8	28	0.2	66.8%
0	29	0.2	66.54%
1	29	0.2	70.04%
2	29	0.2	63.04%
3	29	0.2	65.76%
4	29	0.2	65.37%
5	29	0.2	68.48%
6	29	0.2	71.88%
7	29	0.2	63.28%
8	29	0.2	67.97%
0	30	0.2	66.93%
1	30	0.2	66.15%
2	30	0.2	68.48%
3	30	0.2	67.32%
4	30	0.2	64.98%
5	30	0.2	63.81%
6	30	0.2	68.36%
7	30	0.2	66.02%
8	30	0.2	67.19%
0	10	0.15	76.65%
1	10	0.15	79.77%
2	10	0.15	79.38%
3	10	0.15	77.43%
4	10	0.15	81.71%
5	10	0.15	82.1%
6	10	0.15	79.69%
7	10	0.15	75.39%
8	10	0.15	75.78%
0	11	0.15	79.77%
1	11	0.15	77.43%
2	11	0.15	81.71%
3	11	0.15	81.32%
4	11	0.15	77.43%
5	11	0.15	80.54%
6	11	0.15	77.73%
7	11	0.15	79.69%
8	11	0.15	76.95%
0	12	0.15	77.43%
1	12	0.15	79.77%
2	12	0.15	82.49%
3	12	0.15	77.82%
4	12	0.15	77.43%
5	12	0.15	76.26%
6	12	0.15	76.56%
7	12	0.15	80.47%
8	12	0.15	79.3%
0	13	0.15	76.26%
1	13	0.15	80.16%
2	13	0.15	82.88%
3	13	0.15	77.43%
4	13	0.15	78.6%
5	13	0.15	78.99%
6	13	0.15	78.91%
7	13	0.15	78.52%
8	13	0.15	83.59%
0	14	0.15	78.99%
1	14	0.15	79.38%
2	14	0.15	77.04%
3	14	0.15	83.27%
4	14	0.15	77.43%
5	14	0.15	77.04%
6	14	0.15	80.47%
7	14	0.15	81.25%
8	14	0.15	48.44%
0	15	0.15	78.99%
1	15	0.15	48.64%
2	15	0.15	80.93%
3	15	0.15	79.77%
4	15	0.15	76.65%
5	15	0.15	79.38%
6	15	0.15	80.86%
7	15	0.15	49.61%
8	15	0.15	76.56%
0	16	0.15	79.38%
1	16	0.15	75.1%
2	16	0.15	79.38%
3	16	0.15	73.93%
4	16	0.15	76.26%
5	16	0.15	78.6%
6	16	0.15	82.42%
7	16	0.15	79.3%
8	16	0.15	77.34%
0	17	0.15	79.38%
1	17	0.15	76.26%
2	17	0.15	79.77%
3	17	0.15	79.77%
4	17	0.15	76.26%
5	17	0.15	77.82%
6	17	0.15	77.73%
7	17	0.15	78.52%
8	17	0.15	75.78%
0	18	0.15	76.26%
1	18	0.15	79.38%
2	18	0.15	81.71%
3	18	0.15	79.38%
4	18	0.15	76.26%
5	18	0.15	76.65%
6	18	0.15	82.81%
7	18	0.15	79.69%
8	18	0.15	79.69%
0	19	0.15	47.08%
1	19	0.15	76.65%
2	19	0.15	77.04%
3	19	0.15	80.16%
4	19	0.15	75.49%
5	19	0.15	79.77%
6	19	0.15	78.12%
7	19	0.15	77.73%
8	19	0.15	77.34%
0	20	0.15	75.49%
1	20	0.15	77.04%
2	20	0.15	80.93%
3	20	0.15	78.99%
4	20	0.15	80.54%
5	20	0.15	78.99%
6	20	0.15	79.3%
7	20	0.15	77.34%
8	20	0.15	80.86%
0	21	0.15	80.93%
1	21	0.15	79.38%
2	21	0.15	78.6%
3	21	0.15	76.65%
4	21	0.15	77.43%
5	21	0.15	78.21%
6	21	0.15	77.73%
7	21	0.15	79.3%
8	21	0.15	73.44%
0	22	0.15	77.04%
1	22	0.15	48.64%
2	22	0.15	77.82%
3	22	0.15	82.49%
4	22	0.15	74.32%
5	22	0.15	76.65%
6	22	0.15	76.17%
7	22	0.15	80.86%
8	22	0.15	82.03%
0	23	0.15	80.93%
1	23	0.15	77.43%
2	23	0.15	82.88%
3	23	0.15	80.54%
4	23	0.15	74.71%
5	23	0.15	75.88%
6	23	0.15	78.12%
7	23	0.15	78.52%
8	23	0.15	77.34%
0	24	0.15	76.65%
1	24	0.15	80.93%
2	24	0.15	78.99%
3	24	0.15	79.77%
4	24	0.15	75.88%
5	24	0.15	80.16%
6	24	0.15	80.08%
7	24	0.15	79.69%
8	24	0.15	84.38%
0	25	0.15	80.54%
1	25	0.15	77.82%
2	25	0.15	78.6%
3	25	0.15	82.49%
4	25	0.15	75.1%
5	25	0.15	75.49%
6	25	0.15	49.61%
7	25	0.15	82.42%
8	25	0.15	80.47%
0	26	0.15	76.26%
1	26	0.15	80.54%
2	26	0.15	80.54%
3	26	0.15	78.99%
4	26	0.15	76.26%
5	26	0.15	77.82%
6	26	0.15	77.34%
7	26	0.15	79.69%
8	26	0.15	78.52%
0	27	0.15	77.82%
1	27	0.15	79.38%
2	27	0.15	77.43%
3	27	0.15	76.26%
4	27	0.15	80.54%
5	27	0.15	78.99%
6	27	0.15	80.47%
7	27	0.15	80.86%
8	27	0.15	76.56%
0	28	0.15	78.6%
1	28	0.15	76.65%
2	28	0.15	77.43%
3	28	0.15	78.6%
4	28	0.15	82.1%
5	28	0.15	77.43%
6	28	0.15	78.91%
7	28	0.15	80.86%
8	28	0.15	78.52%
0	29	0.15	82.49%
1	29	0.15	80.54%
2	29	0.15	79.38%
3	29	0.15	79.38%
4	29	0.15	78.6%
5	29	0.15	76.65%
6	29	0.15	80.86%
7	29	0.15	80.08%
8	29	0.15	76.56%
0	30	0.15	78.99%
1	30	0.15	78.6%
2	30	0.15	77.43%
3	30	0.15	80.54%
4	30	0.15	73.93%
5	30	0.15	74.32%
6	30	0.15	81.25%
7	30	0.15	75%
8	30	0.15	78.91%
0	10	0.1	86.77%
1	10	0.1	89.49%
2	10	0.1	49.81%
3	10	0.1	47.47%
4	10	0.1	89.49%
5	10	0.1	86.77%
6	10	0.1	88.28%
7	10	0.1	49.61%
8	10	0.1	48.44%
0	11	0.1	47.08%
1	11	0.1	87.16%
2	11	0.1	90.66%
3	11	0.1	88.33%
4	11	0.1	49.03%
5	11	0.1	48.64%
6	11	0.1	87.5%
7	11	0.1	91.02%
8	11	0.1	87.11%
0	12	0.1	89.49%
1	12	0.1	89.88%
2	12	0.1	87.94%
3	12	0.1	87.55%
4	12	0.1	86.77%
5	12	0.1	48.64%
6	12	0.1	48.83%
7	12	0.1	89.06%
8	12	0.1	90.23%
0	13	0.1	87.16%
1	13	0.1	76.26%
2	13	0.1	49.81%
3	13	0.1	47.47%
4	13	0.1	51.75%
5	13	0.1	48.64%
6	13	0.1	89.06%
7	13	0.1	89.45%
8	13	0.1	89.45%
0	14	0.1	86.77%
1	14	0.1	88.33%
2	14	0.1	89.49%
3	14	0.1	87.55%
4	14	0.1	86.38%
5	14	0.1	87.55%
6	14	0.1	87.5%
7	14	0.1	88.67%
8	14	0.1	48.44%
0	15	0.1	68.87%
1	15	0.1	88.33%
2	15	0.1	88.33%
3	15	0.1	85.99%
4	15	0.1	89.11%
5	15	0.1	89.88%
6	15	0.1	87.89%
7	15	0.1	87.11%
8	15	0.1	88.67%
0	16	0.1	87.55%
1	16	0.1	48.64%
2	16	0.1	88.33%
3	16	0.1	87.55%
4	16	0.1	88.33%
5	16	0.1	89.49%
6	16	0.1	48.05%
7	16	0.1	87.5%
8	16	0.1	87.11%
0	17	0.1	47.08%
1	17	0.1	89.88%
2	17	0.1	89.88%
3	17	0.1	90.27%
4	17	0.1	87.16%
5	17	0.1	87.94%
6	17	0.1	89.45%
7	17	0.1	46.09%
8	17	0.1	90.23%
0	18	0.1	89.11%
1	18	0.1	86.38%
2	18	0.1	89.88%
3	18	0.1	89.49%
4	18	0.1	90.66%
5	18	0.1	89.88%
6	18	0.1	87.89%
7	18	0.1	90.62%
8	18	0.1	91.8%
0	19	0.1	82.1%
1	19	0.1	89.11%
2	19	0.1	91.05%
3	19	0.1	87.16%
4	19	0.1	90.27%
5	19	0.1	88.33%
6	19	0.1	89.06%
7	19	0.1	85.55%
8	19	0.1	91.02%
0	20	0.1	87.55%
1	20	0.1	49.03%
2	20	0.1	89.49%
3	20	0.1	89.49%
4	20	0.1	86.77%
5	20	0.1	89.49%
6	20	0.1	88.67%
7	20	0.1	88.28%
8	20	0.1	89.45%
0	21	0.1	86.38%
1	21	0.1	86.77%
2	21	0.1	89.11%
3	21	0.1	89.11%
4	21	0.1	86.77%
5	21	0.1	85.21%
6	21	0.1	91.41%
7	21	0.1	51.95%
8	21	0.1	88.28%
0	22	0.1	46.3%
1	22	0.1	88.33%
2	22	0.1	90.27%
3	22	0.1	87.55%
4	22	0.1	89.88%
5	22	0.1	89.88%
6	22	0.1	90.23%
7	22	0.1	87.89%
8	22	0.1	89.84%
0	23	0.1	70.82%
1	23	0.1	88.33%
2	23	0.1	91.83%
3	23	0.1	47.47%
4	23	0.1	84.44%
5	23	0.1	89.11%
6	23	0.1	89.45%
7	23	0.1	89.84%
8	23	0.1	84.38%
0	24	0.1	87.55%
1	24	0.1	87.16%
2	24	0.1	90.66%
3	24	0.1	90.66%
4	24	0.1	80.16%
5	24	0.1	88.33%
6	24	0.1	88.67%
7	24	0.1	87.5%
8	24	0.1	89.84%
0	25	0.1	87.94%
1	25	0.1	86.38%
2	25	0.1	79.77%
3	25	0.1	89.49%
4	25	0.1	87.94%
5	25	0.1	82.49%
6	25	0.1	89.45%
7	25	0.1	89.45%
8	25	0.1	89.06%
0	26	0.1	90.66%
1	26	0.1	88.33%
2	26	0.1	89.11%
3	26	0.1	86.77%
4	26	0.1	90.27%
5	26	0.1	88.33%
6	26	0.1	87.11%
7	26	0.1	89.45%
8	26	0.1	87.11%
0	27	0.1	90.66%
1	27	0.1	91.44%
2	27	0.1	91.83%
3	27	0.1	85.21%
4	27	0.1	85.6%
5	27	0.1	89.49%
6	27	0.1	86.72%
7	27	0.1	89.06%
8	27	0.1	86.33%
0	28	0.1	86.77%
1	28	0.1	88.33%
2	28	0.1	87.16%
3	28	0.1	47.86%
4	28	0.1	89.88%
5	28	0.1	87.94%
6	28	0.1	86.33%
7	28	0.1	87.89%
8	28	0.1	89.45%
0	29	0.1	87.16%
1	29	0.1	89.88%
2	29	0.1	88.72%
3	29	0.1	87.94%
4	29	0.1	89.11%
5	29	0.1	90.66%
6	29	0.1	88.67%
7	29	0.1	89.06%
8	29	0.1	85.94%
0	30	0.1	88.33%
1	30	0.1	84.82%
2	30	0.1	87.94%
3	30	0.1	82.88%
4	30	0.1	88.72%
5	30	0.1	89.11%
6	30	0.1	86.72%
7	30	0.1	91.8%
8	30	0.1	86.72%
0	10	0.05	47.08%
1	10	0.05	84.82%
2	10	0.05	49.81%
3	10	0.05	47.47%
4	10	0.05	94.94%
5	10	0.05	52.14%
6	10	0.05	90.62%
7	10	0.05	87.5%
8	10	0.05	83.98%
0	11	0.05	94.94%
1	11	0.05	48.64%
2	11	0.05	96.89%
3	11	0.05	94.55%
4	11	0.05	96.5%
5	11	0.05	48.64%
6	11	0.05	93.36%
7	11	0.05	96.09%
8	11	0.05	96.09%
0	12	0.05	94.55%
1	12	0.05	95.72%
2	12	0.05	49.42%
3	12	0.05	94.16%
4	12	0.05	49.03%
5	12	0.05	92.61%
6	12	0.05	77.34%
7	12	0.05	49.61%
8	12	0.05	48.44%
0	13	0.05	95.33%
1	13	0.05	48.64%
2	13	0.05	93.39%
3	13	0.05	95.72%
4	13	0.05	95.33%
5	13	0.05	97.67%
6	13	0.05	94.53%
7	13	0.05	94.92%
8	13	0.05	94.14%
0	14	0.05	95.72%
1	14	0.05	96.5%
2	14	0.05	49.81%
3	14	0.05	47.47%
4	14	0.05	49.03%
5	14	0.05	97.28%
6	14	0.05	49.61%
7	14	0.05	95.7%
8	14	0.05	48.44%
0	15	0.05	94.16%
1	15	0.05	93.39%
2	15	0.05	86.38%
3	15	0.05	95.33%
4	15	0.05	49.42%
5	15	0.05	47.47%
6	15	0.05	94.53%
7	15	0.05	48.83%
8	15	0.05	95.31%
0	16	0.05	95.33%
1	16	0.05	94.16%
2	16	0.05	49.81%
3	16	0.05	94.55%
4	16	0.05	96.5%
5	16	0.05	85.6%
6	16	0.05	58.98%
7	16	0.05	96.09%
8	16	0.05	94.92%
0	17	0.05	96.5%
1	17	0.05	95.72%
2	17	0.05	94.94%
3	17	0.05	50.58%
4	17	0.05	95.33%
5	17	0.05	82.88%
6	17	0.05	94.53%
7	17	0.05	95.31%
8	17	0.05	94.92%
0	18	0.05	95.33%
1	18	0.05	48.25%
2	18	0.05	96.5%
3	18	0.05	94.94%
4	18	0.05	94.94%
5	18	0.05	94.16%
6	18	0.05	94.14%
7	18	0.05	96.09%
8	18	0.05	48.44%
0	19	0.05	96.11%
1	19	0.05	95.33%
2	19	0.05	95.72%
3	19	0.05	94.94%
4	19	0.05	93.39%
5	19	0.05	77.04%
6	19	0.05	94.92%
7	19	0.05	93.36%
8	19	0.05	48.44%
0	20	0.05	47.08%
1	20	0.05	48.64%
2	20	0.05	76.65%
3	20	0.05	95.72%
4	20	0.05	50.97%
5	20	0.05	94.94%
6	20	0.05	94.53%
7	20	0.05	94.14%
8	20	0.05	94.92%
0	21	0.05	47.08%
1	21	0.05	47.08%
2	21	0.05	94.16%
3	21	0.05	95.72%
4	21	0.05	97.28%
5	21	0.05	95.33%
6	21	0.05	88.67%
7	21	0.05	94.92%
8	21	0.05	82.03%
0	22	0.05	95.33%
1	22	0.05	95.33%
2	22	0.05	56.03%
3	22	0.05	96.11%
4	22	0.05	94.16%
5	22	0.05	49.03%
6	22	0.05	95.31%
7	22	0.05	49.61%
8	22	0.05	48.05%
0	23	0.05	94.55%
1	23	0.05	95.72%
2	23	0.05	95.33%
3	23	0.05	94.94%
4	23	0.05	94.94%
5	23	0.05	95.33%
6	23	0.05	94.92%
7	23	0.05	95.7%
8	23	0.05	96.09%
0	24	0.05	94.16%
1	24	0.05	95.72%
2	24	0.05	94.94%
3	24	0.05	96.11%
4	24	0.05	81.32%
5	24	0.05	94.94%
6	24	0.05	93.75%
7	24	0.05	96.48%
8	24	0.05	94.53%
0	25	0.05	44.75%
1	25	0.05	96.11%
2	25	0.05	96.11%
3	25	0.05	93.77%
4	25	0.05	95.72%
5	25	0.05	93.77%
6	25	0.05	96.09%
7	25	0.05	95.31%
8	25	0.05	96.48%
0	26	0.05	47.08%
1	26	0.05	96.11%
2	26	0.05	95.72%
3	26	0.05	95.33%
4	26	0.05	94.55%
5	26	0.05	95.72%
6	26	0.05	92.97%
7	26	0.05	96.48%
8	26	0.05	95.7%
0	27	0.05	94.55%
1	27	0.05	81.71%
2	27	0.05	90.27%
3	27	0.05	95.72%
4	27	0.05	95.72%
5	27	0.05	95.33%
6	27	0.05	95.31%
7	27	0.05	94.92%
8	27	0.05	95.7%
0	28	0.05	78.21%
1	28	0.05	94.94%
2	28	0.05	82.88%
3	28	0.05	96.89%
4	28	0.05	94.94%
5	28	0.05	95.72%
6	28	0.05	95.31%
7	28	0.05	95.31%
8	28	0.05	93.75%
0	29	0.05	94.16%
1	29	0.05	95.33%
2	29	0.05	83.66%
3	29	0.05	95.72%
4	29	0.05	94.94%
5	29	0.05	96.11%
6	29	0.05	94.53%
7	29	0.05	95.31%
8	29	0.05	96.09%
0	30	0.05	95.72%
1	30	0.05	96.89%
2	30	0.05	94.55%
3	30	0.05	95.33%
4	30	0.05	95.72%
5	30	0.05	95.33%
6	30	0.05	94.53%
7	30	0.05	48.83%
8	30	0.05	94.53%

