Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.6852813852813854	0.6796536796536795	0.6792207792207792	0.6839826839826839	0.6822510822510822	0.6683982683982685	0.6567099567099567	0.6735930735930736	0.664069264069264	0.6731601731601732	0.6614718614718614	0.6787878787878788	0.661038961038961	0.6722943722943723	0.6735930735930735	0.6727272727272727	0.664069264069264	0.6558441558441558	0.6575757575757576	0.6415584415584416	0.655844155844156	
0.15000000000000002	0.7922077922077921	0.790909090909091	0.8025974025974026	0.6536796536796536	0.7831168831168831	0.748051948051948	0.7541125541125541	0.7489177489177489	0.7935064935064935	0.7826839826839826	0.7783549783549784	0.7974025974025974	0.7865800865800867	0.7948051948051947	0.7909090909090908	0.7982683982683982	0.7735930735930737	0.7865800865800864	0.7991341991341991	0.8004329004329005	0.7792207792207793	
0.10000000000000002	0.7783549783549785	0.8389610389610389	0.8303030303030303	0.8324675324675325	0.829004329004329	0.8705627705627705	0.7186147186147186	0.8839826839826842	0.8883116883116884	0.8606060606060605	0.8870129870129871	0.8874458874458876	0.7735930735930736	0.8748917748917748	0.8930735930735931	0.8285714285714285	0.8909090909090908	0.8826839826839826	0.8298701298701301	0.7922077922077921	0.8822510822510822	
0.05000000000000002	0.9506493506493506	0.8705627705627704	0.8194805194805195	0.6943722943722943	0.822077922077922	0.8666666666666666	0.9290043290043289	0.8307359307359307	0.935064935064935	0.8038961038961039	0.9493506493506493	0.9502164502164503	0.887012987012987	0.8887445887445887	0.822943722943723	0.9441558441558442	0.9502164502164502	0.9554112554112554	0.9523809523809526	0.8398268398268397	0.9393939393939394	



Data Set	Hidden Size	Error Threshold	Accuracy0
2	21	0.2	68.79%
3	21	0.2	66.97%
4	21	0.2	69.7%
5	21	0.2	70%
6	21	0.2	68.79%
0	22	0.2	64.55%
1	22	0.2	66.06%
2	22	0.2	64.55%
3	22	0.2	63.64%
4	22	0.2	69.39%
5	22	0.2	66.67%
6	22	0.2	67.88%
0	23	0.2	68.79%
1	23	0.2	66.67%
2	23	0.2	66.36%
3	23	0.2	69.7%
4	23	0.2	64.55%
5	23	0.2	66.06%
6	23	0.2	68.48%
0	24	0.2	64.55%
1	24	0.2	63.33%
2	24	0.2	68.18%
3	24	0.2	70.3%
4	24	0.2	68.48%
5	24	0.2	68.48%
6	24	0.2	68.18%
0	25	0.2	71.52%
1	25	0.2	68.79%
2	25	0.2	66.97%
3	25	0.2	64.85%
4	25	0.2	66.97%
5	25	0.2	67.27%
6	25	0.2	64.55%
0	26	0.2	67.27%
1	26	0.2	65.45%
2	26	0.2	66.06%
3	26	0.2	63.33%
4	26	0.2	71.21%
5	26	0.2	64.85%
6	26	0.2	66.67%
0	27	0.2	62.42%
1	27	0.2	70%
2	27	0.2	65.15%
3	27	0.2	64.55%
4	27	0.2	69.39%
5	27	0.2	62.12%
6	27	0.2	65.45%
0	28	0.2	67.58%
1	28	0.2	66.36%
2	28	0.2	62.12%
3	28	0.2	67.27%
4	28	0.2	66.36%
5	28	0.2	65.76%
6	28	0.2	64.85%
0	29	0.2	62.73%
1	29	0.2	63.33%
2	29	0.2	62.73%
3	29	0.2	64.55%
4	29	0.2	65.76%
5	29	0.2	61.52%
6	29	0.2	68.48%
0	30	0.2	66.97%
1	30	0.2	65.15%
2	30	0.2	66.97%
3	30	0.2	64.55%
4	30	0.2	68.18%
5	30	0.2	60.91%
6	30	0.2	66.36%
0	10	0.15	82.12%
1	10	0.15	78.79%
2	10	0.15	80%
3	10	0.15	80%
4	10	0.15	79.39%
5	10	0.15	77.27%
6	10	0.15	76.97%
0	11	0.15	80.61%
1	11	0.15	77.58%
2	11	0.15	78.18%
3	11	0.15	81.82%
4	11	0.15	78.18%
5	11	0.15	79.39%
6	11	0.15	77.88%
0	12	0.15	79.7%
1	12	0.15	78.48%
2	12	0.15	86.06%
3	12	0.15	80.61%
4	12	0.15	79.39%
5	12	0.15	80.3%
6	12	0.15	77.27%
0	13	0.15	76.06%
1	13	0.15	77.27%
2	13	0.15	80%
3	13	0.15	50%
4	13	0.15	50%
5	13	0.15	50%
6	13	0.15	74.24%
0	14	0.15	76.97%
1	14	0.15	77.27%
2	14	0.15	80.3%
3	14	0.15	79.09%
4	14	0.15	80%
5	14	0.15	77.27%
6	14	0.15	77.27%
0	15	0.15	75.15%
1	15	0.15	78.18%
2	15	0.15	80%
3	15	0.15	80%
4	15	0.15	80.91%
5	15	0.15	79.09%
6	15	0.15	50.3%
0	16	0.15	77.58%
1	16	0.15	80%
2	16	0.15	76.67%
3	16	0.15	80.91%
4	16	0.15	50%
5	16	0.15	82.73%
6	16	0.15	80%
0	17	0.15	78.79%
1	17	0.15	80.3%
2	17	0.15	80%
3	17	0.15	78.79%
4	17	0.15	50%
5	17	0.15	80.61%
6	17	0.15	75.76%
0	18	0.15	76.36%
1	18	0.15	78.48%
2	18	0.15	80.61%
3	18	0.15	81.82%
4	18	0.15	82.42%
5	18	0.15	77.88%
6	18	0.15	77.88%
0	19	0.15	79.7%
1	19	0.15	76.67%
2	19	0.15	76.36%
3	19	0.15	76.97%
4	19	0.15	79.7%
5	19	0.15	79.39%
6	19	0.15	79.09%
0	20	0.15	76.36%
1	20	0.15	79.39%
2	20	0.15	77.27%
3	20	0.15	77.27%
4	20	0.15	80.91%
5	20	0.15	78.18%
6	20	0.15	75.45%
0	21	0.15	78.48%
1	21	0.15	80%
2	21	0.15	77.27%
3	21	0.15	80.3%
4	21	0.15	82.42%
5	21	0.15	78.79%
6	21	0.15	80.91%
0	22	0.15	80%
1	22	0.15	79.7%
2	22	0.15	77.27%
3	22	0.15	80.91%
4	22	0.15	78.18%
5	22	0.15	75.76%
6	22	0.15	78.79%
0	23	0.15	78.79%
1	23	0.15	79.09%
2	23	0.15	79.09%
3	23	0.15	81.21%
4	23	0.15	80.91%
5	23	0.15	78.48%
6	23	0.15	78.79%
0	24	0.15	80%
1	24	0.15	77.58%
2	24	0.15	79.09%
3	24	0.15	78.48%
4	24	0.15	80.3%
5	24	0.15	77.58%
6	24	0.15	80.61%
0	25	0.15	76.97%
1	25	0.15	81.21%
2	25	0.15	82.73%
3	25	0.15	79.09%
4	25	0.15	75.45%
5	25	0.15	80.91%
6	25	0.15	82.42%
0	26	0.15	74.55%
1	26	0.15	76.97%
2	26	0.15	80.3%
3	26	0.15	79.7%
4	26	0.15	76.67%
5	26	0.15	78.48%
6	26	0.15	74.85%
0	27	0.15	77.88%
1	27	0.15	79.39%
2	27	0.15	78.48%
3	27	0.15	80%
4	27	0.15	76.67%
5	27	0.15	80.61%
6	27	0.15	77.58%
0	28	0.15	79.39%
1	28	0.15	83.33%
2	28	0.15	78.48%
3	28	0.15	79.7%
4	28	0.15	82.73%
5	28	0.15	78.18%
6	28	0.15	77.58%
0	29	0.15	81.52%
1	29	0.15	76.97%
2	29	0.15	77.88%
3	29	0.15	80%
4	29	0.15	79.7%
5	29	0.15	85.15%
6	29	0.15	79.09%
0	30	0.15	75.76%
1	30	0.15	79.09%
2	30	0.15	77.27%
3	30	0.15	78.79%
4	30	0.15	79.09%
5	30	0.15	78.18%
6	30	0.15	77.27%
0	10	0.1	50%
1	10	0.1	88.79%
2	10	0.1	90.3%
3	10	0.1	50%
4	10	0.1	87.58%
5	10	0.1	89.7%
6	10	0.1	88.48%
0	11	0.1	89.09%
1	11	0.1	86.36%
2	11	0.1	90.61%
3	11	0.1	90.91%
4	11	0.1	88.48%
5	11	0.1	89.39%
6	11	0.1	52.42%
0	12	0.1	90%
1	12	0.1	89.7%
2	12	0.1	86.67%
3	12	0.1	50%
4	12	0.1	89.09%
5	12	0.1	86.97%
6	12	0.1	88.79%
0	13	0.1	87.27%
1	13	0.1	89.39%
2	13	0.1	50%
3	13	0.1	89.7%
4	13	0.1	89.09%
5	13	0.1	88.48%
6	13	0.1	88.79%
0	14	0.1	50%
1	14	0.1	87.58%
2	14	0.1	88.48%
3	14	0.1	88.79%
4	14	0.1	86.36%
5	14	0.1	88.79%
6	14	0.1	90.3%
0	15	0.1	83.33%
1	15	0.1	87.88%
2	15	0.1	90%
3	15	0.1	89.09%
4	15	0.1	88.48%
5	15	0.1	87.27%
6	15	0.1	83.33%
0	16	0.1	50%
1	16	0.1	86.36%
2	16	0.1	51.82%
3	16	0.1	50%
4	16	0.1	88.79%
5	16	0.1	88.48%
6	16	0.1	87.58%
0	17	0.1	87.27%
1	17	0.1	88.79%
2	17	0.1	86.67%
3	17	0.1	87.88%
4	17	0.1	88.48%
5	17	0.1	89.7%
6	17	0.1	90%
0	18	0.1	89.39%
1	18	0.1	89.7%
2	18	0.1	87.58%
3	18	0.1	90%
4	18	0.1	89.7%
5	18	0.1	86.97%
6	18	0.1	88.48%
0	19	0.1	77.27%
1	19	0.1	87.88%
2	19	0.1	88.18%
3	19	0.1	86.06%
4	19	0.1	87.58%
5	19	0.1	88.79%
6	19	0.1	86.67%
0	20	0.1	89.7%
1	20	0.1	88.18%
2	20	0.1	86.67%
3	20	0.1	89.39%
4	20	0.1	88.48%
5	20	0.1	89.7%
6	20	0.1	88.79%
0	21	0.1	89.7%
1	21	0.1	86.97%
2	21	0.1	90%
3	21	0.1	88.48%
4	21	0.1	88.48%
5	21	0.1	87.88%
6	21	0.1	89.7%
0	22	0.1	50%
1	22	0.1	50%
2	22	0.1	89.39%
3	22	0.1	90%
4	22	0.1	88.48%
5	22	0.1	87.58%
6	22	0.1	86.06%
0	23	0.1	88.79%
1	23	0.1	88.18%
2	23	0.1	87.58%
3	23	0.1	84.85%
4	23	0.1	86.36%
5	23	0.1	87.88%
6	23	0.1	88.79%
0	24	0.1	87.58%
1	24	0.1	89.39%
2	24	0.1	90.61%
3	24	0.1	89.7%
4	24	0.1	88.79%
5	24	0.1	90.3%
6	24	0.1	88.79%
0	25	0.1	49.7%
1	25	0.1	85.45%
2	25	0.1	89.09%
3	25	0.1	90%
4	25	0.1	87.27%
5	25	0.1	89.7%
6	25	0.1	88.79%
0	26	0.1	87.58%
1	26	0.1	89.39%
2	26	0.1	88.79%
3	26	0.1	90%
4	26	0.1	89.39%
5	26	0.1	89.09%
6	26	0.1	89.39%
0	27	0.1	88.18%
1	27	0.1	88.48%
2	27	0.1	87.88%
3	27	0.1	88.79%
4	27	0.1	88.48%
5	27	0.1	86.97%
6	27	0.1	89.09%
0	28	0.1	87.58%
1	28	0.1	87.58%
2	28	0.1	50.61%
3	28	0.1	90.3%
4	28	0.1	89.7%
5	28	0.1	87.88%
6	28	0.1	87.27%
0	29	0.1	89.39%
1	29	0.1	90%
2	29	0.1	54.85%
3	29	0.1	90.61%
4	29	0.1	90%
5	29	0.1	51.21%
6	29	0.1	88.48%
0	30	0.1	86.36%
1	30	0.1	87.88%
2	30	0.1	85.76%
3	30	0.1	90.61%
4	30	0.1	88.48%
5	30	0.1	89.09%
6	30	0.1	89.39%
0	10	0.05	94.85%
1	10	0.05	95.45%
2	10	0.05	96.06%
3	10	0.05	94.55%
4	10	0.05	94.24%
5	10	0.05	94.55%
6	10	0.05	95.76%
0	11	0.05	50%
1	11	0.05	95.76%
2	11	0.05	94.55%
3	11	0.05	96.36%
4	11	0.05	95.45%
5	11	0.05	82.73%
6	11	0.05	94.55%
0	12	0.05	94.24%
1	12	0.05	50%
2	12	0.05	50%
3	12	0.05	94.85%
4	12	0.05	95.15%
5	12	0.05	94.55%
6	12	0.05	94.85%
0	13	0.05	50%
1	13	0.05	95.76%
2	13	0.05	50.3%
3	13	0.05	94.55%
4	13	0.05	95.45%
5	13	0.05	50%
6	13	0.05	50%
0	14	0.05	50%
1	14	0.05	50%
2	14	0.05	94.24%
3	14	0.05	95.76%
4	14	0.05	95.15%
5	14	0.05	95.76%
6	14	0.05	94.55%
0	15	0.05	50.91%
1	15	0.05	86.67%
2	15	0.05	95.76%
3	15	0.05	95.76%
4	15	0.05	95.45%
5	15	0.05	95.45%
6	15	0.05	86.67%
0	16	0.05	94.24%
1	16	0.05	94.85%
2	16	0.05	94.55%
3	16	0.05	95.15%
4	16	0.05	82.42%
5	16	0.05	94.85%
6	16	0.05	94.24%
0	17	0.05	95.45%
1	17	0.05	95.76%
2	17	0.05	58.79%
3	17	0.05	50.61%
4	17	0.05	94.85%
5	17	0.05	93.94%
6	17	0.05	92.12%
0	18	0.05	95.45%
1	18	0.05	85.15%
2	18	0.05	95.76%
3	18	0.05	92.12%
4	18	0.05	96.36%
5	18	0.05	94.55%
6	18	0.05	95.15%
0	19	0.05	95.15%
1	19	0.05	94.85%
2	19	0.05	95.15%
3	19	0.05	82.12%
4	19	0.05	50.3%
5	19	0.05	95.15%
6	19	0.05	50%
0	20	0.05	93.94%
1	20	0.05	95.76%
2	20	0.05	92.73%
3	20	0.05	95.45%
4	20	0.05	96.06%
5	20	0.05	95.15%
6	20	0.05	95.45%
0	21	0.05	94.24%
1	21	0.05	95.15%
2	21	0.05	95.15%
3	21	0.05	95.45%
4	21	0.05	94.85%
5	21	0.05	94.24%
6	21	0.05	96.06%
0	22	0.05	50.3%
1	22	0.05	96.36%
2	22	0.05	95.45%
3	22	0.05	93.94%
4	22	0.05	95.15%
5	22	0.05	95.76%
6	22	0.05	93.94%
0	23	0.05	95.76%
1	23	0.05	93.64%
2	23	0.05	95.45%
3	23	0.05	50.91%
4	23	0.05	95.76%
5	23	0.05	95.45%
6	23	0.05	95.15%
0	24	0.05	50%
1	24	0.05	95.45%
2	24	0.05	95.15%
3	24	0.05	95.76%
4	24	0.05	95.15%
5	24	0.05	50%
6	24	0.05	94.55%
0	25	0.05	95.76%
1	25	0.05	95.15%
2	25	0.05	96.06%
3	25	0.05	94.85%
4	25	0.05	87.27%
5	25	0.05	96.06%
6	25	0.05	95.76%
0	26	0.05	95.76%
1	26	0.05	94.85%
2	26	0.05	95.45%
3	26	0.05	95.15%
4	26	0.05	96.06%
5	26	0.05	94.85%
6	26	0.05	93.03%
0	27	0.05	95.15%
1	27	0.05	95.76%
2	27	0.05	95.45%
3	27	0.05	95.76%
4	27	0.05	94.85%
5	27	0.05	96.06%
6	27	0.05	95.76%
0	28	0.05	96.06%
1	28	0.05	95.45%
2	28	0.05	95.45%
3	28	0.05	96.06%
4	28	0.05	95.45%
5	28	0.05	95.45%
6	28	0.05	92.73%
0	29	0.05	93.33%
1	29	0.05	50%
2	29	0.05	75.45%
3	29	0.05	95.45%
4	29	0.05	95.76%
5	29	0.05	95.15%
6	29	0.05	82.73%
0	30	0.05	95.45%
1	30	0.05	96.36%
2	30	0.05	95.76%
3	30	0.05	95.45%
4	30	0.05	95.76%
5	30	0.05	95.76%
6	30	0.05	83.03%

