Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.6848484848484848	0.6701298701298701	0.6731601731601732	0.6956709956709956	0.6761904761904761	0.664069264069264	0.6658008658008658	0.6753246753246753	0.6623376623376623	0.6718614718614717	0.6658008658008657	0.645887445887446	0.6826839826839828	0.6753246753246753	0.6779220779220779	0.6696969696969697	0.6649350649350649	0.6714285714285715	0.6510822510822512	0.6619047619047619	0.661904761904762	
0.15000000000000002	0.7900432900432901	0.748917748917749	0.7978354978354978	0.7852813852813854	0.7272727272727273	0.7904761904761906	0.6649350649350649	0.7991341991341991	0.7779220779220778	0.7874458874458875	0.716017316017316	0.7264069264069264	0.7796536796536797	0.7134199134199134	0.7896103896103897	0.7818181818181819	0.7792207792207793	0.7753246753246754	0.7826839826839828	0.7831168831168831	0.7779220779220779	
0.10000000000000002	0.8043290043290042	0.8770562770562771	0.8051948051948052	0.7177489177489178	0.8073593073593074	0.8064935064935066	0.8831168831168832	0.7995670995670995	0.8714285714285716	0.7961038961038961	0.8813852813852814	0.8761904761904761	0.8151515151515151	0.8796536796536797	0.8774891774891774	0.8913419913419913	0.7341991341991342	0.8805194805194805	0.8766233766233766	0.8740259740259739	0.8731601731601731	
0.05000000000000002	0.9151515151515153	0.8428571428571427	0.8632034632034632	0.8623376623376624	0.8588744588744589	0.8389610389610389	0.6839826839826839	0.9484848484848485	0.9562770562770563	0.9493506493506493	0.9532467532467532	0.9467532467532468	0.9142857142857144	0.7640692640692641	0.8887445887445887	0.7675324675324676	0.7658008658008658	0.9532467532467532	0.8619047619047618	0.7640692640692641	0.9545454545454545	



Data Set	Hidden Size	Error Threshold	Accuracy0
2	11	0.05	96.1%
3	11	0.05	95.02%
4	11	0.05	85.71%
0	12	0.05	95.89%
1	12	0.05	96.54%
2	12	0.05	49.57%
3	12	0.05	95.24%
4	12	0.05	94.37%
0	13	0.05	95.89%
1	13	0.05	95.67%
2	13	0.05	95.67%
3	13	0.05	95.67%
4	13	0.05	48.27%
0	14	0.05	92.42%
1	14	0.05	49.35%
2	14	0.05	96.54%
3	14	0.05	95.45%
4	14	0.05	95.67%
0	15	0.05	86.15%
1	15	0.05	96.1%
2	15	0.05	93.72%
3	15	0.05	94.59%
4	15	0.05	48.92%
0	16	0.05	96.1%
1	16	0.05	95.02%
2	16	0.05	52.38%
3	16	0.05	49.57%
4	16	0.05	48.92%
0	17	0.05	95.24%
1	17	0.05	95.67%
2	17	0.05	94.81%
3	17	0.05	93.72%
4	17	0.05	94.81%
0	18	0.05	95.89%
1	18	0.05	96.32%
2	18	0.05	95.67%
3	18	0.05	95.24%
4	18	0.05	95.02%
0	19	0.05	95.45%
1	19	0.05	94.16%
2	19	0.05	95.02%
3	19	0.05	95.45%
4	19	0.05	94.59%
0	20	0.05	96.1%
1	20	0.05	95.67%
2	20	0.05	94.37%
3	20	0.05	95.02%
4	20	0.05	95.45%
0	21	0.05	96.32%
1	21	0.05	95.45%
2	21	0.05	93.07%
3	21	0.05	94.16%
4	21	0.05	94.37%
0	22	0.05	95.24%
1	22	0.05	95.89%
2	22	0.05	77.92%
3	22	0.05	94.59%
4	22	0.05	93.51%
0	23	0.05	95.45%
1	23	0.05	49.35%
2	23	0.05	93.94%
3	23	0.05	94.37%
4	23	0.05	48.92%
0	24	0.05	76.62%
1	24	0.05	96.75%
2	24	0.05	96.1%
3	24	0.05	79.87%
4	24	0.05	95.02%
0	25	0.05	50%
1	25	0.05	94.59%
2	25	0.05	95.89%
3	25	0.05	94.37%
4	25	0.05	48.92%
0	26	0.05	95.67%
1	26	0.05	48.27%
2	26	0.05	49.57%
3	26	0.05	93.72%
4	26	0.05	95.67%
0	27	0.05	96.54%
1	27	0.05	95.24%
2	27	0.05	94.81%
3	27	0.05	94.59%
4	27	0.05	95.45%
0	28	0.05	96.1%
1	28	0.05	49.35%
2	28	0.05	95.45%
3	28	0.05	95.02%
4	28	0.05	95.02%
0	29	0.05	94.37%
1	29	0.05	49.35%
2	29	0.05	92.64%
3	29	0.05	94.37%
4	29	0.05	51.3%
0	30	0.05	96.32%
1	30	0.05	94.59%
2	30	0.05	95.02%
3	30	0.05	95.45%
4	30	0.05	95.89%

