Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.6822510822510822	0.6714285714285714	0.6692640692640692	0.6662337662337663	0.6424242424242425	0.6575757575757576	0.6376623376623377	0.6969696969696969	0.6484848484848486	0.6688311688311689	0.6896103896103897	0.670995670995671	0.670995670995671	0.667965367965368	0.6748917748917749	0.6688311688311689	0.6787878787878788	0.6268398268398269	0.6753246753246752	0.6731601731601732	0.6636363636363636	
0.15000000000000002	0.6956709956709957	0.799134199134199	0.7515151515151515	0.7861471861471863	0.7679653679653679	0.7917748917748918	0.7852813852813854	0.7887445887445889	0.793073593073593	0.787878787878788	0.7714285714285715	0.7822510822510823	0.7813852813852814	0.7753246753246753	0.799134199134199	0.7683982683982684	0.7844155844155845	0.7883116883116884	0.7826839826839826	0.7917748917748918	0.7913419913419913	
0.10000000000000002	0.8822510822510822	0.9008658008658008	0.8865800865800866	0.7489177489177489	0.7636363636363637	0.8818181818181818	0.7619047619047619	0.7489177489177489	0.7385281385281385	0.7493506493506494	0.9008658008658008	0.8722943722943722	0.8887445887445887	0.8852813852813853	0.7705627705627706	0.7554112554112554	0.8913419913419913	0.8606060606060607	0.8965367965367966	0.8792207792207792	0.88008658008658	
0.05000000000000002	0.7896103896103895	0.7658008658008657	0.9484848484848486	0.8082251082251082	0.8025974025974026	0.9454545454545453	0.9528138528138529	0.7961038961038961	0.7714285714285714	0.9545454545454546	0.9458874458874459	0.9497835497835498	0.9506493506493507	0.9489177489177489	0.9125541125541125	0.7965367965367965	0.9506493506493507	0.9528138528138528	0.9497835497835498	0.9484848484848484	0.945021645021645	



Data Set	Hidden Size	Error Threshold	Accuracy0
1	15	0.15	84.42%
2	15	0.15	77.27%
0	16	0.15	80.13%
1	16	0.15	76.36%
2	16	0.15	79.09%
0	17	0.15	81.3%
1	17	0.15	78.57%
2	17	0.15	76.75%
0	18	0.15	78.31%
1	18	0.15	79.35%
2	18	0.15	80.26%
0	19	0.15	75.84%
1	19	0.15	78.7%
2	19	0.15	81.82%
0	20	0.15	76.36%
1	20	0.15	76.88%
2	20	0.15	78.18%
0	21	0.15	79.74%
1	21	0.15	79.09%
2	21	0.15	75.84%
0	22	0.15	75.97%
1	22	0.15	82.34%
2	22	0.15	76.1%
0	23	0.15	78.83%
1	23	0.15	77.53%
2	23	0.15	76.23%
0	24	0.15	80.91%
1	24	0.15	80.65%
2	24	0.15	78.18%
0	25	0.15	74.94%
1	25	0.15	79.09%
2	25	0.15	76.49%
0	26	0.15	76.49%
1	26	0.15	79.22%
2	26	0.15	79.61%
0	27	0.15	78.57%
1	27	0.15	78.96%
2	27	0.15	78.96%
0	28	0.15	78.83%
1	28	0.15	77.01%
2	28	0.15	78.96%
0	29	0.15	78.44%
1	29	0.15	81.69%
2	29	0.15	77.4%
0	30	0.15	77.4%
1	30	0.15	79.48%
2	30	0.15	80.52%
0	10	0.1	88.57%
1	10	0.1	87.66%
2	10	0.1	88.44%
0	11	0.1	89.35%
1	11	0.1	91.04%
2	11	0.1	89.87%
0	12	0.1	88.44%
1	12	0.1	88.83%
2	12	0.1	88.7%
0	13	0.1	87.4%
1	13	0.1	50%
2	13	0.1	87.27%
0	14	0.1	50%
1	14	0.1	89.35%
2	14	0.1	89.74%
0	15	0.1	87.14%
1	15	0.1	89.09%
2	15	0.1	88.31%
0	16	0.1	90.52%
1	16	0.1	49.61%
2	16	0.1	88.44%
0	17	0.1	86.88%
1	17	0.1	87.79%
2	17	0.1	50%
0	18	0.1	50%
1	18	0.1	85.32%
2	18	0.1	86.23%
0	19	0.1	50%
1	19	0.1	88.44%
2	19	0.1	86.36%
0	20	0.1	91.17%
1	20	0.1	91.17%
2	20	0.1	87.92%
0	21	0.1	85.84%
1	21	0.1	87.53%
2	21	0.1	88.31%
0	22	0.1	87.79%
1	22	0.1	90.65%
2	22	0.1	88.18%
0	23	0.1	88.05%
1	23	0.1	88.18%
2	23	0.1	89.35%
0	24	0.1	87.92%
1	24	0.1	53.38%
2	24	0.1	89.87%
0	25	0.1	85.19%
1	25	0.1	88.7%
2	25	0.1	52.73%
0	26	0.1	89.22%
1	26	0.1	88.44%
2	26	0.1	89.74%
0	27	0.1	84.81%
1	27	0.1	88.05%
2	27	0.1	85.32%
0	28	0.1	88.44%
1	28	0.1	91.3%
2	28	0.1	89.22%
0	29	0.1	87.27%
1	29	0.1	87.92%
2	29	0.1	88.57%
0	30	0.1	88.05%
1	30	0.1	88.83%
2	30	0.1	87.14%
0	10	0.05	94.94%
1	10	0.05	50.91%
2	10	0.05	91.04%
0	11	0.05	95.84%
1	11	0.05	49.74%
2	11	0.05	84.16%
0	12	0.05	94.55%
1	12	0.05	95.06%
2	12	0.05	94.94%
0	13	0.05	95.58%
1	13	0.05	94.94%
2	13	0.05	51.95%
0	14	0.05	94.16%
1	14	0.05	95.97%
2	14	0.05	50.65%
0	15	0.05	93.77%
1	15	0.05	95.58%
2	15	0.05	94.29%
0	16	0.05	95.32%
1	16	0.05	95.19%
2	16	0.05	95.32%
0	17	0.05	48.57%
1	17	0.05	95.06%
2	17	0.05	95.19%
0	18	0.05	51.82%
1	18	0.05	92.08%
2	18	0.05	87.53%
0	19	0.05	95.58%
1	19	0.05	94.68%
2	19	0.05	96.1%
0	20	0.05	94.42%
1	20	0.05	95.19%
2	20	0.05	94.16%
0	21	0.05	94.81%
1	21	0.05	94.94%
2	21	0.05	95.19%
0	22	0.05	94.55%
1	22	0.05	96.36%
2	22	0.05	94.29%
0	23	0.05	93.9%
1	23	0.05	95.19%
2	23	0.05	95.58%
0	24	0.05	94.68%
1	24	0.05	84.68%
2	24	0.05	94.42%
0	25	0.05	93.64%
1	25	0.05	50.13%
2	25	0.05	95.19%
0	26	0.05	94.94%
1	26	0.05	94.81%
2	26	0.05	95.45%
0	27	0.05	94.68%
1	27	0.05	95.58%
2	27	0.05	95.58%
0	28	0.05	95.45%
1	28	0.05	95.06%
2	28	0.05	94.42%
0	29	0.05	94.29%
1	29	0.05	96.1%
2	29	0.05	94.16%
0	30	0.05	91.69%
1	30	0.05	95.84%
2	30	0.05	95.97%

