Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.625	0.625	0.62	0.635	0.62	0.605	0.61	0.6150000000000001	0.62	0.625	0.6199999999999999	0.62	0.6150000000000001	0.62	0.6300000000000001	0.63	0.615	0.6399999999999999	0.6200000000000001	0.6100000000000001	0.615	
0.15000000000000002	0.6050000000000001	0.6849999999999999	0.5900000000000001	0.635	0.645	0.6500000000000001	0.625	0.62	0.6100000000000001	0.62	0.635	0.635	0.65	0.675	0.6250000000000001	0.6549999999999999	0.595	0.615	0.615	0.6250000000000001	0.6799999999999999	
0.10000000000000002	0.64	0.6	0.625	0.65	0.66	0.565	0.625	0.65	0.67	0.6449999999999999	0.685	0.5999999999999999	0.655	0.6249999999999999	0.6349999999999999	0.6649999999999999	0.6	0.6249999999999998	0.6449999999999999	0.63	0.605	
0.05000000000000002	0.635	0.5900000000000001	0.665	0.6649999999999999	0.6650000000000001	0.61	0.645	0.5900000000000001	0.58	0.655	0.65	0.6449999999999999	0.6899999999999998	0.615	0.6849999999999999	0.665	0.6449999999999999	0.6450000000000001	0.685	0.615	0.64	



Data Set	Hidden Size	Error Threshold	Accuracy0
1	27	0.2	60%
2	27	0.2	70%
3	27	0.2	60%
4	27	0.2	65%
5	27	0.2	60%
6	27	0.2	85%
7	27	0.2	60%
8	27	0.2	70%
9	27	0.2	55%
0	28	0.2	50%
1	28	0.2	55%
2	28	0.2	70%
3	28	0.2	60%
4	28	0.2	55%
5	28	0.2	60%
6	28	0.2	70%
7	28	0.2	65%
8	28	0.2	70%
9	28	0.2	65%
0	29	0.2	50%
1	29	0.2	55%
2	29	0.2	60%
3	29	0.2	55%
4	29	0.2	55%
5	29	0.2	65%
6	29	0.2	80%
7	29	0.2	65%
8	29	0.2	65%
9	29	0.2	60%
0	30	0.2	50%
1	30	0.2	55%
2	30	0.2	70%
3	30	0.2	50%
4	30	0.2	65%
5	30	0.2	60%
6	30	0.2	80%
7	30	0.2	55%
8	30	0.2	70%
9	30	0.2	60%
0	10	0.15	55%
1	10	0.15	65%
2	10	0.15	35%
3	10	0.15	60%
4	10	0.15	60%
5	10	0.15	60%
6	10	0.15	80%
7	10	0.15	70%
8	10	0.15	55%
9	10	0.15	65%
0	11	0.15	60%
1	11	0.15	60%
2	11	0.15	80%
3	11	0.15	55%
4	11	0.15	50%
5	11	0.15	75%
6	11	0.15	90%
7	11	0.15	60%
8	11	0.15	80%
9	11	0.15	75%
0	12	0.15	30%
1	12	0.15	65%
2	12	0.15	70%
3	12	0.15	55%
4	12	0.15	55%
5	12	0.15	60%
6	12	0.15	90%
7	12	0.15	50%
8	12	0.15	65%
9	12	0.15	50%
0	13	0.15	60%
1	13	0.15	65%
2	13	0.15	60%
3	13	0.15	60%
4	13	0.15	60%
5	13	0.15	60%
6	13	0.15	90%
7	13	0.15	60%
8	13	0.15	60%
9	13	0.15	60%
0	14	0.15	65%
1	14	0.15	65%
2	14	0.15	70%
3	14	0.15	70%
4	14	0.15	55%
5	14	0.15	60%
6	14	0.15	80%
7	14	0.15	60%
8	14	0.15	70%
9	14	0.15	50%
0	15	0.15	50%
1	15	0.15	50%
2	15	0.15	75%
3	15	0.15	70%
4	15	0.15	55%
5	15	0.15	70%
6	15	0.15	85%
7	15	0.15	65%
8	15	0.15	65%
9	15	0.15	65%
0	16	0.15	60%
1	16	0.15	60%
2	16	0.15	60%
3	16	0.15	70%
4	16	0.15	60%
5	16	0.15	60%
6	16	0.15	75%
7	16	0.15	55%
8	16	0.15	65%
9	16	0.15	60%
0	17	0.15	60%
1	17	0.15	60%
2	17	0.15	55%
3	17	0.15	65%
4	17	0.15	50%
5	17	0.15	85%
6	17	0.15	80%
7	17	0.15	40%
8	17	0.15	70%
9	17	0.15	55%
0	18	0.15	50%
1	18	0.15	70%
2	18	0.15	60%
3	18	0.15	55%
4	18	0.15	60%
5	18	0.15	65%
6	18	0.15	90%
7	18	0.15	40%
8	18	0.15	65%
9	18	0.15	55%
0	19	0.15	50%
1	19	0.15	60%
2	19	0.15	65%
3	19	0.15	65%
4	19	0.15	55%
5	19	0.15	70%
6	19	0.15	95%
7	19	0.15	45%
8	19	0.15	60%
9	19	0.15	55%
0	20	0.15	65%
1	20	0.15	65%
2	20	0.15	65%
3	20	0.15	65%
4	20	0.15	45%
5	20	0.15	70%
6	20	0.15	80%
7	20	0.15	55%
8	20	0.15	70%
9	20	0.15	55%
0	21	0.15	55%
1	21	0.15	70%
2	21	0.15	70%
3	21	0.15	65%
4	21	0.15	60%
5	21	0.15	60%
6	21	0.15	80%
7	21	0.15	55%
8	21	0.15	60%
9	21	0.15	60%
0	22	0.15	50%
1	22	0.15	80%
2	22	0.15	60%
3	22	0.15	65%
4	22	0.15	70%
5	22	0.15	60%
6	22	0.15	75%
7	22	0.15	60%
8	22	0.15	65%
9	22	0.15	65%
0	23	0.15	65%
1	23	0.15	65%
2	23	0.15	70%
3	23	0.15	60%
4	23	0.15	55%
5	23	0.15	75%
6	23	0.15	90%
7	23	0.15	55%
8	23	0.15	80%
9	23	0.15	60%
0	24	0.15	55%
1	24	0.15	55%
2	24	0.15	55%
3	24	0.15	60%
4	24	0.15	60%
5	24	0.15	60%
6	24	0.15	90%
7	24	0.15	65%
8	24	0.15	65%
9	24	0.15	60%
0	25	0.15	45%
1	25	0.15	60%
2	25	0.15	75%
3	25	0.15	55%
4	25	0.15	70%
5	25	0.15	75%
6	25	0.15	85%
7	25	0.15	60%
8	25	0.15	75%
9	25	0.15	55%
0	26	0.15	40%
1	26	0.15	55%
2	26	0.15	60%
3	26	0.15	60%
4	26	0.15	55%
5	26	0.15	55%
6	26	0.15	100%
7	26	0.15	60%
8	26	0.15	55%
9	26	0.15	55%
0	27	0.15	55%
1	27	0.15	55%
2	27	0.15	65%
3	27	0.15	65%
4	27	0.15	60%
5	27	0.15	65%
6	27	0.15	80%
7	27	0.15	60%
8	27	0.15	65%
9	27	0.15	45%
0	28	0.15	50%
1	28	0.15	50%
2	28	0.15	70%
3	28	0.15	55%
4	28	0.15	65%
5	28	0.15	60%
6	28	0.15	75%
7	28	0.15	60%
8	28	0.15	75%
9	28	0.15	55%
0	29	0.15	55%
1	29	0.15	55%
2	29	0.15	75%
3	29	0.15	50%
4	29	0.15	60%
5	29	0.15	60%
6	29	0.15	75%
7	29	0.15	75%
8	29	0.15	75%
9	29	0.15	45%
0	30	0.15	65%
1	30	0.15	45%
2	30	0.15	70%
3	30	0.15	65%
4	30	0.15	65%
5	30	0.15	85%
6	30	0.15	95%
7	30	0.15	75%
8	30	0.15	55%
9	30	0.15	60%
0	10	0.1	65%
1	10	0.1	75%
2	10	0.1	70%
3	10	0.1	65%
4	10	0.1	45%
5	10	0.1	60%
6	10	0.1	65%
7	10	0.1	55%
8	10	0.1	75%
9	10	0.1	65%
0	11	0.1	60%
1	11	0.1	60%
2	11	0.1	65%
3	11	0.1	40%
4	11	0.1	50%
5	11	0.1	60%
6	11	0.1	90%
7	11	0.1	70%
8	11	0.1	45%
9	11	0.1	60%
0	12	0.1	55%
1	12	0.1	80%
2	12	0.1	70%
3	12	0.1	70%
4	12	0.1	55%
5	12	0.1	65%
6	12	0.1	80%
7	12	0.1	50%
8	12	0.1	50%
9	12	0.1	50%
0	13	0.1	65%
1	13	0.1	65%
2	13	0.1	70%
3	13	0.1	65%
4	13	0.1	70%
5	13	0.1	60%
6	13	0.1	85%
7	13	0.1	50%
8	13	0.1	65%
9	13	0.1	55%
0	14	0.1	55%
1	14	0.1	75%
2	14	0.1	70%
3	14	0.1	65%
4	14	0.1	55%
5	14	0.1	65%
6	14	0.1	90%
7	14	0.1	50%
8	14	0.1	70%
9	14	0.1	65%
0	15	0.1	50%
1	15	0.1	30%
2	15	0.1	70%
3	15	0.1	65%
4	15	0.1	45%
5	15	0.1	60%
6	15	0.1	75%
7	15	0.1	50%
8	15	0.1	60%
9	15	0.1	60%
0	16	0.1	65%
1	16	0.1	60%
2	16	0.1	70%
3	16	0.1	60%
4	16	0.1	65%
5	16	0.1	70%
6	16	0.1	90%
7	16	0.1	40%
8	16	0.1	50%
9	16	0.1	55%
0	17	0.1	60%
1	17	0.1	65%
2	17	0.1	70%
3	17	0.1	65%
4	17	0.1	65%
5	17	0.1	70%
6	17	0.1	85%
7	17	0.1	50%
8	17	0.1	65%
9	17	0.1	55%
0	18	0.1	70%
1	18	0.1	65%
2	18	0.1	80%
3	18	0.1	60%
4	18	0.1	55%
5	18	0.1	70%
6	18	0.1	60%
7	18	0.1	60%
8	18	0.1	75%
9	18	0.1	75%
0	19	0.1	70%
1	19	0.1	55%
2	19	0.1	65%
3	19	0.1	60%
4	19	0.1	65%
5	19	0.1	70%
6	19	0.1	90%
7	19	0.1	60%
8	19	0.1	60%
9	19	0.1	50%
0	20	0.1	55%
1	20	0.1	60%
2	20	0.1	70%
3	20	0.1	75%
4	20	0.1	75%
5	20	0.1	70%
6	20	0.1	90%
7	20	0.1	50%
8	20	0.1	70%
9	20	0.1	70%
0	21	0.1	60%
1	21	0.1	55%
2	21	0.1	55%
3	21	0.1	60%
4	21	0.1	65%
5	21	0.1	70%
6	21	0.1	85%
7	21	0.1	45%
8	21	0.1	45%
9	21	0.1	60%
0	22	0.1	60%
1	22	0.1	65%
2	22	0.1	60%
3	22	0.1	80%
4	22	0.1	60%
5	22	0.1	65%
6	22	0.1	85%
7	22	0.1	65%
8	22	0.1	60%
9	22	0.1	55%
0	23	0.1	55%
1	23	0.1	55%
2	23	0.1	55%
3	23	0.1	75%
4	23	0.1	70%
5	23	0.1	55%
6	23	0.1	85%
7	23	0.1	55%
8	23	0.1	60%
9	23	0.1	60%
0	24	0.1	65%
1	24	0.1	60%
2	24	0.1	70%
3	24	0.1	55%
4	24	0.1	65%
5	24	0.1	70%
6	24	0.1	60%
7	24	0.1	50%
8	24	0.1	80%
9	24	0.1	60%
0	25	0.1	65%
1	25	0.1	85%
2	25	0.1	60%
3	25	0.1	60%
4	25	0.1	75%
5	25	0.1	75%
6	25	0.1	60%
7	25	0.1	70%
8	25	0.1	60%
9	25	0.1	55%
0	26	0.1	55%
1	26	0.1	75%
2	26	0.1	75%
3	26	0.1	65%
4	26	0.1	65%
5	26	0.1	60%
6	26	0.1	80%
7	26	0.1	45%
8	26	0.1	50%
9	26	0.1	30%
0	27	0.1	50%
1	27	0.1	70%
2	27	0.1	55%
3	27	0.1	55%
4	27	0.1	65%
5	27	0.1	70%
6	27	0.1	85%
7	27	0.1	60%
8	27	0.1	55%
9	27	0.1	60%
0	28	0.1	65%
1	28	0.1	55%
2	28	0.1	70%
3	28	0.1	70%
4	28	0.1	80%
5	28	0.1	60%
6	28	0.1	85%
7	28	0.1	55%
8	28	0.1	50%
9	28	0.1	55%
0	29	0.1	60%
1	29	0.1	75%
2	29	0.1	55%
3	29	0.1	70%
4	29	0.1	65%
5	29	0.1	55%
6	29	0.1	65%
7	29	0.1	50%
8	29	0.1	75%
9	29	0.1	60%
0	30	0.1	55%
1	30	0.1	65%
2	30	0.1	60%
3	30	0.1	60%
4	30	0.1	65%
5	30	0.1	55%
6	30	0.1	80%
7	30	0.1	55%
8	30	0.1	50%
9	30	0.1	60%
0	10	0.05	60%
1	10	0.05	60%
2	10	0.05	70%
3	10	0.05	70%
4	10	0.05	65%
5	10	0.05	50%
6	10	0.05	90%
7	10	0.05	50%
8	10	0.05	55%
9	10	0.05	65%
0	11	0.05	55%
1	11	0.05	65%
2	11	0.05	50%
3	11	0.05	85%
4	11	0.05	70%
5	11	0.05	55%
6	11	0.05	75%
7	11	0.05	50%
8	11	0.05	40%
9	11	0.05	45%
0	12	0.05	65%
1	12	0.05	60%
2	12	0.05	55%
3	12	0.05	65%
4	12	0.05	75%
5	12	0.05	80%
6	12	0.05	90%
7	12	0.05	75%
8	12	0.05	55%
9	12	0.05	45%
0	13	0.05	55%
1	13	0.05	70%
2	13	0.05	55%
3	13	0.05	85%
4	13	0.05	70%
5	13	0.05	65%
6	13	0.05	85%
7	13	0.05	70%
8	13	0.05	55%
9	13	0.05	55%
0	14	0.05	70%
1	14	0.05	60%
2	14	0.05	70%
3	14	0.05	70%
4	14	0.05	55%
5	14	0.05	55%
6	14	0.05	90%
7	14	0.05	65%
8	14	0.05	65%
9	14	0.05	65%
0	15	0.05	65%
1	15	0.05	65%
2	15	0.05	60%
3	15	0.05	70%
4	15	0.05	75%
5	15	0.05	60%
6	15	0.05	70%
7	15	0.05	50%
8	15	0.05	45%
9	15	0.05	50%
0	16	0.05	65%
1	16	0.05	70%
2	16	0.05	60%
3	16	0.05	65%
4	16	0.05	50%
5	16	0.05	80%
6	16	0.05	75%
7	16	0.05	70%
8	16	0.05	60%
9	16	0.05	50%
0	17	0.05	60%
1	17	0.05	30%
2	17	0.05	70%
3	17	0.05	65%
4	17	0.05	60%
5	17	0.05	60%
6	17	0.05	75%
7	17	0.05	65%
8	17	0.05	50%
9	17	0.05	55%
0	18	0.05	60%
1	18	0.05	70%
2	18	0.05	50%
3	18	0.05	70%
4	18	0.05	65%
5	18	0.05	60%
6	18	0.05	40%
7	18	0.05	50%
8	18	0.05	60%
9	18	0.05	55%
0	19	0.05	55%
1	19	0.05	70%
2	19	0.05	55%
3	19	0.05	65%
4	19	0.05	70%
5	19	0.05	65%
6	19	0.05	90%
7	19	0.05	60%
8	19	0.05	70%
9	19	0.05	55%
0	20	0.05	75%
1	20	0.05	65%
2	20	0.05	65%
3	20	0.05	55%
4	20	0.05	65%
5	20	0.05	65%
6	20	0.05	90%
7	20	0.05	50%
8	20	0.05	55%
9	20	0.05	65%
0	21	0.05	70%
1	21	0.05	65%
2	21	0.05	60%
3	21	0.05	70%
4	21	0.05	65%
5	21	0.05	75%
6	21	0.05	85%
7	21	0.05	35%
8	21	0.05	60%
9	21	0.05	60%
0	22	0.05	80%
1	22	0.05	75%
2	22	0.05	75%
3	22	0.05	70%
4	22	0.05	65%
5	22	0.05	70%
6	22	0.05	85%
7	22	0.05	75%
8	22	0.05	60%
9	22	0.05	35%
0	23	0.05	65%
1	23	0.05	75%
2	23	0.05	50%
3	23	0.05	60%
4	23	0.05	45%
5	23	0.05	65%
6	23	0.05	85%
7	23	0.05	60%
8	23	0.05	55%
9	23	0.05	55%
0	24	0.05	50%
1	24	0.05	70%
2	24	0.05	80%
3	24	0.05	70%
4	24	0.05	80%
5	24	0.05	60%
6	24	0.05	85%
7	24	0.05	65%
8	24	0.05	70%
9	24	0.05	55%
0	25	0.05	60%
1	25	0.05	65%
2	25	0.05	65%
3	25	0.05	55%
4	25	0.05	65%
5	25	0.05	70%
6	25	0.05	90%
7	25	0.05	55%
8	25	0.05	75%
9	25	0.05	65%
0	26	0.05	50%
1	26	0.05	70%
2	26	0.05	45%
3	26	0.05	65%
4	26	0.05	70%
5	26	0.05	65%
6	26	0.05	90%
7	26	0.05	80%
8	26	0.05	50%
9	26	0.05	60%
0	27	0.05	65%
1	27	0.05	55%
2	27	0.05	65%
3	27	0.05	55%
4	27	0.05	75%
5	27	0.05	75%
6	27	0.05	90%
7	27	0.05	65%
8	27	0.05	45%
9	27	0.05	55%
0	28	0.05	50%
1	28	0.05	70%
2	28	0.05	60%
3	28	0.05	80%
4	28	0.05	65%
5	28	0.05	80%
6	28	0.05	90%
7	28	0.05	50%
8	28	0.05	75%
9	28	0.05	65%
0	29	0.05	55%
1	29	0.05	55%
2	29	0.05	60%
3	29	0.05	70%
4	29	0.05	70%
5	29	0.05	55%
6	29	0.05	80%
7	29	0.05	45%
8	29	0.05	65%
9	29	0.05	60%
0	30	0.05	50%
1	30	0.05	70%
2	30	0.05	55%
3	30	0.05	70%
4	30	0.05	75%
5	30	0.05	65%
6	30	0.05	60%
7	30	0.05	65%
8	30	0.05	70%
9	30	0.05	60%

