Error Threshold	Hidden Size = 8	Hidden Size = 9	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24
0,2	0,6870772946859904	0,6977053140096618	0,6845410628019324	0,6835748792270531	0,6955314009661835	0,6885265700483091	0,6922705314009662	0,6898550724637681	0,698792270531401	0,6898550724637682	0,682487922705314	0,6993961352657004	0,7	0,6942028985507247	0,6923913043478261	0,685024154589372	0,6920289855072463	
0,15000000000000002	0,7833333333333334	0,8006038647342996	0,8015700483091786	0,798913043478261	0,7998792270531401	0,7995169082125604	0,7980676328502415	0,7927536231884058	0,7817632850241546	0,7983091787439612	0,7963768115942029	0,7997584541062802	0,8107487922705314	0,8019323671497585	0,7978260869565219	0,8055555555555554	0,7890096618357487	
0,10000000000000002	0,8714975845410627	0,8782608695652174	0,8695652173913043	0,8369565217391305	0,881159420289855	0,8815217391304347	0,8868357487922705	0,8855072463768116	0,8842995169082126	0,8856280193236715	0,8893719806763285	0,8800724637681159	0,8939613526570046	0,882487922705314	0,8871980676328501	0,8826086956521738	0,8865942028985507	
0,05000000000000002	0,842512077294686	0,8980676328502415	0,9048309178743962	0,8667874396135264	0,936352657004831	0,9538647342995169	0,9099033816425119	0,9407004830917876	0,9507246376811596	0,94987922705314	0,9560386473429954	0,9335748792270533	0,9565217391304349	0,9571256038647343	0,9535024154589372	0,9544685990338164	0,9629227053140097	



Data Set	Hidden Size	Error Threshold	Accuracy0
7	18	0,15	79,23%
8	18	0,15	77,05%
9	18	0,15	80,43%
0	19	0,15	77,66%
1	19	0,15	79,71%
2	19	0,15	79,95%
3	19	0,15	81,4%
4	19	0,15	80,43%
5	19	0,15	79,71%
6	19	0,15	80,31%
7	19	0,15	79,35%
8	19	0,15	79,23%
9	19	0,15	82%
0	20	0,15	79,95%
1	20	0,15	80,31%
2	20	0,15	82,25%
3	20	0,15	82,61%
4	20	0,15	82,13%
5	20	0,15	78,74%
6	20	0,15	81,16%
7	20	0,15	80,68%
8	20	0,15	80,43%
9	20	0,15	82,49%
0	21	0,15	81,76%
1	21	0,15	79,23%
2	21	0,15	79,35%
3	21	0,15	78,99%
4	21	0,15	81,52%
5	21	0,15	79,59%
6	21	0,15	80,43%
7	21	0,15	81,76%
8	21	0,15	80,56%
9	21	0,15	78,74%
0	22	0,15	78,62%
1	22	0,15	77,42%
2	22	0,15	79,95%
3	22	0,15	81,88%
4	22	0,15	82,37%
5	22	0,15	79,35%
6	22	0,15	78,5%
7	22	0,15	80,68%
8	22	0,15	80,68%
9	22	0,15	78,38%
0	23	0,15	77,9%
1	23	0,15	82,37%
2	23	0,15	82,37%
3	23	0,15	80,8%
4	23	0,15	79,11%
5	23	0,15	80,19%
6	23	0,15	82,97%
7	23	0,15	78,99%
8	23	0,15	79,71%
9	23	0,15	81,16%
0	24	0,15	80,43%
1	24	0,15	76,93%
2	24	0,15	78,62%
3	24	0,15	81,16%
4	24	0,15	79,23%
5	24	0,15	83,33%
6	24	0,15	75%
7	24	0,15	79,47%
8	24	0,15	77,78%
9	24	0,15	77,05%
0	8	0,1	78,74%
1	8	0,1	88,04%
2	8	0,1	88,65%
3	8	0,1	85,99%
4	8	0,1	89,13%
5	8	0,1	87,56%
6	8	0,1	89,73%
7	8	0,1	89,73%
8	8	0,1	88,65%
9	8	0,1	85,27%
0	9	0,1	89,73%
1	9	0,1	86,11%
2	9	0,1	90,82%
3	9	0,1	79,71%
4	9	0,1	89,37%
5	9	0,1	85,63%
6	9	0,1	87,68%
7	9	0,1	90,58%
8	9	0,1	90,22%
9	9	0,1	88,41%
0	10	0,1	90,1%
1	10	0,1	84,78%
2	10	0,1	81,64%
3	10	0,1	87,32%
4	10	0,1	86,11%
5	10	0,1	86,11%
6	10	0,1	87,2%
7	10	0,1	88,29%
8	10	0,1	88,29%
9	10	0,1	89,73%
0	11	0,1	85,51%
1	11	0,1	86,71%
2	11	0,1	85,99%
3	11	0,1	84,54%
4	11	0,1	58,09%
5	11	0,1	87,2%
6	11	0,1	88,77%
7	11	0,1	85,87%
8	11	0,1	88,41%
9	11	0,1	85,87%
0	12	0,1	88,16%
1	12	0,1	88,53%
2	12	0,1	87,2%
3	12	0,1	88,29%
4	12	0,1	85,27%
5	12	0,1	90,34%
6	12	0,1	88,16%
7	12	0,1	89,37%
8	12	0,1	88,53%
9	12	0,1	87,32%
0	13	0,1	89,25%
1	13	0,1	88,04%
2	13	0,1	88,89%
3	13	0,1	86,84%
4	13	0,1	87,92%
5	13	0,1	84,54%
6	13	0,1	89,01%
7	13	0,1	87,56%
8	13	0,1	90,46%
9	13	0,1	89,01%
0	14	0,1	88,29%
1	14	0,1	89,13%
2	14	0,1	89,49%
3	14	0,1	84,3%
4	14	0,1	88,04%
5	14	0,1	89,37%
6	14	0,1	88,04%
7	14	0,1	90,46%
8	14	0,1	88,89%
9	14	0,1	90,82%
0	15	0,1	89,13%
1	15	0,1	88,77%
2	15	0,1	89,37%
3	15	0,1	88,89%
4	15	0,1	89,49%
5	15	0,1	89,01%
6	15	0,1	85,39%
7	15	0,1	88,41%
8	15	0,1	88,16%
9	15	0,1	88,89%
0	16	0,1	86,84%
1	16	0,1	87,92%
2	16	0,1	87,08%
3	16	0,1	88,77%
4	16	0,1	90,1%
5	16	0,1	88,16%
6	16	0,1	88,77%
7	16	0,1	88,77%
8	16	0,1	88,53%
9	16	0,1	89,37%
0	17	0,1	86,84%
1	17	0,1	86,35%
2	17	0,1	87,92%
3	17	0,1	84,18%
4	17	0,1	90,34%
5	17	0,1	91,79%
6	17	0,1	90,22%
7	17	0,1	88,77%
8	17	0,1	88,89%
9	17	0,1	90,34%
0	18	0,1	85,87%
1	18	0,1	89,25%
2	18	0,1	90,22%
3	18	0,1	88,89%
4	18	0,1	89,13%
5	18	0,1	89,86%
6	18	0,1	89,25%
7	18	0,1	89,13%
8	18	0,1	88,29%
9	18	0,1	89,49%
0	19	0,1	90,7%
1	19	0,1	86,96%
2	19	0,1	88,16%
3	19	0,1	87,32%
4	19	0,1	87,56%
5	19	0,1	89,61%
6	19	0,1	87,2%
7	19	0,1	86,59%
8	19	0,1	88,04%
9	19	0,1	87,92%
0	20	0,1	89,98%
1	20	0,1	88,29%
2	20	0,1	89,98%
3	20	0,1	88,89%
4	20	0,1	89,13%
5	20	0,1	90,46%
6	20	0,1	90,82%
7	20	0,1	89,13%
8	20	0,1	88,89%
9	20	0,1	88,41%
0	21	0,1	87,92%
1	21	0,1	89,37%
2	21	0,1	85,63%
3	21	0,1	85,87%
4	21	0,1	89,61%
5	21	0,1	87,92%
6	21	0,1	89,13%
7	21	0,1	89,98%
8	21	0,1	87,44%
9	21	0,1	89,61%
0	22	0,1	89,49%
1	22	0,1	89,37%
2	22	0,1	87,08%
3	22	0,1	88,89%
4	22	0,1	87,92%
5	22	0,1	89,01%
6	22	0,1	90,34%
7	22	0,1	89,98%
8	22	0,1	89,73%
9	22	0,1	85,39%
0	23	0,1	86,59%
1	23	0,1	86,71%
2	23	0,1	88,04%
3	23	0,1	87,32%
4	23	0,1	87,44%
5	23	0,1	89,61%
6	23	0,1	92,27%
7	23	0,1	88,89%
8	23	0,1	88,04%
9	23	0,1	87,68%
0	24	0,1	87,2%
1	24	0,1	89,37%
2	24	0,1	88,77%
3	24	0,1	88,53%
4	24	0,1	89,61%
5	24	0,1	90,58%
6	24	0,1	88,89%
7	24	0,1	88,53%
8	24	0,1	88,41%
9	24	0,1	86,71%
0	8	0,05	72,34%
1	8	0,05	90,7%
2	8	0,05	95,29%
3	8	0,05	94,93%
4	8	0,05	95,05%
5	8	0,05	70,53%
6	8	0,05	82,97%
7	8	0,05	62,68%
8	8	0,05	85,14%
9	8	0,05	92,87%
0	9	0,05	88,04%
1	9	0,05	90,7%
2	9	0,05	85,63%
3	9	0,05	91,3%
4	9	0,05	95,05%
5	9	0,05	94,08%
6	9	0,05	96,62%
7	9	0,05	68,6%
8	9	0,05	92,51%
9	9	0,05	95,53%
0	10	0,05	96,74%
1	10	0,05	94,44%
2	10	0,05	82,85%
3	10	0,05	93,24%
4	10	0,05	66,3%
5	10	0,05	95,17%
6	10	0,05	91,67%
7	10	0,05	94,2%
8	10	0,05	95,65%
9	10	0,05	94,57%
0	11	0,05	83,45%
1	11	0,05	95,29%
2	11	0,05	95,53%
3	11	0,05	97,22%
4	11	0,05	90,58%
5	11	0,05	69,57%
6	11	0,05	86,47%
7	11	0,05	95,05%
8	11	0,05	80,07%
9	11	0,05	73,55%
0	12	0,05	94,69%
1	12	0,05	94,93%
2	12	0,05	92,27%
3	12	0,05	93,36%
4	12	0,05	96,14%
5	12	0,05	88,53%
6	12	0,05	93,72%
7	12	0,05	91,3%
8	12	0,05	95,77%
9	12	0,05	95,65%
0	13	0,05	94,81%
1	13	0,05	96,14%
2	13	0,05	95,41%
3	13	0,05	95,41%
4	13	0,05	94,44%
5	13	0,05	93,6%
6	13	0,05	96,26%
7	13	0,05	96,26%
8	13	0,05	95,29%
9	13	0,05	96,26%
0	14	0,05	95,05%
1	14	0,05	96,26%
2	14	0,05	97,22%
3	14	0,05	81,64%
4	14	0,05	95,41%
5	14	0,05	94,32%
6	14	0,05	64,13%
7	14	0,05	96,26%
8	14	0,05	94,32%
9	14	0,05	95,29%
0	15	0,05	94,44%
1	15	0,05	96,5%
2	15	0,05	96,98%
3	15	0,05	95,77%
4	15	0,05	94,81%
5	15	0,05	95,65%
6	15	0,05	95,89%
7	15	0,05	93,72%
8	15	0,05	95,53%
9	15	0,05	81,4%
0	16	0,05	96,14%
1	16	0,05	91,18%
2	16	0,05	95,65%
3	16	0,05	95,53%
4	16	0,05	96,14%
5	16	0,05	93,12%
6	16	0,05	95,29%
7	16	0,05	96,98%
8	16	0,05	95,65%
9	16	0,05	95,05%
0	17	0,05	91,3%
1	17	0,05	96,5%
2	17	0,05	94,44%
3	17	0,05	96,14%
4	17	0,05	93,24%
5	17	0,05	96,74%
6	17	0,05	95,29%
7	17	0,05	95,17%
8	17	0,05	94,81%
9	17	0,05	96,26%
0	18	0,05	94,93%
1	18	0,05	96,14%
2	18	0,05	96,14%
3	18	0,05	96,74%
4	18	0,05	93,48%
5	18	0,05	95,41%
6	18	0,05	96,86%
7	18	0,05	96,38%
8	18	0,05	94,69%
9	18	0,05	95,29%
0	19	0,05	96,5%
1	19	0,05	95,53%
2	19	0,05	95,05%
3	19	0,05	95,17%
4	19	0,05	95,65%
5	19	0,05	95,89%
6	19	0,05	95,65%
7	19	0,05	96,26%
8	19	0,05	96,14%
9	19	0,05	71,74%
0	20	0,05	97,71%
1	20	0,05	95,05%
2	20	0,05	93,84%
3	20	0,05	96,14%
4	20	0,05	94,69%
5	20	0,05	95,77%
6	20	0,05	97,22%
7	20	0,05	96,01%
8	20	0,05	95,65%
9	20	0,05	94,44%
0	21	0,05	95,17%
1	21	0,05	96,38%
2	21	0,05	96,01%
3	21	0,05	96,38%
4	21	0,05	95,41%
5	21	0,05	94,93%
6	21	0,05	95,77%
7	21	0,05	95,77%
8	21	0,05	96,14%
9	21	0,05	95,17%
0	22	0,05	95,65%
1	22	0,05	96,01%
2	22	0,05	95,89%
3	22	0,05	94,93%
4	22	0,05	94,32%
5	22	0,05	96,14%
6	22	0,05	95,53%
7	22	0,05	96,38%
8	22	0,05	94,2%
9	22	0,05	94,44%
0	23	0,05	94,93%
1	23	0,05	95,29%
2	23	0,05	95,05%
3	23	0,05	95,89%
4	23	0,05	95,41%
5	23	0,05	93,96%
6	23	0,05	96,14%
7	23	0,05	94,57%
8	23	0,05	96,74%
9	23	0,05	96,5%
0	24	0,05	95,77%
1	24	0,05	96,74%
2	24	0,05	95,05%
3	24	0,05	97,1%
4	24	0,05	96,74%
5	24	0,05	96,26%
6	24	0,05	95,89%
7	24	0,05	96,38%
8	24	0,05	97,22%
9	24	0,05	95,77%

