Error Threshold	Hidden Size = 8	Hidden Size = 9	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24
0.2	0.5047619047619047	0.5611111111111111	0.5878306878306879	0.5674603174603174	0.5714285714285714	0.576984126984127	0.5658730158730159	0.5322751322751322	0.588095238095238	0.5486772486772487	0.5388888888888889	0.56005291005291	0.5653439153439153	0.5873015873015874	0.5812169312169311	0.5492063492063493	0.5605820105820105	
0.15000000000000002	0.6052910052910053	0.658994708994709	0.6272486772486774	0.5931216931216932	0.6203703703703705	0.5722222222222222	0.6206349206349207	0.6097883597883597	0.5537037037037037	0.6153439153439153	0.5542328042328042	0.593121693121693	0.5764550264550264	0.6044973544973545	0.5656084656084657	0.5605820105820106	0.5878306878306878	
0.10000000000000002	0.5767195767195769	0.5484126984126985	0.5830687830687831	0.6814814814814816	0.6367724867724869	0.6044973544973544	0.6314814814814814	0.6153439153439153	0.67010582010582	0.6150793650793651	0.6256613756613756	0.6375661375661377	0.5822751322751322	0.6526455026455025	0.6203703703703703	0.6375661375661374	0.6370370370370372	
0.05000000000000002	0.5992063492063492	0.5981481481481482	0.6365079365079366	0.6100529100529102	0.5997354497354499	0.580952380952381	0.6320105820105819	0.603968253968254	0.6693121693121693	0.6592592592592592	0.6753968253968253	0.681216931216931	0.6362433862433863	0.5806878306878308	0.6261904761904762	0.625925925925926	0.5973544973544973	



Data Set	Hidden Size	Error Threshold	Accuracy0
1	16	0.2	66.67%
2	16	0.2	70%
3	16	0.2	45%
4	16	0.2	70%
5	16	0.2	50%
6	16	0.2	60%
7	16	0.2	60%
8	16	0.2	60%
0	17	0.2	57.14%
1	17	0.2	66.67%
2	17	0.2	55%
3	17	0.2	45%
4	17	0.2	55%
5	17	0.2	60%
6	17	0.2	50%
7	17	0.2	60%
8	17	0.2	45%
0	18	0.2	42.86%
1	18	0.2	57.14%
2	18	0.2	50%
3	18	0.2	45%
4	18	0.2	60%
5	18	0.2	55%
6	18	0.2	60%
7	18	0.2	60%
8	18	0.2	55%
0	19	0.2	47.62%
1	19	0.2	71.43%
2	19	0.2	50%
3	19	0.2	45%
4	19	0.2	65%
5	19	0.2	70%
6	19	0.2	45%
7	19	0.2	50%
8	19	0.2	60%
0	20	0.2	66.67%
1	20	0.2	57.14%
2	20	0.2	70%
3	20	0.2	45%
4	20	0.2	55%
5	20	0.2	55%
6	20	0.2	40%
7	20	0.2	60%
8	20	0.2	60%
0	21	0.2	66.67%
1	21	0.2	61.9%
2	21	0.2	60%
3	21	0.2	45%
4	21	0.2	65%
5	21	0.2	50%
6	21	0.2	50%
7	21	0.2	65%
8	21	0.2	65%
0	22	0.2	71.43%
1	22	0.2	66.67%
2	22	0.2	50%
3	22	0.2	50%
4	22	0.2	65%
5	22	0.2	55%
6	22	0.2	45%
7	22	0.2	60%
8	22	0.2	60%
0	23	0.2	52.38%
1	23	0.2	61.9%
2	23	0.2	70%
3	23	0.2	40%
4	23	0.2	60%
5	23	0.2	50%
6	23	0.2	55%
7	23	0.2	45%
8	23	0.2	60%
0	24	0.2	47.62%
1	24	0.2	61.9%
2	24	0.2	60%
3	24	0.2	45%
4	24	0.2	55%
5	24	0.2	45%
6	24	0.2	60%
7	24	0.2	75%
8	24	0.2	55%
0	8	0.15	47.62%
1	8	0.15	57.14%
2	8	0.15	60%
3	8	0.15	55%
4	8	0.15	75%
5	8	0.15	70%
6	8	0.15	50%
7	8	0.15	55%
8	8	0.15	75%
0	9	0.15	66.67%
1	9	0.15	71.43%
2	9	0.15	55%
3	9	0.15	65%
4	9	0.15	60%
5	9	0.15	65%
6	9	0.15	70%
7	9	0.15	75%
8	9	0.15	65%
0	10	0.15	61.9%
1	10	0.15	47.62%
2	10	0.15	60%
3	10	0.15	55%
4	10	0.15	60%
5	10	0.15	80%
6	10	0.15	70%
7	10	0.15	65%
8	10	0.15	65%
0	11	0.15	61.9%
1	11	0.15	61.9%
2	11	0.15	55%
3	11	0.15	55%
4	11	0.15	55%
5	11	0.15	70%
6	11	0.15	50%
7	11	0.15	60%
8	11	0.15	65%
0	12	0.15	61.9%
1	12	0.15	71.43%
2	12	0.15	65%
3	12	0.15	50%
4	12	0.15	70%
5	12	0.15	75%
6	12	0.15	50%
7	12	0.15	50%
8	12	0.15	65%
0	13	0.15	42.86%
1	13	0.15	57.14%
2	13	0.15	60%
3	13	0.15	50%
4	13	0.15	50%
5	13	0.15	70%
6	13	0.15	65%
7	13	0.15	60%
8	13	0.15	60%
0	14	0.15	52.38%
1	14	0.15	76.19%
2	14	0.15	50%
3	14	0.15	70%
4	14	0.15	65%
5	14	0.15	75%
6	14	0.15	55%
7	14	0.15	55%
8	14	0.15	60%
0	15	0.15	61.9%
1	15	0.15	61.9%
2	15	0.15	65%
3	15	0.15	55%
4	15	0.15	55%
5	15	0.15	65%
6	15	0.15	65%
7	15	0.15	60%
8	15	0.15	60%
0	16	0.15	71.43%
1	16	0.15	61.9%
2	16	0.15	60%
3	16	0.15	45%
4	16	0.15	55%
5	16	0.15	50%
6	16	0.15	50%
7	16	0.15	55%
8	16	0.15	50%
0	17	0.15	66.67%
1	17	0.15	57.14%
2	17	0.15	55%
3	17	0.15	50%
4	17	0.15	70%
5	17	0.15	75%
6	17	0.15	50%
7	17	0.15	70%
8	17	0.15	60%
0	18	0.15	61.9%
1	18	0.15	61.9%
2	18	0.15	55%
3	18	0.15	50%
4	18	0.15	60%
5	18	0.15	50%
6	18	0.15	50%
7	18	0.15	60%
8	18	0.15	50%
0	19	0.15	66.67%
1	19	0.15	57.14%
2	19	0.15	60%
3	19	0.15	50%
4	19	0.15	70%
5	19	0.15	70%
6	19	0.15	55%
7	19	0.15	50%
8	19	0.15	55%
0	20	0.15	61.9%
1	20	0.15	61.9%
2	20	0.15	65%
3	20	0.15	60%
4	20	0.15	45%
5	20	0.15	65%
6	20	0.15	55%
7	20	0.15	45%
8	20	0.15	60%
0	21	0.15	61.9%
1	21	0.15	57.14%
2	21	0.15	70%
3	21	0.15	45%
4	21	0.15	55%
5	21	0.15	70%
6	21	0.15	55%
7	21	0.15	75%
8	21	0.15	55%
0	22	0.15	66.67%
1	22	0.15	52.38%
2	22	0.15	65%
3	22	0.15	45%
4	22	0.15	65%
5	22	0.15	60%
6	22	0.15	45%
7	22	0.15	55%
8	22	0.15	55%
0	23	0.15	52.38%
1	23	0.15	57.14%
2	23	0.15	60%
3	23	0.15	45%
4	23	0.15	55%
5	23	0.15	60%
6	23	0.15	50%
7	23	0.15	75%
8	23	0.15	50%
0	24	0.15	47.62%
1	24	0.15	71.43%
2	24	0.15	55%
3	24	0.15	45%
4	24	0.15	65%
5	24	0.15	80%
6	24	0.15	55%
7	24	0.15	55%
8	24	0.15	55%
0	8	0.1	57.14%
1	8	0.1	61.9%
2	8	0.1	65%
3	8	0.1	45%
4	8	0.1	60%
5	8	0.1	65%
6	8	0.1	45%
7	8	0.1	55%
8	8	0.1	65%
0	9	0.1	66.67%
1	9	0.1	61.9%
2	9	0.1	50%
3	9	0.1	50%
4	9	0.1	45%
5	9	0.1	45%
6	9	0.1	55%
7	9	0.1	55%
8	9	0.1	65%
0	10	0.1	47.62%
1	10	0.1	57.14%
2	10	0.1	65%
3	10	0.1	35%
4	10	0.1	60%
5	10	0.1	60%
6	10	0.1	55%
7	10	0.1	70%
8	10	0.1	75%
0	11	0.1	80.95%
1	11	0.1	52.38%
2	11	0.1	75%
3	11	0.1	50%
4	11	0.1	80%
5	11	0.1	80%
6	11	0.1	65%
7	11	0.1	55%
8	11	0.1	75%
0	12	0.1	76.19%
1	12	0.1	61.9%
2	12	0.1	60%
3	12	0.1	55%
4	12	0.1	70%
5	12	0.1	70%
6	12	0.1	75%
7	12	0.1	65%
8	12	0.1	40%
0	13	0.1	57.14%
1	13	0.1	61.9%
2	13	0.1	50%
3	13	0.1	60%
4	13	0.1	55%
5	13	0.1	65%
6	13	0.1	65%
7	13	0.1	70%
8	13	0.1	60%
0	14	0.1	76.19%
1	14	0.1	57.14%
2	14	0.1	70%
3	14	0.1	55%
4	14	0.1	65%
5	14	0.1	65%
6	14	0.1	60%
7	14	0.1	65%
8	14	0.1	55%
0	15	0.1	66.67%
1	15	0.1	57.14%
2	15	0.1	70%
3	15	0.1	60%
4	15	0.1	70%
5	15	0.1	65%
6	15	0.1	65%
7	15	0.1	40%
8	15	0.1	60%
0	16	0.1	61.9%
1	16	0.1	76.19%
2	16	0.1	70%
3	16	0.1	55%
4	16	0.1	65%
5	16	0.1	75%
6	16	0.1	55%
7	16	0.1	65%
8	16	0.1	80%
0	17	0.1	66.67%
1	17	0.1	61.9%
2	17	0.1	70%
3	17	0.1	50%
4	17	0.1	70%
5	17	0.1	50%
6	17	0.1	55%
7	17	0.1	65%
8	17	0.1	65%
0	18	0.1	71.43%
1	18	0.1	66.67%
2	18	0.1	85%
3	18	0.1	40%
4	18	0.1	70%
5	18	0.1	80%
6	18	0.1	55%
7	18	0.1	55%
8	18	0.1	40%
0	19	0.1	66.67%
1	19	0.1	57.14%
2	19	0.1	75%
3	19	0.1	45%
4	19	0.1	70%
5	19	0.1	60%
6	19	0.1	65%
7	19	0.1	70%
8	19	0.1	65%
0	20	0.1	61.9%
1	20	0.1	57.14%
2	20	0.1	60%
3	20	0.1	50%
4	20	0.1	55%
5	20	0.1	65%
6	20	0.1	65%
7	20	0.1	50%
8	20	0.1	60%
0	21	0.1	80.95%
1	21	0.1	71.43%
2	21	0.1	60%
3	21	0.1	50%
4	21	0.1	65%
5	21	0.1	80%
6	21	0.1	60%
7	21	0.1	60%
8	21	0.1	60%
0	22	0.1	61.9%
1	22	0.1	71.43%
2	22	0.1	70%
3	22	0.1	50%
4	22	0.1	65%
5	22	0.1	65%
6	22	0.1	50%
7	22	0.1	55%
8	22	0.1	70%
0	23	0.1	57.14%
1	23	0.1	66.67%
2	23	0.1	55%
3	23	0.1	65%
4	23	0.1	70%
5	23	0.1	65%
6	23	0.1	75%
7	23	0.1	60%
8	23	0.1	60%
0	24	0.1	66.67%
1	24	0.1	66.67%
2	24	0.1	70%
3	24	0.1	45%
4	24	0.1	55%
5	24	0.1	75%
6	24	0.1	65%
7	24	0.1	65%
8	24	0.1	65%
0	8	0.05	52.38%
1	8	0.05	61.9%
2	8	0.05	60%
3	8	0.05	55%
4	8	0.05	55%
5	8	0.05	50%
6	8	0.05	55%
7	8	0.05	95%
8	8	0.05	55%
0	9	0.05	61.9%
1	9	0.05	71.43%
2	9	0.05	45%
3	9	0.05	40%
4	9	0.05	70%
5	9	0.05	70%
6	9	0.05	60%
7	9	0.05	55%
8	9	0.05	65%
0	10	0.05	71.43%
1	10	0.05	71.43%
2	10	0.05	70%
3	10	0.05	50%
4	10	0.05	60%
5	10	0.05	60%
6	10	0.05	60%
7	10	0.05	65%
8	10	0.05	65%
0	11	0.05	71.43%
1	11	0.05	47.62%
2	11	0.05	50%
3	11	0.05	55%
4	11	0.05	65%
5	11	0.05	60%
6	11	0.05	65%
7	11	0.05	70%
8	11	0.05	65%
0	12	0.05	52.38%
1	12	0.05	52.38%
2	12	0.05	65%
3	12	0.05	50%
4	12	0.05	75%
5	12	0.05	60%
6	12	0.05	55%
7	12	0.05	65%
8	12	0.05	65%
0	13	0.05	76.19%
1	13	0.05	66.67%
2	13	0.05	55%
3	13	0.05	45%
4	13	0.05	40%
5	13	0.05	60%
6	13	0.05	50%
7	13	0.05	55%
8	13	0.05	75%
0	14	0.05	66.67%
1	14	0.05	57.14%
2	14	0.05	75%
3	14	0.05	50%
4	14	0.05	65%
5	14	0.05	70%
6	14	0.05	70%
7	14	0.05	55%
8	14	0.05	60%
0	15	0.05	71.43%
1	15	0.05	57.14%
2	15	0.05	70%
3	15	0.05	55%
4	15	0.05	60%
5	15	0.05	60%
6	15	0.05	50%
7	15	0.05	50%
8	15	0.05	70%
0	16	0.05	76.19%
1	16	0.05	76.19%
2	16	0.05	60%
3	16	0.05	70%
4	16	0.05	60%
5	16	0.05	75%
6	16	0.05	55%
7	16	0.05	55%
8	16	0.05	75%
0	17	0.05	76.19%
1	17	0.05	57.14%
2	17	0.05	70%
3	17	0.05	50%
4	17	0.05	70%
5	17	0.05	60%
6	17	0.05	70%
7	17	0.05	80%
8	17	0.05	60%
0	18	0.05	71.43%
1	18	0.05	71.43%
2	18	0.05	70%
3	18	0.05	60%
4	18	0.05	75%
5	18	0.05	60%
6	18	0.05	60%
7	18	0.05	90%
8	18	0.05	50%
0	19	0.05	66.67%
1	19	0.05	71.43%
2	19	0.05	70%
3	19	0.05	55%
4	19	0.05	90%
5	19	0.05	70%
6	19	0.05	60%
7	19	0.05	60%
8	19	0.05	70%
0	20	0.05	76.19%
1	20	0.05	71.43%
2	20	0.05	70%
3	20	0.05	50%
4	20	0.05	75%
5	20	0.05	55%
6	20	0.05	55%
7	20	0.05	65%
8	20	0.05	55%
0	21	0.05	76.19%
1	21	0.05	71.43%
2	21	0.05	60%
3	21	0.05	45%
4	21	0.05	45%
5	21	0.05	55%
6	21	0.05	50%
7	21	0.05	55%
8	21	0.05	65%
0	22	0.05	71.43%
1	22	0.05	57.14%
2	22	0.05	75%
3	22	0.05	55%
4	22	0.05	65%
5	22	0.05	60%
6	22	0.05	65%
7	22	0.05	60%
8	22	0.05	55%
0	23	0.05	66.67%
1	23	0.05	66.67%
2	23	0.05	70%
3	23	0.05	40%
4	23	0.05	55%
5	23	0.05	75%
6	23	0.05	65%
7	23	0.05	70%
8	23	0.05	55%
0	24	0.05	71.43%
1	24	0.05	76.19%
2	24	0.05	55%
3	24	0.05	55%
4	24	0.05	50%
5	24	0.05	60%
6	24	0.05	60%
7	24	0.05	55%
8	24	0.05	55%

