Error Threshold	Hidden Size = 8	Hidden Size = 9	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24
0.2	0.5976608187134502	0.564327485380117	0.5929824561403508	0.6087719298245615	0.5646198830409357	0.6198830409356725	0.5657894736842105	0.5491228070175438	0.5871345029239766	0.6038011695906432	0.5368421052631579	0.6032163742690059	0.5809941520467836	0.5812865497076023	0.6084795321637427	0.5827485380116959	0.50906432748538	
0.15000000000000002	0.5751461988304094	0.565204678362573	0.5976608187134503	0.5473684210526315	0.5912280701754387	0.5812865497076023	0.6093567251461989	0.5970760233918128	0.5964912280701755	0.5859649122807017	0.591812865497076	0.5754385964912281	0.6090643274853802	0.6131578947368421	0.5812865497076023	0.5704678362573099	0.5877192982456141	
0.10000000000000002	0.5921052631578948	0.5926900584795322	0.6029239766081871	0.5859649122807018	0.5976608187134503	0.629824561403509	0.5692982456140351	0.6532163742690058	0.6628654970760234	0.6190058479532164	0.6137426900584796	0.5868421052631578	0.6467836257309941	0.6260233918128655	0.6312865497076023	0.5891812865497077	0.5824561403508772	
0.05000000000000002	0.642982456140351	0.6418128654970762	0.6304093567251462	0.5912280701754387	0.5763157894736842	0.576608187134503	0.636842105263158	0.6640350877192984	0.62046783625731	0.6248538011695907	0.6029239766081871	0.6035087719298246	0.6195906432748537	0.5982456140350878	0.6146198830409356	0.5871345029239766	0.6353801169590643	



Data Set	Hidden Size	Error Threshold	Accuracy0
6	14	0.2	38.89%
7	14	0.2	72.22%
8	14	0.2	55.56%
9	14	0.2	38.89%
0	15	0.2	63.16%
1	15	0.2	52.63%
2	15	0.2	44.44%
3	15	0.2	55.56%
4	15	0.2	44.44%
5	15	0.2	72.22%
6	15	0.2	38.89%
7	15	0.2	72.22%
8	15	0.2	55.56%
9	15	0.2	50%
0	16	0.2	68.42%
1	16	0.2	63.16%
2	16	0.2	55.56%
3	16	0.2	61.11%
4	16	0.2	61.11%
5	16	0.2	50%
6	16	0.2	38.89%
7	16	0.2	77.78%
8	16	0.2	55.56%
9	16	0.2	55.56%
0	17	0.2	73.68%
1	17	0.2	57.89%
2	17	0.2	55.56%
3	17	0.2	66.67%
4	17	0.2	55.56%
5	17	0.2	66.67%
6	17	0.2	27.78%
7	17	0.2	83.33%
8	17	0.2	61.11%
9	17	0.2	55.56%
0	18	0.2	68.42%
1	18	0.2	68.42%
2	18	0.2	44.44%
3	18	0.2	55.56%
4	18	0.2	38.89%
5	18	0.2	66.67%
6	18	0.2	33.33%
7	18	0.2	66.67%
8	18	0.2	44.44%
9	18	0.2	50%
0	19	0.2	63.16%
1	19	0.2	78.95%
2	19	0.2	50%
3	19	0.2	72.22%
4	19	0.2	55.56%
5	19	0.2	66.67%
6	19	0.2	33.33%
7	19	0.2	72.22%
8	19	0.2	55.56%
9	19	0.2	55.56%
0	20	0.2	68.42%
1	20	0.2	73.68%
2	20	0.2	55.56%
3	20	0.2	61.11%
4	20	0.2	55.56%
5	20	0.2	66.67%
6	20	0.2	33.33%
7	20	0.2	72.22%
8	20	0.2	50%
9	20	0.2	44.44%
0	21	0.2	63.16%
1	21	0.2	73.68%
2	21	0.2	38.89%
3	21	0.2	66.67%
4	21	0.2	55.56%
5	21	0.2	66.67%
6	21	0.2	38.89%
7	21	0.2	66.67%
8	21	0.2	55.56%
9	21	0.2	55.56%
0	22	0.2	68.42%
1	22	0.2	78.95%
2	22	0.2	50%
3	22	0.2	61.11%
4	22	0.2	61.11%
5	22	0.2	72.22%
6	22	0.2	44.44%
7	22	0.2	72.22%
8	22	0.2	44.44%
9	22	0.2	55.56%
0	23	0.2	52.63%
1	23	0.2	57.89%
2	23	0.2	55.56%
3	23	0.2	72.22%
4	23	0.2	61.11%
5	23	0.2	72.22%
6	23	0.2	38.89%
7	23	0.2	72.22%
8	23	0.2	66.67%
9	23	0.2	33.33%
0	24	0.2	63.16%
1	24	0.2	73.68%
2	24	0.2	38.89%
3	24	0.2	44.44%
4	24	0.2	61.11%
5	24	0.2	33.33%
6	24	0.2	33.33%
7	24	0.2	72.22%
8	24	0.2	55.56%
9	24	0.2	33.33%
0	8	0.15	78.95%
1	8	0.15	68.42%
2	8	0.15	55.56%
3	8	0.15	61.11%
4	8	0.15	55.56%
5	8	0.15	38.89%
6	8	0.15	44.44%
7	8	0.15	66.67%
8	8	0.15	55.56%
9	8	0.15	50%
0	9	0.15	57.89%
1	9	0.15	68.42%
2	9	0.15	50%
3	9	0.15	50%
4	9	0.15	55.56%
5	9	0.15	66.67%
6	9	0.15	44.44%
7	9	0.15	77.78%
8	9	0.15	38.89%
9	9	0.15	55.56%
0	10	0.15	78.95%
1	10	0.15	63.16%
2	10	0.15	55.56%
3	10	0.15	61.11%
4	10	0.15	61.11%
5	10	0.15	55.56%
6	10	0.15	44.44%
7	10	0.15	66.67%
8	10	0.15	55.56%
9	10	0.15	55.56%
0	11	0.15	78.95%
1	11	0.15	68.42%
2	11	0.15	55.56%
3	11	0.15	44.44%
4	11	0.15	55.56%
5	11	0.15	44.44%
6	11	0.15	27.78%
7	11	0.15	61.11%
8	11	0.15	55.56%
9	11	0.15	55.56%
0	12	0.15	84.21%
1	12	0.15	73.68%
2	12	0.15	50%
3	12	0.15	61.11%
4	12	0.15	44.44%
5	12	0.15	61.11%
6	12	0.15	27.78%
7	12	0.15	72.22%
8	12	0.15	61.11%
9	12	0.15	55.56%
0	13	0.15	73.68%
1	13	0.15	63.16%
2	13	0.15	66.67%
3	13	0.15	44.44%
4	13	0.15	66.67%
5	13	0.15	61.11%
6	13	0.15	44.44%
7	13	0.15	38.89%
8	13	0.15	66.67%
9	13	0.15	55.56%
0	14	0.15	73.68%
1	14	0.15	57.89%
2	14	0.15	61.11%
3	14	0.15	38.89%
4	14	0.15	61.11%
5	14	0.15	88.89%
6	14	0.15	44.44%
7	14	0.15	72.22%
8	14	0.15	66.67%
9	14	0.15	44.44%
0	15	0.15	73.68%
1	15	0.15	78.95%
2	15	0.15	55.56%
3	15	0.15	50%
4	15	0.15	55.56%
5	15	0.15	50%
6	15	0.15	50%
7	15	0.15	77.78%
8	15	0.15	55.56%
9	15	0.15	50%
0	16	0.15	84.21%
1	16	0.15	78.95%
2	16	0.15	61.11%
3	16	0.15	44.44%
4	16	0.15	55.56%
5	16	0.15	50%
6	16	0.15	44.44%
7	16	0.15	66.67%
8	16	0.15	66.67%
9	16	0.15	44.44%
0	17	0.15	78.95%
1	17	0.15	73.68%
2	17	0.15	44.44%
3	17	0.15	55.56%
4	17	0.15	50%
5	17	0.15	72.22%
6	17	0.15	33.33%
7	17	0.15	72.22%
8	17	0.15	55.56%
9	17	0.15	50%
0	18	0.15	68.42%
1	18	0.15	78.95%
2	18	0.15	66.67%
3	18	0.15	33.33%
4	18	0.15	72.22%
5	18	0.15	66.67%
6	18	0.15	44.44%
7	18	0.15	61.11%
8	18	0.15	55.56%
9	18	0.15	44.44%
0	19	0.15	84.21%
1	19	0.15	57.89%
2	19	0.15	61.11%
3	19	0.15	55.56%
4	19	0.15	61.11%
5	19	0.15	50%
6	19	0.15	33.33%
7	19	0.15	66.67%
8	19	0.15	55.56%
9	19	0.15	50%
0	20	0.15	68.42%
1	20	0.15	68.42%
2	20	0.15	55.56%
3	20	0.15	50%
4	20	0.15	72.22%
5	20	0.15	77.78%
6	20	0.15	33.33%
7	20	0.15	72.22%
8	20	0.15	50%
9	20	0.15	61.11%
0	21	0.15	78.95%
1	21	0.15	84.21%
2	21	0.15	44.44%
3	21	0.15	50%
4	21	0.15	72.22%
5	21	0.15	55.56%
6	21	0.15	44.44%
7	21	0.15	77.78%
8	21	0.15	61.11%
9	21	0.15	44.44%
0	22	0.15	73.68%
1	22	0.15	63.16%
2	22	0.15	55.56%
3	22	0.15	38.89%
4	22	0.15	55.56%
5	22	0.15	72.22%
6	22	0.15	38.89%
7	22	0.15	72.22%
8	22	0.15	44.44%
9	22	0.15	66.67%
0	23	0.15	73.68%
1	23	0.15	57.89%
2	23	0.15	61.11%
3	23	0.15	44.44%
4	23	0.15	55.56%
5	23	0.15	72.22%
6	23	0.15	50%
7	23	0.15	55.56%
8	23	0.15	55.56%
9	23	0.15	44.44%
0	24	0.15	68.42%
1	24	0.15	52.63%
2	24	0.15	50%
3	24	0.15	55.56%
4	24	0.15	50%
5	24	0.15	61.11%
6	24	0.15	50%
7	24	0.15	77.78%
8	24	0.15	77.78%
9	24	0.15	44.44%
0	8	0.1	68.42%
1	8	0.1	73.68%
2	8	0.1	66.67%
3	8	0.1	44.44%
4	8	0.1	44.44%
5	8	0.1	77.78%
6	8	0.1	33.33%
7	8	0.1	61.11%
8	8	0.1	77.78%
9	8	0.1	44.44%
0	9	0.1	68.42%
1	9	0.1	63.16%
2	9	0.1	77.78%
3	9	0.1	50%
4	9	0.1	61.11%
5	9	0.1	44.44%
6	9	0.1	44.44%
7	9	0.1	55.56%
8	9	0.1	66.67%
9	9	0.1	61.11%
0	10	0.1	63.16%
1	10	0.1	84.21%
2	10	0.1	50%
3	10	0.1	50%
4	10	0.1	77.78%
5	10	0.1	66.67%
6	10	0.1	38.89%
7	10	0.1	61.11%
8	10	0.1	61.11%
9	10	0.1	50%
0	11	0.1	78.95%
1	11	0.1	73.68%
2	11	0.1	61.11%
3	11	0.1	55.56%
4	11	0.1	50%
5	11	0.1	55.56%
6	11	0.1	33.33%
7	11	0.1	61.11%
8	11	0.1	66.67%
9	11	0.1	50%
0	12	0.1	73.68%
1	12	0.1	68.42%
2	12	0.1	50%
3	12	0.1	50%
4	12	0.1	66.67%
5	12	0.1	77.78%
6	12	0.1	27.78%
7	12	0.1	61.11%
8	12	0.1	55.56%
9	12	0.1	66.67%
0	13	0.1	84.21%
1	13	0.1	78.95%
2	13	0.1	55.56%
3	13	0.1	44.44%
4	13	0.1	66.67%
5	13	0.1	55.56%
6	13	0.1	38.89%
7	13	0.1	72.22%
8	13	0.1	72.22%
9	13	0.1	61.11%
0	14	0.1	89.47%
1	14	0.1	63.16%
2	14	0.1	44.44%
3	14	0.1	50%
4	14	0.1	55.56%
5	14	0.1	38.89%
6	14	0.1	38.89%
7	14	0.1	66.67%
8	14	0.1	61.11%
9	14	0.1	61.11%
0	15	0.1	78.95%
1	15	0.1	63.16%
2	15	0.1	66.67%
3	15	0.1	50%
4	15	0.1	83.33%
5	15	0.1	72.22%
6	15	0.1	44.44%
7	15	0.1	61.11%
8	15	0.1	77.78%
9	15	0.1	55.56%
0	16	0.1	84.21%
1	16	0.1	84.21%
2	16	0.1	66.67%
3	16	0.1	55.56%
4	16	0.1	44.44%
5	16	0.1	72.22%
6	16	0.1	55.56%
7	16	0.1	77.78%
8	16	0.1	66.67%
9	16	0.1	55.56%
0	17	0.1	84.21%
1	17	0.1	73.68%
2	17	0.1	61.11%
3	17	0.1	50%
4	17	0.1	61.11%
5	17	0.1	55.56%
6	17	0.1	38.89%
7	17	0.1	66.67%
8	17	0.1	72.22%
9	17	0.1	55.56%
0	18	0.1	84.21%
1	18	0.1	68.42%
2	18	0.1	50%
3	18	0.1	55.56%
4	18	0.1	61.11%
5	18	0.1	61.11%
6	18	0.1	38.89%
7	18	0.1	72.22%
8	18	0.1	72.22%
9	18	0.1	50%
0	19	0.1	78.95%
1	19	0.1	57.89%
2	19	0.1	55.56%
3	19	0.1	61.11%
4	19	0.1	66.67%
5	19	0.1	66.67%
6	19	0.1	27.78%
7	19	0.1	55.56%
8	19	0.1	72.22%
9	19	0.1	44.44%
0	20	0.1	84.21%
1	20	0.1	73.68%
2	20	0.1	66.67%
3	20	0.1	61.11%
4	20	0.1	50%
5	20	0.1	61.11%
6	20	0.1	44.44%
7	20	0.1	77.78%
8	20	0.1	72.22%
9	20	0.1	55.56%
0	21	0.1	73.68%
1	21	0.1	57.89%
2	21	0.1	66.67%
3	21	0.1	50%
4	21	0.1	77.78%
5	21	0.1	77.78%
6	21	0.1	38.89%
7	21	0.1	72.22%
8	21	0.1	61.11%
9	21	0.1	50%
0	22	0.1	89.47%
1	22	0.1	47.37%
2	22	0.1	61.11%
3	22	0.1	55.56%
4	22	0.1	66.67%
5	22	0.1	72.22%
6	22	0.1	33.33%
7	22	0.1	77.78%
8	22	0.1	72.22%
9	22	0.1	55.56%
0	23	0.1	57.89%
1	23	0.1	36.84%
2	23	0.1	61.11%
3	23	0.1	61.11%
4	23	0.1	61.11%
5	23	0.1	72.22%
6	23	0.1	38.89%
7	23	0.1	77.78%
8	23	0.1	72.22%
9	23	0.1	50%
0	24	0.1	78.95%
1	24	0.1	36.84%
2	24	0.1	72.22%
3	24	0.1	50%
4	24	0.1	61.11%
5	24	0.1	61.11%
6	24	0.1	38.89%
7	24	0.1	72.22%
8	24	0.1	50%
9	24	0.1	61.11%
0	8	0.05	78.95%
1	8	0.05	47.37%
2	8	0.05	77.78%
3	8	0.05	66.67%
4	8	0.05	55.56%
5	8	0.05	66.67%
6	8	0.05	50%
7	8	0.05	66.67%
8	8	0.05	66.67%
9	8	0.05	66.67%
0	9	0.05	78.95%
1	9	0.05	68.42%
2	9	0.05	83.33%
3	9	0.05	61.11%
4	9	0.05	66.67%
5	9	0.05	50%
6	9	0.05	50%
7	9	0.05	50%
8	9	0.05	72.22%
9	9	0.05	61.11%
0	10	0.05	78.95%
1	10	0.05	73.68%
2	10	0.05	77.78%
3	10	0.05	61.11%
4	10	0.05	44.44%
5	10	0.05	77.78%
6	10	0.05	38.89%
7	10	0.05	77.78%
8	10	0.05	55.56%
9	10	0.05	44.44%
0	11	0.05	89.47%
1	11	0.05	68.42%
2	11	0.05	44.44%
3	11	0.05	61.11%
4	11	0.05	55.56%
5	11	0.05	55.56%
6	11	0.05	38.89%
7	11	0.05	66.67%
8	11	0.05	50%
9	11	0.05	61.11%
0	12	0.05	63.16%
1	12	0.05	63.16%
2	12	0.05	61.11%
3	12	0.05	61.11%
4	12	0.05	61.11%
5	12	0.05	38.89%
6	12	0.05	61.11%
7	12	0.05	61.11%
8	12	0.05	50%
9	12	0.05	55.56%
0	13	0.05	52.63%
1	13	0.05	68.42%
2	13	0.05	66.67%
3	13	0.05	66.67%
4	13	0.05	66.67%
5	13	0.05	66.67%
6	13	0.05	33.33%
7	13	0.05	61.11%
8	13	0.05	44.44%
9	13	0.05	50%
0	14	0.05	78.95%
1	14	0.05	57.89%
2	14	0.05	66.67%
3	14	0.05	61.11%
4	14	0.05	66.67%
5	14	0.05	55.56%
6	14	0.05	44.44%
7	14	0.05	72.22%
8	14	0.05	66.67%
9	14	0.05	66.67%
0	15	0.05	78.95%
1	15	0.05	68.42%
2	15	0.05	61.11%
3	15	0.05	66.67%
4	15	0.05	50%
5	15	0.05	94.44%
6	15	0.05	38.89%
7	15	0.05	77.78%
8	15	0.05	61.11%
9	15	0.05	66.67%
0	16	0.05	78.95%
1	16	0.05	52.63%
2	16	0.05	61.11%
3	16	0.05	50%
4	16	0.05	72.22%
5	16	0.05	61.11%
6	16	0.05	44.44%
7	16	0.05	77.78%
8	16	0.05	55.56%
9	16	0.05	66.67%
0	17	0.05	89.47%
1	17	0.05	63.16%
2	17	0.05	66.67%
3	17	0.05	44.44%
4	17	0.05	66.67%
5	17	0.05	55.56%
6	17	0.05	50%
7	17	0.05	66.67%
8	17	0.05	55.56%
9	17	0.05	66.67%
0	18	0.05	89.47%
1	18	0.05	57.89%
2	18	0.05	61.11%
3	18	0.05	55.56%
4	18	0.05	55.56%
5	18	0.05	72.22%
6	18	0.05	33.33%
7	18	0.05	61.11%
8	18	0.05	66.67%
9	18	0.05	50%
0	19	0.05	73.68%
1	19	0.05	63.16%
2	19	0.05	55.56%
3	19	0.05	61.11%
4	19	0.05	77.78%
5	19	0.05	44.44%
6	19	0.05	38.89%
7	19	0.05	55.56%
8	19	0.05	77.78%
9	19	0.05	55.56%
0	20	0.05	84.21%
1	20	0.05	63.16%
2	20	0.05	61.11%
3	20	0.05	61.11%
4	20	0.05	77.78%
5	20	0.05	72.22%
6	20	0.05	38.89%
7	20	0.05	55.56%
8	20	0.05	55.56%
9	20	0.05	50%
0	21	0.05	68.42%
1	21	0.05	63.16%
2	21	0.05	72.22%
3	21	0.05	50%
4	21	0.05	61.11%
5	21	0.05	72.22%
6	21	0.05	38.89%
7	21	0.05	72.22%
8	21	0.05	55.56%
9	21	0.05	44.44%
0	22	0.05	78.95%
1	22	0.05	57.89%
2	22	0.05	66.67%
3	22	0.05	55.56%
4	22	0.05	66.67%
5	22	0.05	55.56%
6	22	0.05	33.33%
7	22	0.05	61.11%
8	22	0.05	61.11%
9	22	0.05	77.78%
0	23	0.05	84.21%
1	23	0.05	47.37%
2	23	0.05	72.22%
3	23	0.05	50%
4	23	0.05	61.11%
5	23	0.05	61.11%
6	23	0.05	44.44%
7	23	0.05	72.22%
8	23	0.05	44.44%
9	23	0.05	50%
0	24	0.05	89.47%
1	24	0.05	73.68%
2	24	0.05	55.56%
3	24	0.05	50%
4	24	0.05	66.67%
5	24	0.05	72.22%
6	24	0.05	50%
7	24	0.05	66.67%
8	24	0.05	50%
9	24	0.05	61.11%

